站间区间,选定等级,规划用时(s),停站时间(s),历史停站时间(s),停站偏差(s),历史用时(s),规划能耗(Wh),历史能耗(Wh),历史模型回放能耗(Wh),能耗对比基准,节能量(Wh),曲线来源,父等级,支持等级,真实样本数,父等级真实样本数,样本可靠性,规划阶段,MASS,全局趟次ID,历史segment,历史来源run_id
柳隘-海晏北路,class3,92.0,43.76,46.0,-2.24,88.75,11552.91,14640.52,,历史原始实测能耗,3087.61,real,class3,class3,35,35,strong,real_only,216.94,UP014_20240702_184325_R710,13.0,724.0
海晏北路-民安东路,class3,85.0,28.54,30.0,-1.46,83.4,14894.44,15844.91,,历史原始实测能耗,950.47,real,class3,class3,41,41,strong,real_only,218.22,UP014_20240702_184325_R710,13.0,725.0
民安东路-会展中心,class3,79.0,28.54,30.0,-1.46,77.1,11779.41,12579.56,,历史原始实测能耗,800.15,real,class3,class3,8,8,strong,real_only,218.42,UP014_20240702_184325_R710,13.0,726.0
会展中心-院士路,class3,115.0,28.54,30.0,-1.46,114.25,15096.91,15129.15,,历史原始实测能耗,32.24,real,class3,class3,104,104,strong,real_only,218.52,UP014_20240702_184325_R710,13.0,727.0
院士路-盎孟港,class3,91.0,29.49,31.0,-1.51,89.85,18052.19,19542.79,,历史原始实测能耗,1490.6,real,class3,class3,99,99,strong,real_only,217.92,UP014_20240702_184325_R710,13.0,728.0
盎孟港-三官堂,class2,132.0,28.54,30.0,-1.46,130.4,17754.14,19217.02,,历史原始实测能耗,1462.88,real,class2,class2,52,52,strong,real_only,217.52,UP014_20240702_184325_R710,13.0,729.0
三官堂-兴庄路,class2,99.0,29.49,31.0,-1.51,98.3,11628.32,12173.86,,历史原始实测能耗,545.54,real,class2,class2,46,46,strong,real_only,216.74,UP014_20240702_184325_R710,13.0,730.0
兴庄路-兴海南路,class2,87.0,26.64,28.0,-1.36,88.05,15872.82,14706.48,,历史原始实测能耗,-1166.34,real,class2,class2,30,30,strong,real_only,215.74,UP014_20240702_184325_R710,13.0,731.0
兴海南路-梅堰,class3,82.0,28.54,30.0,-1.46,81.45,11326.26,12733.33,,历史原始实测能耗,1407.07,real,class3,class3,73,73,strong,real_only,215.54,UP014_20240702_184325_R710,13.0,732.0
梅堰-永茂路,class3,313.0,26.64,28.0,-1.36,314.05,29936.79,29851.52,,历史原始实测能耗,-85.27,real,class3,class3,20,20,strong,real_only,215.54,UP014_20240702_184325_R710,8.0,733.0
永茂路-镇海大道,class2,141.0,24.73,26.0,-1.27,142.3,17125.5,18025.79,,历史原始实测能耗,900.29,real,class2,class2,59,59,strong,real_only,215.34,UP014_20240702_184325_R710,13.0,734.0
镇海大道-骆驼桥,class2,116.0,0.0,0.0,0.0,117.2,20028.91,20398.29,,历史原始实测能耗,369.38,real,class2,class2,101,101,strong,real_only,215.24,UP014_20240702_184325_R710,13.0,735.0
--- 总计 ---,节能率: 8.80%,2986.9,742.0,780.0,-38.0,3728.8999999999996,406747.21,445976.32,0.0,历史原始实测能耗,39229.11,,,,,,,real_only,,,,
