trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
42,11,下应路-大洋江,238.6,UP042_20240708_073251_R2252,41.0,2262.0,1.214,13.87591667,1.214,13.89591667,1.214,12.26027778,1.214,13.89591667,1.23317,15.08598524,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\11_下应路-大洋江_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\11_下应路-大洋江_energy_distance.png
42,12,大洋江-泗港,238.5,UP042_20240708_073251_R2252,41.0,2263.0,0.958,11.76805556,0.958,12.13402778,0.958,12.134,0.958,12.134,0.972741,12.43376746,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\12_大洋江-泗港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\12_大洋江-泗港_energy_distance.png
42,13,泗港-曹隘,238.9,UP042_20240708_073251_R2252,41.0,2264.0,1.798,25.83788889,1.798,24.82916667,1.798,24.82916667,1.798,24.82919444,1.825734,24.52021684,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\13_泗港-曹隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\13_泗港-曹隘_energy_distance.png
42,14,曹隘-柳隘,243.1,UP042_20240708_073251_R2252,41.0,2265.0,1.308,22.55655556,1.308,24.68180556,1.308,17.78552778,1.308,17.7855,1.327566,23.54916435,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\14_曹隘-柳隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\14_曹隘-柳隘_energy_distance.png
42,15,柳隘-海晏北路,244.9,UP042_20240708_073251_R2252,41.0,2266.0,0.98,15.42972222,0.98,12.78952778,0.98,12.7895,0.98,12.7895,0.996066,16.44983108,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\15_柳隘-海晏北路_energy_distance.png
42,16,海晏北路-民安东路,247.7,UP042_20240708_073251_R2252,41.0,2267.0,0.8661,16.74263889,0.866,15.11113889,0.866,15.11113889,0.866,12.33180556,0.877979,17.46927677,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\16_海晏北路-民安东路_energy_distance.png
42,17,民安东路-会展中心,240.1,UP042_20240708_073251_R2252,40.0,2268.0,0.724,13.63077778,0.724,16.88611111,0.724,11.05286111,0.724,8.02291667,0.736714,13.14114545,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\17_民安东路-会展中心_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\17_民安东路-会展中心_energy_distance.png
42,18,会展中心-院士路,232.2,UP042_20240708_073251_R2252,40.0,2269.0,1.562,16.86825,1.562,15.9835,1.5619,15.98352778,1.562,15.98352778,1.576023,15.8826754,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\18_会展中心-院士路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\18_会展中心-院士路_energy_distance.png
42,19,院士路-盎孟港,225.2,UP042_20240708_073251_R2252,40.0,2270.0,0.994,18.87697222,0.994,17.51038889,0.9941,17.51041667,0.994,13.98316667,1.010387,20.54187056,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\19_院士路-盎孟港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\19_院士路-盎孟港_energy_distance.png
42,20,盎孟港-三官堂,219.02,UP042_20240708_073251_R2252,40.0,2271.0,1.8759,17.50136111,1.876,17.22888889,1.8759,17.22888889,1.8759,17.22891667,1.906822,17.54869431,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\20_盎孟港-三官堂_energy_distance.png
42,21,三官堂-兴庄路,216.94,UP042_20240708_073251_R2252,40.0,2272.0,1.0821,11.7485,1.082,11.95258333,1.0821,10.09647222,1.082,15.11936111,1.097784,11.42464473,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\21_三官堂-兴庄路_energy_distance.png
42,22,兴庄路-兴海南路,216.04,UP042_20240708_073251_R2252,40.0,2273.0,0.958,13.03897222,0.958,16.25538889,0.958,16.25538889,0.958,16.25538889,0.974073,16.17554332,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\22_兴庄路-兴海南路_energy_distance.png
42,23,兴海南路-梅堰,215.64,UP042_20240708_073251_R2252,40.0,2274.0,0.833,13.17169444,0.833,11.60555556,0.833,11.60552778,0.833,11.60552778,0.84648,13.27565734,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\23_兴海南路-梅堰_energy_distance.png
42,24,梅堰-永茂路,215.64,UP042_20240708_073251_R2252,32.0,2275.0,3.6759,28.67925,3.676,29.19633333,3.676,29.19633333,3.676,29.19633333,3.734258,28.64999885,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\24_梅堰-永茂路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\24_梅堰-永茂路_energy_distance.png
42,25,永茂路-镇海大道,215.64,UP042_20240708_073251_R2252,40.0,2276.0,2.1311,16.0545,2.1311,15.94719444,2.1311,15.94719444,2.1311,15.94719444,2.164381,17.80486006,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\25_永茂路-镇海大道_energy_distance.png
42,26,镇海大道-骆驼桥,215.54,UP042_20240708_073251_R2252,40.0,2277.0,1.5931,18.60388889,1.5929,18.28894444,1.593,18.28897222,1.593,18.28894444,1.620429,20.42689928,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\01_standard_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\02_dwell5_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\03_energy_first_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip042\section_energy_distance\04_ot_history_vs_real_history\26_镇海大道-骆驼桥_energy_distance.png
