站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
大洋江-泗港,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,92.5,92.5,30.0,122.5,958.95,957.0,37.32,58.16,37.3,1851,57.2,716,57.95,58.14,10386.05,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,81,80,07/1871880,71880,5014,UP,工作日高峰,0.0,130.65,130.65,30.0,160.65,1799.75,1798.0,49.59,77.86,49.57,2614,76.8,1049,77.59,77.69,22700.61,221.6,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,81,80,07/1871880,71880,5014,UP,工作日高峰,0.0,106.75,106.75,30.0,136.75,1307.49,1307.0,44.09,75.28,44.07,2136,73.31,481,74.59,74.96,21365.93,221.0,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,81,80,07/1871880,71880,5014,UP,工作日高峰,0.0,88.2,88.2,30.0,118.2,981.63,980.0,40.07,77.78,40.04,1765,76.55,284,77.6,77.7,15053.06,221.3,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,81,80,07/1871880,71880,5014,UP,工作日高峰,0.0,83.3,83.3,30.0,113.3,865.34,865.0,37.4,73.6,37.38,1667,71.64,208,72.78,73.55,16379.67,224.9,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,77.1,77.1,30.0,107.1,725.86,724.0,33.89,68.39,33.87,1543,66.66,193,67.75,68.29,12492.81,217.94,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,115.1,115.1,30.0,145.1,1552.07,1562.0,48.54,77.63,48.52,2303,77.01,824,77.52,77.57,15077.7,217.92,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,90.65,90.65,30.0,120.65,995.08,994.0,39.52,77.63,39.5,1814,75.81,258,77.44,77.55,19998.35,216.94,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,135.65,135.65,30.0,165.65,1879.08,1877.0,49.87,72.0,49.85,2714,70.23,1329,70.71,71.75,17143.27,216.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,103.95,103.95,30.0,133.95,1080.63,1081.0,37.42,53.84,37.41,2080,53.19,970,53.68,53.75,10673.97,216.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,91.25,91.25,30.0,121.25,959.48,958.0,37.85,63.66,37.83,1826,60.92,604,61.41,63.36,12275.92,215.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,81.35,81.35,30.0,111.35,833.91,833.0,36.9,75.75,36.88,1628,73.69,175,74.49,75.59,12192.52,215.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
永茂路-镇海大道,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,142.2,142.2,30.0,172.2,2132.72,2131.0,53.99,77.72,53.97,2845,77.25,1329,77.58,77.63,17858.49,215.54,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,81,80,07/1871880,71880,5014,UP,工作日低峰,0.0,116.5,116.5,0.0,116.5,1597.18,1593.0,49.35,77.83,49.33,2331,77.28,861,77.71,77.79,20533.97,215.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2685.0,720.0,3405.0,32860.23,32826.0,44.06,77.86,,,,,,,386906.12,...,,,,
