站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
会展中心-院士路,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,115.3,115.3,30.0,145.3,1551.24,1562.0,48.43,77.47,48.41,2307,76.83,829,77.37,77.41,14910.67,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,16,15,07/0370315,70315,5014,UP,工作日高峰,0.0,90.9,90.9,30.0,120.9,994.8,994.0,39.4,77.58,39.38,1819,75.72,256,77.35,77.47,19771.96,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,16,15,07/0370315,70315,5014,UP,工作日高峰,0.0,130.35,130.35,30.0,160.35,1878.15,1877.0,51.87,77.0,51.85,2608,76.03,1143,76.6,76.86,18260.11,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,16,15,07/0370315,70315,5014,UP,工作日高峰,0.0,98.15,98.15,30.0,128.15,1079.99,1081.0,39.61,62.54,39.59,1964,61.57,710,62.11,62.46,11816.74,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,16,15,07/0370315,70315,5014,UP,工作日高峰,0.0,88.45,88.45,30.0,118.45,958.25,958.0,39.0,71.99,38.98,1770,71.11,366,71.89,71.94,14634.53,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,16,15,07/0370315,70315,5014,UP,工作日高峰,0.0,81.0,81.0,30.0,111.0,833.65,833.0,37.05,77.28,37.03,1621,74.99,149,74.98,77.19,12779.81,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,16,15,07/0370315,70315,5014,UP,工作日高峰,0.0,313.9,313.9,30.0,343.9,3676.85,3676.0,42.17,66.53,42.16,6279,65.57,1641,65.98,66.18,30135.16,217.72,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,16,15,07/0370315,70315,5014,UP,工作日高峰,0.0,142.0,142.0,30.0,172.0,2132.65,2131.0,54.07,77.6,54.05,2841,77.14,1323,77.47,77.52,17210.51,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,16,15,07/0370315,70315,5014,UP,工作日高峰,0.0,116.55,116.55,0.0,116.55,1596.38,1593.0,49.31,77.71,49.29,2332,77.17,862,77.59,77.65,20631.26,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2963.65,750.0,3713.65,36522.84,36502.0,44.36,77.81,,,,,,,439320.53,...,,,,
