趟次,场景,场景名称,区间序号,区间,选定等级,规划用时(s),生成曲线用时(s),曲线与规划时间差(s),重量(t),代码规划能耗(kWh),Simu物理机械能耗(kWh),Simu-代码(kWh),Simu相对代码误差(%)
4,energy_first,规划后：Energy First,5,雅渡-庙堰,class3,131.9,131.95000000000002,0.05000000000001137,215.44,19.832549999999998,19.972266642855708,0.13971664285570995,0.7044814855160328
4,energy_first,规划后：Energy First,6,庙堰-钟公庙,class4,101.0,101.0,0.0,215.64,10.8705,11.451698679335975,0.5811986793359747,5.346568045039094
4,energy_first,规划后：Energy First,7,钟公庙-鄞州区政府,class5,99.0,99.0,0.0,215.54,6.12238,7.337377771533345,1.214997771533345,19.845187190820322
4,energy_first,规划后：Energy First,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,215.74,16.06642,15.494355844366215,-0.572064155633786,-3.5606199491472648
4,energy_first,规划后：Energy First,9,钱湖南路-南高教园区,class4,105.0,104.95,-0.04999999999999716,215.74,11.79525,12.768084985467551,0.9728349854675518,8.247684326042702
4,energy_first,规划后：Energy First,10,南高教园区-下应路,class3,114.0,114.0,0.0,215.84,18.42225,17.944556888625506,-0.4776931113744922,-2.5930226295620367
4,energy_first,规划后：Energy First,11,下应路-大洋江,class3,106.0,106.0,0.0,215.74,11.24734,11.352055866560837,0.10471586656083787,0.9310278391231872
4,energy_first,规划后：Energy First,12,大洋江-泗港,class3,92.0,92.0,0.0,215.54,10.72052,11.148166570867593,0.4276465708675925,3.9890469013405365
4,energy_first,规划后：Energy First,13,泗港-曹隘,class4,137.0,137.0,0.0,215.54,22.91462,23.71335312791656,0.7987331279165595,3.4856922258215914
4,energy_first,规划后：Energy First,14,曹隘-柳隘,class5,119.0,119.0,0.0,215.54,13.50501,14.329068340264353,0.8240583402643527,6.101871381541758
4,energy_first,规划后：Energy First,15,柳隘-海晏北路,class4,96.0,96.0,0.0,215.74,10.26451,10.457792636796627,0.19328263679662783,1.8830186418701704
4,energy_first,规划后：Energy First,16,海晏北路-民安东路,class4,89.0,88.95,-0.04999999999999716,217.44,12.44531,11.643018645558676,-0.8022913544413228,-6.44653571860663
4,energy_first,规划后：Energy First,17,民安东路-会展中心,class4,83.0,83.0,0.0,217.34,6.95015,8.205364362202427,1.2552143622024277,18.060248515534596
4,energy_first,规划后：Energy First,18,会展中心-院士路,class3,115.0,115.0,0.0,216.84,14.97159,15.400315349869532,0.4287253498695307,2.8635926435971775
4,energy_first,规划后：Energy First,19,院士路-盎孟港,class4,96.0,95.95,-0.04999999999999716,216.44,14.07688,13.653751293665737,-0.42312870633426236,-3.005841538283074
4,energy_first,规划后：Energy First,20,盎孟港-三官堂,class2,132.0,132.0,0.0,216.14,17.60797,17.228055697079586,-0.3799143029204153,-2.1576269321245736
4,energy_first,规划后：Energy First,21,三官堂-兴庄路,class1,94.0,94.05,0.04999999999999716,216.24,13.13479,14.500744095957307,1.3659540959573064,10.39951225681801
4,energy_first,规划后：Energy First,22,兴庄路-兴海南路,class4,96.0,95.95,-0.04999999999999716,216.04,9.56856,9.924140148923403,0.35558014892340317,3.7161302110600043
4,energy_first,规划后：Energy First,23,兴海南路-梅堰,class4,86.0,86.0,0.0,215.94,9.66508,9.445595295345623,-0.21948470465437708,-2.270904168970946
4,energy_first,规划后：Energy First,24,梅堰-永茂路,class3,313.0,313.0,0.0,216.14,30.077810000000003,28.955968583889895,-1.121841416110108,-3.7297975354924704
4,energy_first,规划后：Energy First,25,永茂路-镇海大道,class2,141.0,141.0,0.0,216.14,17.21468,17.24196064311918,0.027280643119180326,0.15847313524956794
4,energy_first,规划后：Energy First,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.74,20.20425,19.029619978627743,-1.1746300213722556,-5.813776910166206
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.34,12.9063,12.915717370062684,0.009417370062683617,0.07296723354240654
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,2,张家潭-同德路,class2,148.0,148.0,0.0,215.24,17.599220000000003,17.07919670196743,-0.520023298032573,-2.9548087814833432
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.094430000000001,13.023890911529268,-0.07053908847073309,-0.5386953725418601
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,4,石碶-雅渡,class2,80.0,80.0,0.0,215.34,11.04612,10.75397939942932,-0.29214060057068103,-2.644734989033987
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,5,雅渡-庙堰,class4,139.0,139.0,0.0,215.44,18.164669999999997,19.68936128270799,1.524691282707991,8.39371859058266
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,215.64,12.50113,12.742857952632361,0.24172795263236146,1.9336488192056356
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,215.54,7.97163,8.96919232277886,0.997562322778859,12.513906475574746
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,215.74,16.06642,15.494355844366215,-0.572064155633786,-3.5606199491472648
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,215.74,13.597370000000002,13.963238328683953,0.3658683286839519,2.69072863858196
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,215.84,18.42225,17.944556888625506,-0.4776931113744922,-2.5930226295620367
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,11,下应路-大洋江,class3,106.0,106.0,0.0,215.74,11.24734,11.352055866560837,0.10471586656083787,0.9310278391231872
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,12,大洋江-泗港,class3,92.0,92.0,0.0,215.54,10.72052,11.148166570867593,0.4276465708675925,3.9890469013405365
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,13,泗港-曹隘,class4,137.0,137.0,0.0,215.54,22.91462,23.71335312791656,0.7987331279165595,3.4856922258215914
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,215.54,15.93904,16.44836774778809,0.50932774778809,3.1954731764779436
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,215.74,11.46931,11.759516443327945,0.29020644332794454,2.530286855337806
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,217.44,14.82585,14.654840739898637,-0.1710092601013642,-1.153453327137157
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,217.34,11.68518,11.714273305615036,0.029093305615035092,0.24897610148097923
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,18,会展中心-院士路,class3,115.0,115.0,0.0,216.84,14.97159,15.400315349869532,0.4287253498695307,2.8635926435971775
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,216.44,17.87278,17.21354098046991,-0.6592390195300872,-3.688508556195999
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,20,盎孟港-三官堂,class2,132.0,132.0,0.0,216.14,17.60797,17.228055697079586,-0.3799143029204153,-2.1576269321245736
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,21,三官堂-兴庄路,class3,104.0,104.05,0.04999999999999716,216.24,10.532639999999999,10.89327327853228,0.36063327853228166,3.4239590314705683
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,216.04,15.90824,17.752596619694234,1.844356619694235,11.593718850697721
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.94,11.35658,11.751362627325493,0.39478262732549396,3.476245730012856
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,24,梅堰-永茂路,class4,329.0,329.0,0.0,216.14,26.63605,25.76426347730318,-0.8717865226968193,-3.2729572241260216
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,25,永茂路-镇海大道,class4,156.0,156.0,0.0,216.14,16.08381,14.542204657668194,-1.5416053423318061,-9.584826868334096
4,dwell5_dp,规划后：历史停站时间放宽 5% DP,26,镇海大道-骆驼桥,class4,128.0,128.0,0.0,215.74,17.32184,16.447360850809932,-0.8744791491900692,-5.048419505029888
5,standard_dp,规划后：标准 DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
5,standard_dp,规划后：标准 DP,2,张家潭-同德路,class3,151.0,151.0,0.0,215.24,17.91588,17.397674969314316,-0.5182050306856851,-2.8924341460519107
5,standard_dp,规划后：标准 DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.094430000000001,13.023890911529268,-0.07053908847073309,-0.5386953725418601
5,standard_dp,规划后：标准 DP,4,石碶-雅渡,class2,80.0,80.0,0.0,215.54,11.09488,10.763814842987147,-0.3310651570128531,-2.983945360498294
5,standard_dp,规划后：标准 DP,5,雅渡-庙堰,class3,131.9,131.95000000000002,0.05000000000001137,215.64,19.85837,19.99006881776229,0.1316988177622882,0.6631904721398997
5,standard_dp,规划后：标准 DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,215.84,12.53653,12.754412380485205,0.2178823804852037,1.7379799712137545
5,standard_dp,规划后：标准 DP,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,215.64,7.9791300000000005,8.973276226757696,0.994146226757695,12.459331114516182
5,standard_dp,规划后：标准 DP,8,鄞州区政府-钱湖南路,class2,128.0,127.95,-0.04999999999999716,215.64,18.49521,17.63127902539199,-0.8639309746080102,-4.671106597913785
5,standard_dp,规划后：标准 DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,215.54,13.57518,13.950624855179553,0.3754448551795537,2.765671285239339
5,standard_dp,规划后：标准 DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,215.74,18.41042,17.936576713974787,-0.4738432860252111,-2.5737777086302818
5,standard_dp,规划后：标准 DP,11,下应路-大洋江,class3,106.0,106.0,0.0,215.84,11.25942,11.357152877333057,0.09773287733305658,0.8680098738039488
5,standard_dp,规划后：标准 DP,12,大洋江-泗港,class3,92.0,92.0,0.0,215.74,10.735190000000001,11.158309303111396,0.42311930311139534,3.9414235156657247
5,standard_dp,规划后：标准 DP,13,泗港-曹隘,class4,137.0,137.0,0.0,215.74,22.9389,23.73495177609277,0.7960517760927708,3.4703136422965826
5,standard_dp,规划后：标准 DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,215.64,15.9482,16.455880570367484,0.5076805703674836,3.183309529398199
5,standard_dp,规划后：标准 DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,215.84,11.476120000000002,11.764854727952812,0.28873472795281074,2.5159612129605713
5,standard_dp,规划后：标准 DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,216.04,14.69733,14.562335516745417,-0.13499448325458197,-0.9184966470412108
5,standard_dp,规划后：标准 DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,216.14,11.576690000000001,11.650791717706015,0.07410171770601437,0.6400941694561603
5,standard_dp,规划后：标准 DP,18,会展中心-院士路,class3,115.0,115.0,0.0,215.84,14.8916,15.331530866901835,0.43993086690183425,2.9542216209261207
5,standard_dp,规划后：标准 DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,215.64,17.7297,17.151472722258635,-0.578227277741366,-3.2613483462290165
5,standard_dp,规划后：标准 DP,20,盎孟港-三官堂,class3,138.9,138.95000000000002,0.05000000000001137,215.74,17.01118,16.6264625306978,-0.3847174693021991,-2.261556631005016
5,standard_dp,规划后：标准 DP,21,三官堂-兴庄路,class3,104.0,104.05,0.04999999999999716,215.84,10.501479999999999,10.873551255247333,0.3720712552473344,3.543036364848902
5,standard_dp,规划后：标准 DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,215.64,15.85982,17.720503182822146,1.8606831828221466,11.732057380362114
5,standard_dp,规划后：标准 DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.64,11.32991,11.735236108563367,0.4053261085633668,3.5774874519159185
5,standard_dp,规划后：标准 DP,24,梅堰-永茂路,class3,313.0,313.0,0.0,215.34,29.925819999999998,28.85254529436371,-1.0732747056362868,-3.5864504485968536
5,standard_dp,规划后：标准 DP,25,永茂路-镇海大道,class2,141.0,141.0,0.0,215.44,17.12964,17.187932787221847,0.058292787221848386,0.3403036328950777
5,standard_dp,规划后：标准 DP,26,镇海大道-骆驼桥,class4,128.0,128.0,0.0,215.24,17.268279999999997,16.410815193987226,-0.8574648060127714,-4.965548427595404
5,energy_first,规划后：Energy First,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
5,energy_first,规划后：Energy First,2,张家潭-同德路,class1,141.0,141.0,0.0,215.24,17.89072,16.54448961359441,-1.3462303864055905,-7.5247412424183615
5,energy_first,规划后：Energy First,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.094430000000001,13.023890911529268,-0.07053908847073309,-0.5386953725418601
5,energy_first,规划后：Energy First,4,石碶-雅渡,class2,80.0,80.0,0.0,215.54,11.09488,10.763814842987147,-0.3310651570128531,-2.983945360498294
5,energy_first,规划后：Energy First,5,雅渡-庙堰,class3,131.9,131.95000000000002,0.05000000000001137,215.64,19.85837,19.99006881776229,0.1316988177622882,0.6631904721398997
5,energy_first,规划后：Energy First,6,庙堰-钟公庙,class4,101.0,101.0,0.0,215.84,10.89818,11.462108475828025,0.5639284758280247,5.174519743920772
5,energy_first,规划后：Energy First,7,钟公庙-鄞州区政府,class5,99.0,99.0,0.0,215.64,6.12962,7.3407356235948775,1.2111156235948775,19.75841281506647
5,energy_first,规划后：Energy First,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,215.64,16.05129,15.487562795205429,-0.5637272047945725,-3.512036757136482
5,energy_first,规划后：Energy First,9,钱湖南路-南高教园区,class4,105.0,104.95,-0.04999999999999716,215.54,11.77449,12.756556273005636,0.9820662730056355,8.340626838237881
5,energy_first,规划后：Energy First,10,南高教园区-下应路,class3,114.0,114.0,0.0,215.74,18.41042,17.936576713974787,-0.4738432860252111,-2.5737777086302818
5,energy_first,规划后：Energy First,11,下应路-大洋江,class3,106.0,106.0,0.0,215.84,11.25942,11.357152877333057,0.09773287733305658,0.8680098738039488
5,energy_first,规划后：Energy First,12,大洋江-泗港,class3,92.0,92.0,0.0,215.74,10.735190000000001,11.158309303111396,0.42311930311139534,3.9414235156657247
5,energy_first,规划后：Energy First,13,泗港-曹隘,class4,137.0,137.0,0.0,215.74,22.9389,23.73495177609277,0.7960517760927708,3.4703136422965826
5,energy_first,规划后：Energy First,14,曹隘-柳隘,class5,119.0,119.0,0.0,215.64,13.51076,14.335613642552318,0.8248536425523181,6.1051609424807936
5,energy_first,规划后：Energy First,15,柳隘-海晏北路,class4,96.0,96.0,0.0,215.84,10.2719,10.462540476698571,0.19064047669857054,1.8559417118407553
5,energy_first,规划后：Energy First,16,海晏北路-民安东路,class4,89.0,88.95,-0.04999999999999716,216.04,12.319280000000001,11.570022594957972,-0.7492574050420284,-6.081990222172305
5,energy_first,规划后：Energy First,17,民安东路-会展中心,class4,83.0,83.0,0.0,216.14,6.86058,8.161079943967321,1.3004999439673215,18.95612242649049
5,energy_first,规划后：Energy First,18,会展中心-院士路,class3,115.0,115.0,0.0,215.84,14.8916,15.331530866901835,0.43993086690183425,2.9542216209261207
5,energy_first,规划后：Energy First,19,院士路-盎孟港,class4,96.0,95.95,-0.04999999999999716,215.64,13.94818,13.604696055633058,-0.34348394436694285,-2.462571779020222
5,energy_first,规划后：Energy First,20,盎孟港-三官堂,class2,132.0,132.0,0.0,215.74,17.53185,17.197411246699335,-0.3344387533006632,-1.9076067460117627
5,energy_first,规划后：Energy First,21,三官堂-兴庄路,class1,94.0,94.05,0.04999999999999716,215.84,13.10826,14.474507338398274,1.3662473383982743,10.422797063822921
5,energy_first,规划后：Energy First,22,兴庄路-兴海南路,class4,96.0,95.95,-0.04999999999999716,215.64,9.49925,9.906254888761689,0.40700488876168883,4.284600244879215
5,energy_first,规划后：Energy First,23,兴海南路-梅堰,class4,86.0,86.0,0.0,215.64,9.61699,9.432657109044646,-0.18433289095535343,-1.9167420466835616
5,energy_first,规划后：Energy First,24,梅堰-永茂路,class3,313.0,313.0,0.0,215.34,29.925819999999998,28.85254529436371,-1.0732747056362868,-3.5864504485968536
5,energy_first,规划后：Energy First,25,永茂路-镇海大道,class2,141.0,141.0,0.0,215.44,17.12964,17.187932787221847,0.058292787221848386,0.3403036328950777
5,energy_first,规划后：Energy First,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.24,20.01884,18.98810356147649,-1.0307364385235118,-5.1488319928802655
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,2,张家潭-同德路,class2,148.0,148.0,0.0,215.24,17.599220000000003,17.07919670196743,-0.520023298032573,-2.9548087814833432
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.094430000000001,13.023890911529268,-0.07053908847073309,-0.5386953725418601
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,4,石碶-雅渡,class2,80.0,80.0,0.0,215.54,11.09488,10.763814842987147,-0.3310651570128531,-2.983945360498294
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,5,雅渡-庙堰,class4,139.0,139.0,0.0,215.64,18.18281,19.706982130420723,1.5241721304207232,8.382489452514342
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,215.84,12.53653,12.754412380485205,0.2178823804852037,1.7379799712137545
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,215.64,7.9791300000000005,8.973276226757696,0.994146226757695,12.459331114516182
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,215.64,16.05129,15.487562795205429,-0.5637272047945725,-3.512036757136482
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,215.54,13.57518,13.950624855179553,0.3754448551795537,2.765671285239339
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,215.74,18.41042,17.936576713974787,-0.4738432860252111,-2.5737777086302818
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,11,下应路-大洋江,class3,106.0,106.0,0.0,215.84,11.25942,11.357152877333057,0.09773287733305658,0.8680098738039488
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,12,大洋江-泗港,class3,92.0,92.0,0.0,215.74,10.735190000000001,11.158309303111396,0.42311930311139534,3.9414235156657247
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,13,泗港-曹隘,class4,137.0,137.0,0.0,215.74,22.9389,23.73495177609277,0.7960517760927708,3.4703136422965826
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,215.64,15.9482,16.455880570367484,0.5076805703674836,3.183309529398199
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,215.84,11.476120000000002,11.764854727952812,0.28873472795281074,2.5159612129605713
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,216.04,14.69733,14.562335516745417,-0.13499448325458197,-0.9184966470412108
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,216.14,11.576690000000001,11.650791717706015,0.07410171770601437,0.6400941694561603
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,18,会展中心-院士路,class3,115.0,115.0,0.0,215.84,14.8916,15.331530866901835,0.43993086690183425,2.9542216209261207
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,215.64,17.7297,17.151472722258635,-0.578227277741366,-3.2613483462290165
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,20,盎孟港-三官堂,class3,138.9,138.95000000000002,0.05000000000001137,215.74,17.01118,16.6264625306978,-0.3847174693021991,-2.261556631005016
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,21,三官堂-兴庄路,class3,104.0,104.05,0.04999999999999716,215.84,10.501479999999999,10.873551255247333,0.3720712552473344,3.543036364848902
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,215.64,15.85982,17.720503182822146,1.8606831828221466,11.732057380362114
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.64,11.32991,11.735236108563367,0.4053261085633668,3.5774874519159185
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,24,梅堰-永茂路,class4,329.0,329.0,0.0,215.34,26.36807,25.671523487328482,-0.6965465126715173,-2.6416287300189865
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,25,永茂路-镇海大道,class4,156.0,156.0,0.0,215.44,15.61383,14.496505305977802,-1.117324694022198,-7.155993718531571
5,dwell5_dp,规划后：历史停站时间放宽 5% DP,26,镇海大道-骆驼桥,class4,128.0,128.0,0.0,215.24,17.268279999999997,16.410815193987226,-0.8574648060127714,-4.965548427595404
6,standard_dp,规划后：标准 DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
6,standard_dp,规划后：标准 DP,2,张家潭-同德路,class2,148.0,148.0,0.0,215.24,17.599220000000003,17.07919670196743,-0.520023298032573,-2.9548087814833432
6,standard_dp,规划后：标准 DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.094430000000001,13.023890911529268,-0.07053908847073309,-0.5386953725418601
6,standard_dp,规划后：标准 DP,4,石碶-雅渡,class2,80.0,80.0,0.0,216.44,11.15034,10.808074338997347,-0.3422656610026529,-3.0695535831432306
6,standard_dp,规划后：标准 DP,5,雅渡-庙堰,class2,129.0,129.0,0.0,216.74,20.689349999999997,20.892348314279282,0.2029983142792844,0.9811729913181633
6,standard_dp,规划后：标准 DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,216.74,12.67001,12.806407305823047,0.13639730582304743,1.076536686419722
6,standard_dp,规划后：标准 DP,7,钟公庙-鄞州区政府,class3,90.0,90.0,0.0,217.14,10.44881,11.229486516925988,0.7806765169259879,7.471439493358459
6,standard_dp,规划后：标准 DP,8,鄞州区政府-钱湖南路,class2,128.0,127.95,-0.04999999999999716,220.12,19.07566,17.977470778599777,-1.0981892214002222,-5.757018217981566
6,standard_dp,规划后：标准 DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,220.72,14.07779,14.277313818944009,0.19952381894400872,1.4172950366784043
6,standard_dp,规划后：标准 DP,10,南高教园区-下应路,class2,110.0,110.0,0.0,220.9,21.42958,20.331521039668928,-1.0980589603310733,-5.12403397701249
6,standard_dp,规划后：标准 DP,11,下应路-大洋江,class2,101.0,101.0,0.0,220.6,13.82928,13.816104258065522,-0.01317574193447868,-0.09527424373849311
6,standard_dp,规划后：标准 DP,12,大洋江-泗港,class3,92.0,92.0,0.0,220.5,11.035639999999999,11.39970800575755,0.3640680057575505,3.299020317422012
6,standard_dp,规划后：标准 DP,13,泗港-曹隘,class4,137.0,137.0,0.0,222.4,23.67493,24.454186760361097,0.7792567603610969,3.291484960509268
6,standard_dp,规划后：标准 DP,14,曹隘-柳隘,class2,106.0,106.05,0.04999999999999716,222.2,22.14636,24.024028841476675,1.8776688414766731,8.478453531310215
6,standard_dp,规划后：标准 DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,222.9,11.864049999999999,12.141737622467367,0.27768762246736856,2.3405803453910643
6,standard_dp,规划后：标准 DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,225.2,15.44656,15.167601366298202,-0.27895863370179796,-1.8059596033149
6,standard_dp,规划后：标准 DP,17,民安东路-会展中心,class2,76.0,76.0,0.0,230.0,16.19667,18.38223588785242,2.1855658878524196,13.493921206349327
6,standard_dp,规划后：标准 DP,18,会展中心-院士路,class3,115.0,115.0,0.0,230.7,15.84839,16.35369012750413,0.50530012750413,3.1883372853906926
6,standard_dp,规划后：标准 DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,230.3,18.797639999999998,18.288909439290606,-0.5087305607093917,-2.706353354513608
6,standard_dp,规划后：标准 DP,20,盎孟港-三官堂,class2,132.0,132.0,0.0,229.2,18.7724,18.228926835179138,-0.5434731648208633,-2.895064908167646
6,standard_dp,规划后：标准 DP,21,三官堂-兴庄路,class2,99.0,99.0,0.0,223.7,11.97209,12.285218188371049,0.3131281883710493,2.61548475137632
6,standard_dp,规划后：标准 DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,218.2,16.12127,17.925901178803567,1.804631178803568,11.194100581427941
6,standard_dp,规划后：标准 DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,216.72,11.418989999999999,11.793291576107064,0.37430157610706516,3.2778868893576854
6,standard_dp,规划后：标准 DP,24,梅堰-永茂路,class3,313.0,313.0,0.0,216.92,30.300459999999998,29.056806565384374,-1.2436534346156236,-4.104404469818689
6,standard_dp,规划后：标准 DP,25,永茂路-镇海大道,class2,141.0,141.0,0.0,216.42,17.266740000000002,17.263571785478174,-0.003168214521828361,-0.018348654823251872
6,standard_dp,规划后：标准 DP,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.84,20.25456,19.037923262058015,-1.216636737941986,-6.006730029889496
6,energy_first,规划后：Energy First,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
6,energy_first,规划后：Energy First,2,张家潭-同德路,class1,141.0,141.0,0.0,215.24,17.89072,16.54448961359441,-1.3462303864055905,-7.5247412424183615
6,energy_first,规划后：Energy First,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.094430000000001,13.023890911529268,-0.07053908847073309,-0.5386953725418601
6,energy_first,规划后：Energy First,4,石碶-雅渡,class2,80.0,80.0,0.0,216.44,11.15034,10.808074338997347,-0.3422656610026529,-3.0695535831432306
6,energy_first,规划后：Energy First,5,雅渡-庙堰,class2,129.0,129.0,0.0,216.74,20.689349999999997,20.892348314279282,0.2029983142792844,0.9811729913181633
6,energy_first,规划后：Energy First,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,216.74,12.67001,12.806407305823047,0.13639730582304743,1.076536686419722
6,energy_first,规划后：Energy First,7,钟公庙-鄞州区政府,class3,90.0,90.0,0.0,217.14,10.44881,11.229486516925988,0.7806765169259879,7.471439493358459
