global_time,global_dist,velocity,step_energy_wh,section,cum_energy_kwh
933.7000000000002,9643.86244212963,6.508333333333334,-0.0024840200515234834,钟公庙-鄞州区政府,106.88507023112737
933.7500000000001,9644.187685185187,6.508333333333334,-0.001817475642597599,钟公庙-鄞州区政府,106.88507023112737
933.8000000000001,9644.512719907409,6.475,-0.00378901759628103,钟公庙-鄞州区政府,106.88507023112737
933.8500000000001,9644.835810185186,6.45,-0.004063780166843278,钟公庙-鄞州区政府,106.88507023112737
933.9000000000001,9645.157303240741,6.4,-0.0020069670705715748,钟公庙-鄞州区政府,106.88507023112737
933.9500000000002,9645.477094907408,6.4,-0.0018593632214128908,钟公庙-鄞州区政府,106.88507023112737
934.0000000000001,9645.796655092594,6.361111111111111,-0.0032859510991203322,钟公庙-鄞州区政府,106.88507023112737
934.0500000000001,9646.113796296297,6.325,-0.002031318381271685,钟公庙-鄞州区政府,106.88507023112737
934.1000000000001,9646.429247685186,6.294444444444445,-0.001486946077223661,钟公庙-鄞州区政府,106.88507023112737
934.1500000000001,9646.74320601852,6.263888888888889,-0.0012162559101573933,钟公庙-鄞州区政府,106.88507023112737
934.2000000000002,9647.056145833334,6.263888888888889,0.0011902852251118867,钟公庙-鄞州区政府,106.88507023112737
934.2500000000001,9647.368472222222,6.222222222222222,-0.003223535282274481,钟公庙-鄞州区政府,106.88507023112737
934.3000000000001,9647.678506944445,6.188888888888889,-0.0027853779102224863,钟公庙-鄞州区政府,106.88507023112737
934.3500000000001,9647.987175925926,6.158333333333334,-0.00215698111771756,钟公庙-鄞州区政府,106.88507023112737
934.4000000000001,9648.294849537038,6.158333333333334,0.00243727179762121,钟公庙-鄞州区政府,106.88507023112737
934.4500000000002,9648.602245370372,6.133333333333333,-0.0029601588194457795,钟公庙-鄞州区政府,106.88507023112737
934.5000000000001,9648.908229166667,6.111111111111112,-0.0017314565075304822,钟公庙-鄞州区政府,106.88507023112737
934.5500000000001,9649.212939814815,6.075,-0.00019001022918263555,钟公庙-鄞州区政府,106.88507023112737
934.6000000000001,9649.515960648148,6.052777777777778,-0.0037487922229741955,钟公庙-鄞州区政府,106.88507023112737
934.6500000000001,9649.818506944444,6.052777777777778,-0.0020796054512949302,钟公庙-鄞州区政府,106.88507023112737
934.7000000000002,9650.12096064815,6.036111111111111,-0.004842772778422155,钟公庙-鄞州区政府,106.88507023112737
934.7500000000001,9650.422407407408,6.022222222222222,-0.004626436731485217,钟公庙-鄞州区政府,106.88507023112737
934.8000000000001,9650.723136574075,6.005555555555556,-0.0040036914377094,钟公庙-鄞州区政府,106.88507023112737
934.8500000000001,9651.023344907408,6.005555555555556,-0.005988447925185714,钟公庙-鄞州区政府,106.88507023112737
934.9000000000001,9651.32332175926,5.983333333333333,-0.004961371141456672,钟公庙-鄞州区政府,106.88507023112737
934.9500000000002,9651.622280092593,5.977777777777778,-0.006537557514933012,钟公庙-鄞州区政府,106.88507023112737
935.0000000000001,9651.92082175926,5.955555555555557,-0.0011625666722314687,钟公庙-鄞州区政府,106.88507023112737
935.0500000000001,9652.218275462963,5.944444444444445,-0.0043908191006492014,钟公庙-鄞州区政府,106.88507023112737
935.1000000000001,9652.51545138889,5.944444444444445,-0.0023575262123233243,钟公庙-鄞州区政府,106.88507023112737
935.1500000000001,9652.81244212963,5.933333333333334,-0.005822642925708554,钟公庙-鄞州区政府,106.88507023112737
935.2000000000002,9653.108877314815,5.927777777777778,-0.007169694269832161,钟公庙-鄞州区政府,106.88507023112737
935.2500000000001,9653.405011574076,5.916666666666667,-0.006837003837297129,钟公庙-鄞州区政府,106.88507023112737
935.3000000000001,9653.700729166667,5.916666666666667,0.031217861516398826,钟公庙-鄞州区政府,106.88507023112737
935.3500000000001,9653.996504629631,5.913888888888889,-0.0038215137139729904,钟公庙-鄞州区政府,106.88507023112737
935.4000000000001,9654.292118055557,5.911111111111111,-0.008325675090748663,钟公庙-鄞州区政府,106.88507023112737
935.4500000000002,9654.587777777779,5.916666666666667,0.21317359770709776,钟公庙-鄞州区政府,106.88507023112737
935.5000000000001,9654.88369212963,5.916666666666667,-0.007536792356393929,钟公庙-鄞州区政府,106.88507023112737
935.5500000000001,9655.179062500001,5.894444444444445,-0.004017238412604041,钟公庙-鄞州区政府,106.88507023112737
935.6000000000001,9655.473414351853,5.888888888888889,-0.011963162515369774,钟公庙-鄞州区政府,106.88507023112737
935.6500000000001,9655.767662037038,5.880555555555556,-0.005377088739143443,钟公庙-鄞州区政府,106.88507023112737
935.7000000000002,9656.061562500001,5.877777777777778,-0.0012991999650336927,钟公庙-鄞州区政府,106.88507023112737
935.7500000000001,9656.355439814815,5.877777777777778,0.0007284414245630755,钟公庙-鄞州区政府,106.88507023112737
935.8000000000001,9656.64920138889,5.869444444444444,-0.002889515085332639,钟公庙-鄞州区政府,106.88507023112737
935.8500000000001,9656.94252314815,5.863888888888889,-0.011632549839720507,钟公庙-鄞州区政府,106.88507023112737
935.9000000000001,9657.2353125,5.841666666666668,-0.0081481515424362,钟公庙-鄞州区政府,106.88507023112737
935.9500000000002,9657.527303240742,5.841666666666668,-0.002371156297493404,钟公庙-鄞州区政府,106.88507023112737
936.0000000000001,9657.819155092593,5.822222222222223,-0.003112167513202091,钟公庙-鄞州区政府,106.88507023112737
936.0500000000001,9658.109837962964,5.805555555555555,-5.370937748205851e-05,钟公庙-鄞州区政府,106.88507023112737
936.1000000000001,9658.399803240742,5.794444444444444,-0.00040543206308985,钟公庙-鄞州区政府,106.88507023112737
936.1500000000001,9658.689247685186,5.783333333333334,-0.0007233288665988713,钟公庙-鄞州区政府,106.88507023112737
936.2000000000002,9658.97832175926,5.783333333333334,0.001018246954977542,钟公庙-鄞州区政府,106.88507023112737
936.2500000000001,9659.267199074075,5.769444444444445,-0.0006471998543075008,钟公庙-鄞州区政府,106.88507023112737
936.3000000000001,9659.555266203704,5.755555555555556,-0.0010280942465902276,钟公庙-鄞州区政府,106.88507023112737
936.3500000000001,9659.842407407408,5.727777777777779,4.967980514936077e-05,钟公庙-鄞州区政府,106.88507023112737
936.4000000000001,9660.128506944446,5.727777777777779,0.0015663592214197886,钟公庙-鄞州区政府,106.88507023112737
936.4500000000002,9660.414548611112,5.711111111111111,0.000435976365334767,钟公庙-鄞州区政府,106.88507023112737
936.5000000000001,9660.699432870371,5.683333333333334,0.0012192076009605035,钟公庙-鄞州区政府,106.88507023112737
936.5500000000001,9660.983194444445,5.669444444444445,0.0010804134409970745,钟公庙-鄞州区政府,106.88507023112737
936.6000000000001,9661.266608796297,5.669444444444445,0.0030279365250820423,钟公庙-鄞州区政府,106.88507023112737
936.6500000000001,9661.549212962964,5.627777777777778,0.0003726463354593035,钟公庙-鄞州区政府,106.88507023112737
936.7000000000002,9661.829849537038,5.61388888888889,0.00044678070114034796,钟公庙-鄞州区政府,106.88507023112737
936.7500000000001,9662.109849537037,5.583333333333334,0.0010229011304014879,钟公庙-鄞州区政府,106.88507023112737
936.8000000000001,9662.388275462963,5.558333333333334,0.00046007834520866986,钟公庙-鄞州区政府,106.88507023112737
936.8500000000001,9662.666087962964,5.558333333333334,0.005180409548370513,钟公庙-鄞州区政府,106.88507023112737
936.9000000000001,9662.94355324074,5.525,0.0009078765092103147,钟公庙-鄞州区政府,106.88507023112737
936.9500000000002,9663.21925925926,5.505555555555556,0.0006314517331394986,钟公庙-鄞州区政府,106.88507023112737
937.0000000000001,9663.49420138889,5.491666666666667,-0.0010228582992383162,钟公庙-鄞州区政府,106.88507023112737
937.0500000000001,9663.768726851853,5.491666666666667,0.0035940837212919963,钟公庙-鄞州区政府,106.88507023112737
937.1000000000001,9664.042766203704,5.455555555555556,-0.0011889957398172335,钟公庙-鄞州区政府,106.88507023112737
937.1500000000001,9664.314872685185,5.430555555555556,-0.0006658165560031737,钟公庙-鄞州区政府,106.88507023112737
937.2000000000002,9664.585775462963,5.402777777777778,0.0007124011414055831,钟公庙-鄞州区政府,106.88507023112737
937.2500000000001,9664.855277777779,5.377777777777778,-9.667738987795271e-05,钟公庙-鄞州区政府,106.88507023112737
937.3000000000001,9665.123969907409,5.377777777777778,0.00020842043121516163,钟公庙-鄞州区政府,106.88507023112737
937.3500000000001,9665.392164351853,5.344444444444444,-0.0013098380802883947,钟公庙-鄞州区政府,106.88507023112737
937.4000000000001,9665.658460648148,5.313888888888889,-0.0013316129724503245,钟公庙-鄞州区政府,106.88507023112737
937.4500000000002,9665.923449074075,5.286111111111111,-0.0020352245642167865,钟公庙-鄞州区政府,106.88507023112737
937.5000000000001,9666.187534722223,5.286111111111111,-0.0018736581887863757,钟公庙-鄞州区政府,106.88507023112737
937.5500000000001,9666.451319444444,5.261111111111112,-0.002417531831181763,钟公庙-鄞州区政府,106.88507023112737
937.6000000000001,9666.713506944445,5.227777777777778,-0.0008599621594010953,钟公庙-鄞州区政府,106.88507023112737
937.6500000000001,9666.974409722223,5.211111111111112,-0.0005797974209360568,钟公庙-鄞州区政府,106.88507023112737
937.7000000000002,9667.234293981483,5.175,-0.00012086248002729505,钟公庙-鄞州区政府,106.88507023112737
937.7500000000001,9667.49289351852,5.175,-0.00017654636456343464,钟公庙-鄞州区政府,106.88507023112737
937.8000000000001,9667.751238425926,5.141666666666667,-0.0008070209139540152,钟公庙-鄞州区政府,106.88507023112737
937.8500000000001,9668.007372685186,5.102777777777778,-0.0005660842254906484,钟公庙-鄞州区政府,106.88507023112737
937.9000000000001,9668.261608796298,5.069444444444445,-0.000695154483228988,钟公庙-鄞州区政府,106.88507023112737
937.9500000000002,9668.51494212963,5.069444444444445,0.0001964525515536497,钟公庙-鄞州区政府,106.88507023112737
938.0000000000001,9668.768136574075,5.044444444444444,-0.0012809988147152174,钟公庙-鄞州区政府,106.88507023112737
938.0500000000001,9669.019444444446,5.005555555555556,-0.0006029851877802361,钟公庙-鄞州区政府,106.88507023112737
938.1000000000001,9669.268784722222,4.972222222222222,0.00020659200515582565,钟公庙-鄞州区政府,106.88507023112737
938.1500000000001,9669.517256944446,4.972222222222222,0.0021719006881821823,钟公庙-鄞州区政府,106.88507023112737
938.2000000000002,9669.765405092594,4.936111111111111,-0.001320559305818536,钟公庙-鄞州区政府,106.88507023112737
938.2500000000001,9670.011423611111,4.905555555555556,-0.0006200227942428915,钟公庙-鄞州区政府,106.88507023112737
938.3000000000001,9670.255868055556,4.869444444444445,-9.867203648816769e-05,钟公庙-鄞州区政府,106.88507023112737
938.3500000000001,9670.49832175926,4.827777777777778,-0.0002534233693335386,钟公庙-鄞州区政府,106.88507023112737
938.4000000000001,9670.739340277778,4.827777777777778,0.0008242675721306103,钟公庙-鄞州区政府,106.88507023112737
938.4500000000002,9670.979976851853,4.791666666666667,-0.0015029032501057138,钟公庙-鄞州区政府,106.88507023112737
938.5000000000001,9671.218506944446,4.755555555555556,-0.0011414566622729438,钟公庙-鄞州区政府,106.88507023112737
938.5500000000001,9671.455381944445,4.719444444444444,9.165049424009197e-05,钟公庙-鄞州区政府,106.88507023112737
938.6000000000001,9671.691053240742,4.719444444444444,0.00229997362261547,钟公庙-鄞州区政府,106.88507023112737
938.6500000000001,9671.92644675926,4.691666666666667,-0.0016286490968270284,钟公庙-鄞州区政府,106.88507023112737
938.7000000000002,9672.159849537038,4.641666666666667,-0.0013681814936382652,钟公庙-鄞州区政府,106.88507023112737
938.7500000000001,9672.390914351852,4.602777777777778,-0.0011500170206419913,钟公庙-鄞州区政府,106.88507023112737
938.8000000000001,9672.620127314816,4.563888888888889,-0.0006043980624625966,钟公庙-鄞州区政府,106.88507023112737
938.8500000000001,9672.848159722223,4.563888888888889,0.003480555085058512,钟公庙-鄞州区政府,106.88507023112737
938.9000000000001,9673.075914351852,4.527777777777779,-0.0003123485546114857,钟公庙-鄞州区政府,106.88507023112737
938.9500000000002,9673.301458333333,4.494444444444444,-0.00035897341912605185,钟公庙-鄞州区政府,106.88507023112737
939.0000000000001,9673.525173611111,4.45,-0.0007509214780406781,钟公庙-鄞州区政府,106.88507023112737
939.0500000000001,9673.747488425926,4.45,0.0021759730916781628,钟公庙-鄞州区政府,106.88507023112737
939.1000000000001,9673.969664351853,4.419444444444444,-0.002981019498577986,钟公庙-鄞州区政府,106.88507023112737
939.1500000000001,9674.189641203704,4.377777777777778,-0.002437561407559685,钟公庙-鄞州区政府,106.88507023112737
939.2000000000002,9674.407627314815,4.347222222222222,-0.001608120858796469,钟公庙-鄞州区政府,106.88507023112737
939.2500000000001,9674.624861111111,4.347222222222222,0.002380507479504357,钟公庙-鄞州区政府,106.88507023112737
939.3000000000001,9674.841747685186,4.311111111111111,-0.00125747860676928,钟公庙-鄞州区政府,106.88507023112737
939.3500000000001,9675.056168981482,4.263888888888889,-0.0016116946006399235,钟公庙-鄞州区政府,106.88507023112737
939.4000000000001,9675.26832175926,4.227777777777778,-0.0020220931406992326,钟公庙-鄞州区政府,106.88507023112737
939.4500000000002,9675.47863425926,4.183333333333334,-0.0018026820135715882,钟公庙-鄞州区政府,106.88507023112737
939.5000000000001,9675.687395833334,4.183333333333334,8.059682760819253e-05,钟公庙-鄞州区政府,106.88507023112737
939.5500000000001,9675.895868055557,4.15,-0.001965910594510456,钟公庙-鄞州区政府,106.88507023112737
939.6000000000001,9676.102349537037,4.113888888888889,-0.0020059697472664118,钟公庙-鄞州区政府,106.88507023112737
939.6500000000001,9676.306967592593,4.069444444444445,-0.0013686801552907912,钟公庙-鄞州区政府,106.88507023112737
939.7000000000002,9676.510034722223,4.069444444444445,0.001429476597791246,钟公庙-鄞州区政府,106.88507023112737
939.7500000000001,9676.7128125,4.036111111111111,-0.002507955810846507,钟公庙-鄞州区政府,106.88507023112737
939.8000000000001,9676.913553240742,3.997222222222223,-0.0017062740940759769,钟公庙-鄞州区政府,106.88507023112737
939.8500000000001,9677.11238425926,3.955555555555556,-0.0009432386553791527,钟公庙-鄞州区政府,106.88507023112737
939.9000000000001,9677.309247685185,3.922222222222222,-0.0002962251611785538,钟公庙-鄞州区政府,106.88507023112737
939.9500000000002,9677.505219907409,3.922222222222222,0.0019472536137025154,钟公庙-鄞州区政府,106.88507023112737
940.0000000000001,9677.700729166667,3.877777777777778,-0.0012557332909852725,钟公庙-鄞州区政府,106.88507023112737
940.0500000000001,9677.893680555557,3.841666666666667,-0.0017484941139930266,钟公庙-鄞州区政府,106.88507023112737
940.1000000000001,9678.084803240741,3.8,-0.0020476911055308245,钟公庙-鄞州区政府,106.88507023112737
940.1500000000001,9678.27462962963,3.8,0.0006874680587773963,钟公庙-鄞州区政府,106.88507023112737
940.2000000000002,9678.46420138889,3.763888888888889,-0.001607289756042296,钟公庙-鄞州区政府,106.88507023112737
940.2500000000001,9678.651493055557,3.727777777777778,-0.001837920770352608,钟公庙-鄞州区政府,106.88507023112737
940.3000000000001,9678.836840277778,3.683333333333334,-0.0019072347400589384,钟公庙-鄞州区政府,106.88507023112737
940.3500000000001,9679.020069444445,3.647222222222223,-0.0012132639402420153,钟公庙-鄞州区政府,106.88507023112737
940.4000000000001,9679.202164351853,3.647222222222223,0.0010080243911000375,钟公庙-鄞州区政府,106.88507023112737
940.4500000000002,9679.383715277778,3.608333333333333,-0.0011523441083538533,钟公庙-鄞州区政府,106.88507023112737
940.5000000000001,9679.563043981481,3.572222222222222,-0.0006417976864048214,钟公庙-鄞州区政府,106.88507023112737
940.5500000000001,9679.740868055556,3.541666666666667,-0.0005303468070568806,钟公庙-鄞州区政府,106.88507023112737
940.6000000000001,9679.917719907407,3.541666666666667,0.0014672917731106683,钟公庙-鄞州区政府,106.88507023112737
940.6500000000001,9680.093877314815,3.497222222222222,-0.0018228778105003896,钟公庙-鄞州区政府,106.88507023112737
940.7000000000002,9680.267534722223,3.458333333333333,-0.001911473364105687,钟公庙-鄞州区政府,106.88507023112737
940.7500000000001,9680.439537037038,3.422222222222222,-0.001824623126284286,钟公庙-鄞州区政府,106.88507023112737
940.8000000000001,9680.610358796297,3.422222222222222,0.0021359970491976465,钟公庙-鄞州区政府,106.88507023112737
940.8500000000001,9680.780775462963,3.388888888888889,-0.0012204114239287023,钟公庙-鄞州区政府,106.88507023112737
940.9000000000001,9680.949247685186,3.355555555555556,-0.0005427302380955901,钟公庙-鄞州区政府,106.88507023112737
940.9500000000002,9681.11601851852,3.313888888888889,-0.0008494071544218329,钟公庙-鄞州区政府,106.88507023112737
941.0000000000001,9681.28068287037,3.275,-0.0015877588413168997,钟公庙-鄞州区政府,106.88507023112737
941.0500000000001,9681.444270833334,3.275,-0.000547550634070304,钟公庙-鄞州区政府,106.88507023112737
941.1000000000001,9681.607488425927,3.233333333333334,-0.0017651161690784845,钟公庙-鄞州区政府,106.88507023112737
941.1500000000001,9681.768287037037,3.2,-0.0013479856967094639,钟公庙-鄞州区政府,106.88507023112737
941.2000000000002,9681.927534722223,3.169444444444445,-0.0010112228606785623,钟公庙-鄞州区政府,106.88507023112737
941.2500000000001,9682.08587962963,3.169444444444445,0.002008090335315238,钟公庙-鄞州区政府,106.88507023112737
941.3000000000001,9682.243784722223,3.127777777777778,-0.0018757359456720302,钟公庙-鄞州区政府,106.88507023112737
941.3500000000001,9682.399189814816,3.088888888888889,-0.0015844344302997637,钟公庙-鄞州区政府,106.88507023112737
941.4000000000001,9682.552719907408,3.052777777777778,-0.0017366924548823937,钟公庙-鄞州区政府,106.88507023112737
941.4500000000002,9682.704456018519,3.016666666666667,-0.0011553360782692312,钟公庙-鄞州区政府,106.88507023112737
941.5000000000001,9682.854988425926,3.016666666666667,0.0004395501071782215,钟公庙-鄞州区政府,106.88507023112737
941.5500000000001,9683.005185185186,2.986111111111111,-0.0005496283909560695,钟公庙-鄞州区政府,106.88507023112737
941.6000000000001,9683.153414351853,2.944444444444445,-0.0010772955296431963,钟公庙-鄞州区政府,106.88507023112737
941.6500000000001,9683.299652777778,2.905555555555556,-0.0018093308356057491,钟公庙-鄞州区政府,106.88507023112737
941.7000000000002,9683.444618055557,2.905555555555556,0.0005348775930931193,钟公庙-鄞州区政府,106.88507023112737
941.7500000000001,9683.589027777778,2.863888888888889,-0.0014273560097424198,钟公庙-鄞州区政府,106.88507023112737
941.8000000000001,9683.731099537037,2.827777777777778,-0.000981053830698464,钟公庙-鄞州区政府,106.88507023112737
941.8500000000001,9683.871701388889,2.797222222222222,-0.0007730288113042549,钟公庙-鄞州区政府,106.88507023112737
941.9000000000001,9684.010636574074,2.755555555555556,-0.0005700735187110784,钟公庙-鄞州区政府,106.88507023112737
941.9500000000002,9684.148240740742,2.755555555555556,0.0002846325537819716,钟公庙-鄞州区政府,106.88507023112737
942.0000000000001,9684.285497685185,2.713888888888889,-0.0011590760406634537,钟公庙-鄞州区政府,106.88507023112737
942.0500000000001,9684.420266203704,2.677777777777778,-0.0006444572152184413,钟公庙-鄞州区政府,106.88507023112737
942.1000000000001,9684.553275462964,2.641666666666667,-0.0014675813830491435,钟公庙-鄞州区政府,106.88507023112737
942.1500000000001,9684.685208333334,2.641666666666667,0.0008794527950142239,钟公庙-鄞州区政府,106.88507023112737
942.2000000000002,9684.816932870372,2.611111111111111,-0.0010758826549609468,钟公庙-鄞州区政府,106.88507023112737
942.2500000000001,9684.946435185186,2.566666666666667,-0.0012086928750935089,钟公庙-鄞州区政府,106.88507023112737
942.3000000000001,9685.073738425926,2.530555555555555,-0.0015004099418428618,钟公庙-鄞州区政府,106.88507023112737
942.3500000000001,9685.200115740741,2.530555555555555,0.0017763788874243236,钟公庙-鄞州区政府,106.88507023112737
942.4000000000001,9685.32619212963,2.494444444444444,-0.0014396563305056898,钟公庙-鄞州区政府,106.88507023112737
942.4500000000002,9685.449953703705,2.455555555555556,-0.0004196439201878954,钟公庙-鄞州区政府,106.88507023112737
942.5000000000001,9685.571886574075,2.425,0.00019545522824859773,钟公庙-鄞州区政府,106.88507023112737
942.5500000000001,9685.692199074074,2.386111111111111,-0.0006845163679742861,钟公庙-鄞州区政府,106.88507023112737
942.6000000000001,9685.811145833333,2.386111111111111,0.000297348425922328,钟公庙-鄞州区政府,106.88507023112737
942.6500000000001,9685.929699074075,2.350000000000001,-0.002414373640715506,钟公庙-鄞州区政府,106.88507023112737
942.7000000000002,9686.046145833334,2.313888888888889,-0.0013062643384450512,钟公庙-鄞州区政府,106.88507023112737
942.7500000000001,9686.1609375,2.277777777777778,-0.001319063320860847,钟公庙-鄞州区政府,106.88507023112737
942.8000000000001,9686.274525462963,2.277777777777778,0.00130265031748944,钟公庙-鄞州区政府,106.88507023112737
942.8500000000001,9686.387777777778,2.247222222222222,-0.0011873335343087765,钟公庙-鄞州区政府,106.88507023112737
942.9000000000001,9686.499062500001,2.205555555555556,-0.001257977268421806,钟公庙-鄞州区政府,106.88507023112737
942.9500000000002,9686.608472222222,2.172222222222222,-0.001744421710497046,钟公庙-鄞州区政府,106.88507023112737
943.0000000000001,9686.716099537038,2.127777777777778,-0.001045131853052883,钟公庙-鄞州区政府,106.88507023112737
943.0500000000001,9686.82230324074,2.127777777777778,3.9540351547184827e-05,钟公庙-鄞州区政府,106.88507023112737
943.1000000000001,9686.928275462964,2.091666666666667,-0.0013854684309271281,钟公庙-鄞州区政府,106.88507023112737
943.1500000000001,9687.031145833334,2.016666666666667,-0.0005655024535625719,钟公庙-鄞州区政府,106.88507023112737
943.2000000000002,9687.130636574075,1.983333333333333,-0.0029038931629815634,钟公庙-鄞州区政府,106.88507023112737
943.2500000000001,9687.229664351853,1.983333333333333,0.003566574220125629,钟公庙-鄞州区政府,106.88507023112737
943.3000000000001,9687.328368055556,1.947222222222222,-0.001690150700643156,钟公庙-鄞州区政府,106.88507023112737
943.3500000000001,9687.42482638889,1.911111111111111,-0.0005325907844934141,钟公庙-鄞州区政府,106.88507023112737
943.4000000000001,9687.519525462963,1.877777777777778,-0.001053110439493854,钟公庙-鄞州区政府,106.88507023112737
943.4500000000002,9687.613275462963,1.877777777777778,0.004306255671427395,钟公庙-鄞州区政府,106.88507023112737
943.5000000000001,9687.706562500001,1.833333333333333,-0.0022856358240788133,钟公庙-鄞州区政府,106.88507023112737
943.5500000000001,9687.797349537037,1.8,-0.002831088561707329,钟公庙-鄞州区政府,106.88507023112737
943.6000000000001,9687.886423611111,1.758333333333334,-0.001901998792707027,钟公庙-鄞州区政府,106.88507023112737
943.6500000000001,9687.973414351853,1.722222222222222,-0.0026125085373339685,钟公庙-鄞州区政府,106.88507023112737
943.7000000000002,9688.059247685185,1.722222222222222,0.002000776631077672,钟公庙-鄞州区政府,106.88507023112737
943.7500000000001,9688.144722222223,1.691666666666667,-0.0016864107382489335,钟公庙-鄞州区政府,106.88507023112737
943.8000000000001,9688.228229166667,1.65,-0.0012342077296496612,钟公庙-鄞州区政府,106.88507023112737
943.8500000000001,9688.309803240742,1.613888888888889,-0.002284555390498322,钟公庙-鄞州区政府,106.88507023112737
943.9000000000001,9688.390219907407,1.613888888888889,0.002340448326748512,钟公庙-鄞州区政府,106.88507023112737
943.9500000000002,9688.470162037038,1.577777777777778,-0.0037195374060238207,钟公庙-鄞州区政府,106.88507023112737
944.0000000000001,9688.547997685186,1.541666666666667,-0.0030011321852313477,钟公庙-鄞州区政府,106.88507023112737
944.0500000000001,9688.624351851853,1.513888888888889,-0.0032670019563229014,钟公庙-鄞州区政府,106.88507023112737
944.1000000000001,9688.699108796296,1.469444444444445,-0.002367499445374621,钟公庙-鄞州区政府,106.88507023112737
944.1500000000001,9688.772395833334,1.469444444444445,0.00043464660092795704,钟公庙-鄞州区政府,106.88507023112737
944.2000000000002,9688.845543981482,1.438888888888889,-0.002123321456169558,钟公庙-鄞州区政府,106.88507023112737
944.2500000000001,9688.916550925927,1.4,-0.002142270598966989,钟公庙-鄞州区政府,106.88507023112737
944.3000000000001,9688.985636574074,1.366666666666667,-0.0033792008281495756,钟公庙-鄞州区政府,106.88507023112737
944.3500000000001,9689.053831018518,1.366666666666667,0.0012110627939686536,钟公庙-鄞州区政府,106.88507023112737
944.4000000000001,9689.121747685185,1.333333333333333,-0.003690781250726083,钟公庙-鄞州区政府,106.88507023112737
944.4500000000002,9689.187465277779,1.294444444444445,-0.003407541432070227,钟公庙-鄞州区政府,106.88507023112737
944.5000000000001,9689.251331018519,1.263888888888889,-0.002613256529812813,钟公庙-鄞州区政府,106.88507023112737
944.5500000000001,9689.313587962964,1.225,-0.0018641836173876047,钟公庙-鄞州区政府,106.88507023112737
944.6000000000001,9689.374479166667,1.225,0.0033060235066614263,钟公庙-鄞州区政府,106.88507023112737
944.6500000000001,9689.435034722223,1.191666666666667,-0.0002979704769625613,钟公庙-鄞州区政府,106.88507023112737
944.7000000000002,9689.49369212963,1.161111111111111,0.0004793599291077477,钟公庙-鄞州区政府,106.88507023112737
944.7500000000001,9689.550810185186,1.122222222222222,-0.0017460008057301746,钟公庙-鄞州区政府,106.88507023112737
944.8000000000001,9689.606562500001,1.122222222222222,-0.000761227152193622,钟公庙-鄞州区政府,106.88507023112737
944.8500000000001,9689.662037037038,1.091666666666667,-0.0019253527801020853,钟公庙-鄞州区政府,106.88507023112737
944.9000000000001,9689.715543981481,1.05,-0.0016412818586919453,钟公庙-鄞州区政府,106.88507023112737
944.9500000000002,9689.767233796298,1.019444444444444,-0.0019383179830686492,钟公庙-鄞州区政府,106.88507023112737
945.0000000000001,9689.817997685186,1.019444444444444,0.0005190866407619454,钟公庙-鄞州区政府,106.88507023112737
945.0500000000001,9689.868333333334,0.9888888888888889,-0.0008588817258206038,钟公庙-鄞州区政府,106.88507023112737
945.1000000000001,9689.91670138889,0.9472222222222223,-0.0011581618276338412,钟公庙-鄞州区政府,106.88507023112737
945.1500000000001,9689.963194444445,0.913888888888889,-0.0005029204161659528,钟公庙-鄞州区政府,106.88507023112737
945.2000000000002,9690.007997685187,0.875,-0.0008966969011399151,钟公庙-鄞州区政府,106.88507023112737
945.2500000000001,9690.051585648149,0.875,0.000649320442356327,钟公庙-鄞州区政府,106.88507023112737
945.3000000000001,9690.09494212963,0.8416666666666667,-0.0008041951645895162,钟公庙-鄞州区政府,106.88507023112737
945.3500000000001,9690.136250000001,0.8111111111111111,0.0006678540337766714,钟公庙-鄞州区政府,106.88507023112737
945.4000000000001,9690.175868055556,0.7694444444444445,-0.0007128569718950484,钟公庙-鄞州区政府,106.88507023112737
945.4500000000002,9690.214166666667,0.7694444444444445,0.0008627476296533265,钟公庙-鄞州区政府,106.88507023112737
945.5000000000001,9690.252349537037,0.7416666666666667,-0.0012633794363245965,钟公庙-鄞州区政府,106.88507023112737
945.5500000000001,9690.288506944446,0.7027777777777777,-0.00041507285503938895,钟公庙-鄞州区政府,106.88507023112737
945.6000000000001,9690.322766203704,0.6722222222222223,9.123494286289446e-05,钟公庙-鄞州区政府,106.88507023112737
945.6500000000001,9690.355555555556,0.6388888888888888,-0.00033404033649797604,钟公庙-鄞州区政府,106.88507023112737
945.7000000000002,9690.387210648149,0.6388888888888888,0.0008031575621720854,钟公庙-鄞州区政府,106.88507023112737
945.7500000000001,9690.41840277778,0.6027777777777777,-0.0014581899219259231,钟公庙-鄞州区政府,106.88507023112737
945.8000000000001,9690.447534722223,0.5694444444444444,-0.0009366729436204313,钟公庙-鄞州区政府,106.88507023112737
945.8500000000001,9690.475173611112,0.5361111111111111,-0.0019353260131532712,钟公庙-鄞州区政府,106.88507023112737
945.9000000000001,9690.50170138889,0.5361111111111111,8.009816595566654e-05,钟公庙-鄞州区政府,106.88507023112737
945.9500000000002,9690.527928240741,0.5083333333333334,-0.0010787084043254458,钟公庙-鄞州区政府,106.88507023112737
946.0000000000001,9690.55244212963,0.475,-0.0005113145539841213,钟公庙-鄞州区政府,106.88507023112737
946.0500000000001,9690.575416666667,0.4444444444444445,-0.00010872837981490413,钟公庙-鄞州区政府,106.88507023112737
