站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
海晏北路-民安东路,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,84.0,84.0,30.0,114.0,864.79,865.0,37.06,73.07,37.04,1681,71.22,217,72.56,72.99,15624.4,217.52,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,77.4,77.4,30.0,107.4,725.59,724.0,33.75,67.85,33.73,1549,66.27,200,67.34,67.77,12284.81,217.72,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,115.35,115.35,30.0,145.35,1551.97,1562.0,48.44,77.06,48.41,2308,76.49,835,76.99,77.03,14921.4,217.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,90.25,90.25,30.0,120.25,994.67,994.0,39.68,77.03,39.65,1806,75.12,244,76.65,76.98,18816.83,216.84,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,138.1,138.1,30.0,168.1,1877.71,1877.0,48.95,69.25,48.93,2763,67.84,1413,68.18,68.71,16644.06,216.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,104.35,104.35,30.0,134.35,1080.68,1081.0,37.28,54.56,37.26,2088,53.09,956,53.41,54.28,10893.41,217.12,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,90.8,90.8,30.0,120.8,959.35,958.0,38.04,65.31,38.01,1817,63.34,529,63.43,65.23,12906.87,217.02,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,82.35,82.35,30.0,112.35,834.27,833.0,36.47,72.54,36.45,1648,71.26,266,72.06,72.41,12771.28,216.62,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,40,39,07/0970939,70939,5012,UP,工作日平峰,0.0,329.75,329.75,30.0,359.75,3733.93,3676.0,40.76,57.5,40.76,6596,55.86,2106,56.21,56.33,25433.58,215.34,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,142.4,142.4,30.0,172.4,2133.0,2131.0,53.92,77.19,53.91,2849,76.75,1344,77.1,77.14,17871.16,216.12,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,40,39,07/0670639,70639,5014,UP,双休日低峰,0.0,117.65,117.65,0.0,117.65,1596.55,1593.0,48.85,77.29,48.83,2354,76.8,872,77.2,77.24,20478.49,215.54,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3024.5,750.0,3774.5,36585.23,36502.0,43.55,77.41,,,,,,,418266.35,...,,,,
