站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,107.6,107.6,30.0,137.6,1214.05,1214.0,40.62,62.21,40.6,2153,61.4,910,61.98,62.1,11982.64,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,91.8,91.8,30.0,121.8,958.59,957.0,37.59,60.68,37.57,1837,58.8,675,59.5,60.45,11165.4,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,135.1,135.1,30.0,165.1,1799.24,1798.0,47.94,77.71,47.93,2703,76.74,919,77.35,77.5,22723.22,216.02,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,107.1,107.1,30.0,137.1,1306.94,1307.0,43.93,75.91,43.91,2143,73.56,464,74.65,75.56,20858.73,216.02,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,89.35,89.35,30.0,119.35,981.27,980.0,39.54,76.16,39.51,1788,73.06,358,73.54,76.01,14831.9,216.12,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,84.0,84.0,30.0,114.0,865.52,865.0,37.09,73.42,37.07,1681,71.6,220,72.87,73.32,15763.6,217.02,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,76.95,76.95,30.0,106.95,726.9,724.0,34.01,68.0,33.99,1540,66.34,203,67.44,67.91,12165.9,216.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,115.25,115.25,30.0,145.25,1553.01,1562.0,48.51,77.63,48.49,2306,76.95,827,77.52,77.57,14833.42,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,90.05,90.05,30.0,120.05,994.8,994.0,39.77,77.36,39.75,1802,74.45,237,75.55,77.25,18036.75,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,139.5,139.5,30.0,169.5,1878.99,1877.0,48.49,68.69,48.47,2791,67.07,1459,67.38,68.45,18560.73,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,103.15,103.15,30.0,133.15,1079.36,1081.0,37.67,54.95,37.65,2064,54.25,915,54.82,54.88,10405.04,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,90.75,90.75,30.0,120.75,958.62,958.0,38.03,63.86,38.01,1816,61.04,597,61.39,63.6,12775.15,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,81.9,81.9,30.0,111.9,833.81,833.0,36.65,73.19,36.63,1639,71.71,254,72.52,73.1,12843.75,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
永茂路-镇海大道,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,142.45,142.45,30.0,172.45,2133.82,2131.0,53.93,77.55,53.91,2850,77.07,1335,77.4,77.44,17924.19,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,86,85,07/1971985,71985,5014,UP,工作日平峰,0.0,116.7,116.7,0.0,116.7,1597.01,1593.0,49.26,77.69,49.24,2335,77.1,866,77.53,77.62,20354.73,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2698.55,720.0,3418.55,32856.84,32826.0,43.83,77.71,,,,,,,382053.25,...,,,,
