trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
8,11,下应路-大洋江,216.24,UP008_20240701_214424_R382,7.0,392.0,1.214,11.26755556,1.214,11.09625,1.214,11.09630556,1.214,12.58955556,1.213912,11.138386,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\11_下应路-大洋江_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\11_下应路-大洋江_energy_distance.png
8,12,大洋江-泗港,215.84,UP008_20240701_214424_R382,7.0,393.0,0.958,10.32027778,0.958,10.93963889,0.9579,10.93966667,0.958,10.93963889,0.958537,10.05714413,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\12_大洋江-泗港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\12_大洋江-泗港_energy_distance.png
8,13,泗港-曹隘,215.94,UP008_20240701_214424_R382,7.0,394.0,1.798,23.42583333,1.798,22.509,1.7981,22.50897222,1.798,22.509,1.799836,22.70618128,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\13_泗港-曹隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\13_泗港-曹隘_energy_distance.png
8,14,曹隘-柳隘,215.54,UP008_20240701_214424_R382,7.0,395.0,1.308,20.56216667,1.308,16.20422222,1.308,16.20425,1.3079,13.98272222,1.307647,20.76089449,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\14_曹隘-柳隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\14_曹隘-柳隘_energy_distance.png
8,15,柳隘-海晏北路,215.54,UP008_20240701_214424_R382,7.0,396.0,0.98,12.03675,0.98,11.47997222,0.98,11.47994444,0.98,11.47997222,0.981261,12.0941154,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\15_柳隘-海晏北路_energy_distance.png
8,16,海晏北路-民安东路,216.04,UP008_20240701_214424_R382,7.0,397.0,0.866,14.92872222,0.866,13.47905556,0.866,13.47905556,0.866,13.47905556,0.865732,15.53880234,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\16_海晏北路-民安东路_energy_distance.png
8,17,民安东路-会展中心,216.44,UP008_20240701_214424_R382,7.0,398.0,0.724,11.83480556,0.724,9.66961111,0.724,9.66961111,0.7241,7.02172222,0.725684,12.23570235,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\17_民安东路-会展中心_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\17_民安东路-会展中心_energy_distance.png
8,18,会展中心-院士路,216.24,UP008_20240701_214424_R382,7.0,399.0,1.562,14.69419444,1.5619,14.67919444,1.5619,14.67919444,1.5619,14.67919444,1.552097,14.95650213,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\18_会展中心-院士路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\18_会展中心-院士路_energy_distance.png
8,19,院士路-盎孟港,215.94,UP008_20240701_214424_R382,7.0,400.0,0.9941,17.02527778,0.9941,16.54163889,0.994,16.54163889,0.994,13.20397222,0.994067,18.6443369,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\19_院士路-盎孟港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\19_院士路-盎孟港_energy_distance.png
8,20,盎孟港-三官堂,215.94,UP008_20240701_214424_R382,7.0,401.0,1.8759,15.83044444,1.8759,16.73961111,1.8761,15.50038889,1.876,16.73961111,1.876884,18.6579345,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\20_盎孟港-三官堂_energy_distance.png
8,21,三官堂-兴庄路,215.94,UP008_20240701_214424_R382,7.0,402.0,1.0821,10.50694444,1.082,11.86094444,1.082,10.01883333,1.082,15.00480556,1.080174,10.6539906,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\21_三官堂-兴庄路_energy_distance.png
8,22,兴庄路-兴海南路,215.54,UP008_20240701_214424_R382,7.0,403.0,0.958,11.15880556,0.958,16.26244444,0.958,16.26244444,0.958,9.08177778,0.95886,11.80580282,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\22_兴庄路-兴海南路_energy_distance.png
8,23,兴海南路-梅堰,215.54,UP008_20240701_214424_R382,7.0,404.0,0.833,12.10575,0.833,11.61497222,0.833,11.61494444,0.833,11.61494444,0.834055,12.8178759,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\23_兴海南路-梅堰_energy_distance.png
8,24,梅堰-永茂路,215.54,UP008_20240701_214424_R382,5.0,405.0,3.6759,25.87141667,3.676,29.22197222,3.6761,26.37555556,3.6759,29.22197222,3.675755,25.54294642,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\24_梅堰-永茂路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\24_梅堰-永茂路_energy_distance.png
8,25,永茂路-镇海大道,215.44,UP008_20240701_214424_R382,7.0,406.0,2.1311,16.08297222,2.1309,11.48097222,2.131,12.98102778,2.131,11.48097222,2.132483,18.06105235,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\25_永茂路-镇海大道_energy_distance.png
8,26,镇海大道-骆驼桥,215.34,UP008_20240701_214424_R382,7.0,407.0,1.593,17.77719444,1.593,18.30411111,1.5929,15.37558333,1.593,18.30411111,1.596758,20.53886819,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\01_standard_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\02_dwell5_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\03_energy_first_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip008\section_energy_distance\04_ot_history_vs_real_history\26_镇海大道-骆驼桥_energy_distance.png
