站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
泗港-曹隘,42,41,07/0870841,70841,5012,UP,工作日高峰,0.0,130.8,130.8,30.0,160.8,1825.73,1798.0,50.25,78.99,50.23,2617,77.82,1056,78.68,78.81,24521.01,238.9,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,42,41,07/0870841,70841,5012,UP,工作日高峰,0.0,106.05,106.05,30.0,136.05,1327.57,1307.0,45.07,76.75,45.04,2122,74.51,468,75.72,76.41,23549.25,243.1,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,42,41,07/0870841,70841,5012,UP,工作日高峰,0.0,88.85,88.85,30.0,118.85,996.07,980.0,40.36,78.85,40.34,1778,77.65,285,78.61,78.78,16450.08,244.9,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,42,41,07/0870841,70841,5012,UP,工作日高峰,0.0,83.6,83.6,30.0,113.6,877.98,865.0,37.81,74.08,37.79,1673,71.61,234,72.38,74.02,17469.42,247.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,42,41,07/0870841,70841,5012,UP,工作日平峰,0.0,77.3,77.3,30.0,107.3,736.21,724.0,34.29,69.06,34.26,1547,67.76,217,68.7,69.0,12573.34,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,42,41,07/0870841,70841,5012,UP,工作日平峰,0.0,115.0,115.0,30.0,145.0,1575.92,1562.0,49.33,78.25,49.31,2301,77.55,842,78.11,78.19,15141.1,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,42,41,07/0870841,70841,5012,UP,工作日平峰,0.0,90.4,90.4,30.0,120.4,1010.64,994.0,40.25,78.44,40.22,1809,76.11,186,76.5,78.35,18983.39,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,42,41,07/0870841,70841,5012,UP,工作日平峰,0.0,138.85,138.85,30.0,168.85,1906.77,1877.0,49.44,69.64,49.42,2778,67.9,1447,68.29,69.0,16162.03,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,42,41,07/0870841,70841,5012,UP,工作日平峰,0.0,103.9,103.9,30.0,133.9,1097.48,1081.0,38.03,54.38,38.01,2079,53.72,982,54.24,54.31,10506.85,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,42,41,07/0870841,70841,5012,UP,工作日平峰,0.0,92.1,92.1,30.0,122.1,973.81,958.0,38.06,61.17,38.04,1843,59.52,673,59.96,61.08,11013.06,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,42,41,07/0870841,70841,5012,UP,工作日平峰,0.0,81.95,81.95,30.0,111.95,846.2,833.0,37.17,73.64,37.15,1640,72.41,266,73.21,73.56,12756.44,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,42,41,07/0970941,70941,5012,UP,工作日高峰,0.0,317.7,317.7,30.0,347.7,3734.26,3676.0,42.31,64.17,42.31,6355,63.15,1781,63.54,63.69,29136.56,217.92,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,42,41,07/0870841,70841,5012,UP,工作日平峰,0.0,142.05,142.05,30.0,172.05,2164.34,2131.0,54.85,78.68,54.83,2842,78.22,1338,78.55,78.59,18080.59,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,42,41,07/0870841,70841,5012,UP,工作日平峰,0.0,116.35,116.35,0.0,116.35,1620.78,1593.0,50.15,78.84,50.13,2328,78.3,867,78.73,78.76,20187.52,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2984.25,750.0,3734.25,37089.94,36502.0,44.74,78.99,,,,,,,444073.08,...,,,,
