趟次,全局趟次ID,序号,区间,segment,来源run_id,绝对开始时间,绝对结束时间,趟次选择方式,数据读取来源,样本数,运行时间(s),区间里程(km),重量(t),历史真实能耗(kWh),Simu物理机械能耗(kWh),Simu-真实(kWh),相对差异(%)
14,UP014_20240702_184325_R710,18,会展中心-院士路,13,727,2024-07-02 19:22:05,2024-07-02 19:24:00,traceability-cache,cache,2286,114.25,1.551948888888887,218.52,15.129153249,15.196333162509104,0.0671799135091041,0.4440427854978902
14,UP014_20240702_184325_R710,19,院士路-盎孟港,13,728,2024-07-02 19:24:30,2024-07-02 19:25:59,traceability-cache,cache,1798,89.85,0.9951088888888896,217.92,19.54279432567361,19.50840622359846,-0.0343881020751505,-0.1759630762217788
14,UP014_20240702_184325_R710,20,盎孟港-三官堂,13,729,2024-07-02 19:26:30,2024-07-02 19:28:41,traceability-cache,cache,2609,130.4,1.878476805555553,217.52,19.21701690908333,17.807346125077796,-1.4096707840055387,-7.335533869147129
14,UP014_20240702_184325_R710,21,三官堂-兴庄路,13,730,2024-07-02 19:29:11,2024-07-02 19:30:49,traceability-cache,cache,1967,98.3,1.080591944444442,216.74,12.17385735213889,12.185103813185307,0.0112464610464194,0.0923820669251022
14,UP014_20240702_184325_R710,22,兴庄路-兴海南路,13,731,2024-07-02 19:31:20,2024-07-02 19:32:48,traceability-cache,cache,1762,88.05,0.9596486111111124,215.74,14.70647826396528,14.876295265215797,0.1698170012505179,1.1547088174509734
14,UP014_20240702_184325_R710,23,兴海南路-梅堰,13,732,2024-07-02 19:33:16,2024-07-02 19:34:37,traceability-cache,cache,1630,81.45,0.8348318055555551,215.54,12.733330653506943,13.645766393543626,0.9124357400366826,7.1657272151759015
14,UP014_20240702_184325_R710,24,梅堰-永茂路,8,733,2024-07-02 19:35:07,2024-07-02 19:40:21,traceability-cache,cache,6282,314.05,3.677243611111094,215.54,29.85152407217361,29.150583288567866,-0.7009407836057507,-2.348090442253632
14,UP014_20240702_184325_R710,25,永茂路-镇海大道,13,734,2024-07-02 19:40:49,2024-07-02 19:43:11,traceability-cache,cache,2847,142.3,2.132264444444449,215.34,18.025790398631944,17.501842497378128,-0.5239479012538141,-2.9066570156811475
14,UP014_20240702_184325_R710,26,镇海大道-骆驼桥,13,735,2024-07-02 19:43:37,2024-07-02 19:45:35,traceability-cache,cache,2345,117.2,1.596697500000007,215.24,20.398290542326382,18.8024248059551,-1.5958657363712885,-7.823526844369002
15,UP015_20240702_210016_R766,1,布政-张家潭,14,766,2024-07-02 21:00:16,2024-07-02 21:02:14,traceability-cache,cache,2350,117.45,1.428374027777777,215.24,13.074526526916667,12.99345508285135,-0.0810714440653173,-0.6200717394883455
15,UP015_20240702_210016_R766,2,张家潭-同德路,14,767,2024-07-02 21:02:43,2024-07-02 21:05:15,traceability-cache,cache,3028,151.35,2.020946805555554,215.24,16.9309505096875,16.27565017198086,-0.6553003377066398,-3.870428522791393
15,UP015_20240702_210016_R766,3,同德路-石碶,14,768,2024-07-02 21:05:44,2024-07-02 21:07:34,traceability-cache,cache,2202,110.05,1.330910833333332,215.24,12.339366489819446,11.93937444329632,-0.3999920465231243,-3.241593049798274
15,UP015_20240702_210016_R766,4,石碶-雅渡,14,769,2024-07-02 21:08:08,2024-07-02 21:09:33,traceability-cache,cache,1691,84.5,0.8272634722222209,215.44,12.000739565833332,12.116816649386122,0.1160770835527891,0.967249417554782
15,UP015_20240702_210016_R766,5,雅渡-庙堰,14,770,2024-07-02 21:10:03,2024-07-02 21:12:13,traceability-cache,cache,2614,130.65,1.860754444444445,215.44,21.19072829951389,20.556735765619237,-0.6339925338946559,-2.9918392843024635
15,UP015_20240702_210016_R766,6,庙堰-钟公庙,14,771,2024-07-02 21:12:43,2024-07-02 21:14:19,traceability-cache,cache,1905,95.2,1.087542916666666,215.64,13.0677684413125,13.135240541805766,0.0674721004932653,0.5163245797955734
15,UP015_20240702_210016_R766,7,钟公庙-鄞州区政府,14,772,2024-07-02 21:14:49,2024-07-02 21:16:19,traceability-cache,cache,1820,90.95,0.984326944444444,215.54,10.193112476444446,10.92383890290408,0.7307264264596343,7.168825303834238
15,UP015_20240702_210016_R766,8,鄞州区政府-钱湖南路,14,773,2024-07-02 21:16:59,2024-07-02 21:19:10,traceability-cache,cache,2618,130.85,1.812155555555553,215.84,16.11845560536806,15.157580686100657,-0.9608749192674004,-5.9613336587122685
15,UP015_20240702_210016_R766,9,钱湖南路-南高教园区,14,774,2024-07-02 21:19:40,2024-07-02 21:21:20,traceability-cache,cache,2016,100.75,1.169395694444443,215.94,13.634574644194446,13.654736897162314,0.0201622529678679,0.1478759220145748
15,UP015_20240702_210016_R766,10,南高教园区-下应路,14,775,2024-07-02 21:21:55,2024-07-02 21:23:50,traceability-cache,cache,2312,115.55,1.452079305555552,215.94,19.13926835432639,18.31765864227544,-0.8216097120509512,-4.292795820824719
15,UP015_20240702_210016_R766,11,下应路-大洋江,14,776,2024-07-02 21:24:20,2024-07-02 21:26:05,traceability-cache,cache,2109,105.4,1.213645277777778,215.84,11.311606382458336,10.878858884660032,-0.432747497798302,-3.8256944519338334
15,UP015_20240702_210016_R766,12,大洋江-泗港,14,777,2024-07-02 21:26:35,2024-07-02 21:28:07,traceability-cache,cache,1836,91.75,0.9584323611111089,215.54,11.375665143013888,11.500188912664722,0.1245237696508338,1.094650449756842
15,UP015_20240702_210016_R766,13,泗港-曹隘,14,778,2024-07-02 21:28:36,2024-07-02 21:30:51,traceability-cache,cache,2697,134.8,1.7992651388888918,215.64,22.444781541375,22.878178988089356,0.4333974467143525,1.9309497217222724
15,UP015_20240702_210016_R766,14,曹隘-柳隘,14,779,2024-07-02 21:31:22,2024-07-02 21:33:08,traceability-cache,cache,2125,106.2,1.308300000000003,215.34,20.8482217265625,21.80503428272812,0.956812556165616,4.589420472953583
15,UP015_20240702_210016_R766,15,柳隘-海晏北路,14,780,2024-07-02 21:33:38,2024-07-02 21:35:08,traceability-cache,cache,1809,90.4,0.981018055555556,215.24,11.061811027291666,11.233002589504029,0.1711915622123633,1.5475907316622934
15,UP015_20240702_210016_R766,16,海晏北路-民安东路,14,781,2024-07-02 21:35:53,2024-07-02 21:37:17,traceability-cache,cache,1672,83.55,0.8649044444444409,216.12,15.7592509746875,16.094308028444775,0.3350570537572748,2.126097581004601
15,UP015_20240702_210016_R766,17,民安东路-会展中心,14,782,2024-07-02 21:37:47,2024-07-02 21:39:04,traceability-cache,cache,1542,77.05,0.7254809722222231,216.52,12.439770510347223,12.817353351154193,0.3775828408069683,3.03528783342828
15,UP015_20240702_210016_R766,18,会展中心-院士路,14,783,2024-07-02 21:39:34,2024-07-02 21:41:29,traceability-cache,cache,2293,114.6,1.552107916666671,216.42,14.866722402895832,15.029898171381816,0.1631757684859822,1.097590740338286
15,UP015_20240702_210016_R766,19,院士路-盎孟港,14,784,2024-07-02 21:41:58,2024-07-02 21:43:28,traceability-cache,cache,1798,89.85,0.9943287499999984,216.02,18.239748698826386,18.44010377908156,0.2003550802551726,1.098453073907012
15,UP015_20240702_210016_R766,20,盎孟港-三官堂,14,785,2024-07-02 21:43:57,2024-07-02 21:46:17,traceability-cache,cache,2791,139.5,1.878012777777775,215.84,16.64668152025,15.681165139986994,-0.965516380263005,-5.800053176295193
15,UP015_20240702_210016_R766,21,三官堂-兴庄路,14,786,2024-07-02 21:46:52,2024-07-02 21:48:35,traceability-cache,cache,2069,103.4,1.080598055555557,215.74,10.638535479138891,10.586962403696637,-0.0515730754422547,-0.4847760816644776
15,UP015_20240702_210016_R766,22,兴庄路-兴海南路,14,787,2024-07-02 21:49:06,2024-07-02 21:50:37,traceability-cache,cache,1826,91.25,0.9587816666666654,215.54,12.70228797413889,12.7416362232396,0.0393482491007107,0.3097729257974741
15,UP015_20240702_210016_R766,23,兴海南路-梅堰,14,788,2024-07-02 21:51:07,2024-07-02 21:52:28,traceability-cache,cache,1633,81.6,0.8337679166666667,215.54,12.657196739666666,12.828963503797535,0.1717667641308689,1.357067980088872
15,UP015_20240702_210016_R766,24,梅堰-永茂路,9,789,2024-07-02 21:53:04,2024-07-02 21:58:33,traceability-cache,cache,6583,329.1,3.676185555555573,215.34,26.19401343684028,25.63757780613427,-0.556435630706008,-2.124285505341519
15,UP015_20240702_210016_R766,25,永茂路-镇海大道,14,790,2024-07-02 21:59:01,2024-07-02 22:01:23,traceability-cache,cache,2835,141.7,2.132735555555559,215.24,17.90662575213889,17.308319002414017,-0.598306749724874,-3.3412590289569666
15,UP015_20240702_210016_R766,26,镇海大道-骆驼桥,14,791,2024-07-02 22:01:51,2024-07-02 22:03:47,traceability-cache,cache,2328,116.35,1.597185555555563,215.24,20.49709938667361,18.822871280743325,-1.674228105930284,-8.168122105212603
42,UP042_20240708_073251_R2252,1,布政-张家潭,41,2252,2024-07-08 07:32:51,2024-07-08 07:34:48,traceability-cache,cache,2337,116.8,1.450641666666667,215.24,13.470934845312502,13.732166941369622,0.2612320960571196,1.9392276709587155
42,UP042_20240708_073251_R2252,2,张家潭-同德路,41,2253,2024-07-08 07:35:18,2024-07-08 07:37:48,traceability-cache+mass,cache+mass,3017,150.8,2.053638750000007,215.94,17.564428082777777,17.121040448618707,-0.4433876341590694,-2.524349964994412
42,UP042_20240708_073251_R2252,3,同德路-石碶,41,2254,2024-07-08 07:38:18,2024-07-08 07:40:04,traceability-cache+mass,cache+mass,2124,106.15,1.352435972222219,216.42,16.328435277284722,16.386642003141663,0.0582067258569404,0.3564746092842996
42,UP042_20240708_073251_R2252,4,石碶-雅渡,41,2255,2024-07-08 07:40:38,2024-07-08 07:41:57,traceability-cache+mass,cache+mass,1586,79.25,0.8403262500000008,220.6,12.340667102354166,13.395493934975809,1.054826832621642,8.547567354931877
42,UP042_20240708_073251_R2252,5,雅渡-庙堰,41,2256,2024-07-08 07:42:26,2024-07-08 07:44:40,traceability-cache+mass,cache+mass,2675,133.7,1.889597500000006,222.3,20.805038229868057,20.95476176916372,0.1497235392956608,0.7196503925703693
42,UP042_20240708_073251_R2252,6,庙堰-钟公庙,41,2257,2024-07-08 07:45:09,2024-07-08 07:46:43,traceability-cache+mass,cache+mass,1890,94.45,1.103863472222221,225.9,17.132492907180556,17.607763106866578,0.4752701996860232,2.7740866566291027
42,UP042_20240708_073251_R2252,7,钟公庙-鄞州区政府,41,2258,2024-07-08 07:47:12,2024-07-08 07:48:42,traceability-cache+mass,cache+mass,1797,89.8,0.999149166666665,228.2,12.508217278368054,13.457279226465936,0.949061948097882,7.587507691757223
42,UP042_20240708_073251_R2252,8,鄞州区政府-钱湖南路,41,2259,2024-07-08 07:49:21,2024-07-08 07:51:30,traceability-cache+mass,cache+mass,2570,128.45,1.839784861111109,231.4,19.610142009736112,19.016685369589837,-0.5934566401462799,-3.026274056820386
42,UP042_20240708_073251_R2252,9,钱湖南路-南高教园区,41,2260,2024-07-08 07:51:59,2024-07-08 07:53:36,traceability-cache+mass,cache+mass,1942,97.05,1.187124305555556,233.6,17.206484881736113,17.75594078073957,0.5494558990034603,3.193307074512832
42,UP042_20240708_073251_R2252,10,南高教园区-下应路,41,2261,2024-07-08 07:54:11,2024-07-08 07:56:01,traceability-cache+mass,cache+mass,2198,109.85,1.473710138888883,236.7,23.055009680868057,22.50989265008063,-0.5451170307874272,-2.364419006250891
42,UP042_20240708_073251_R2252,11,下应路-大洋江,41,2262,2024-07-08 07:56:31,2024-07-08 07:58:12,traceability-cache+mass,cache+mass,2026,101.25,1.233169583333334,238.6,15.086756072909724,15.505789769860352,0.4190336969506279,2.7774936833707984
42,UP042_20240708_073251_R2252,12,大洋江-泗港,41,2263,2024-07-08 07:58:42,2024-07-08 08:00:13,traceability-cache+mass,cache+mass,1837,91.8,0.9727413888888886,238.5,12.4338299616875,12.997432920772884,0.5636029590853832,4.532818615197564
42,UP042_20240708_073251_R2252,13,泗港-曹隘,41,2264,2024-07-08 08:00:43,2024-07-08 08:02:54,traceability-cache+mass,cache+mass,2617,130.8,1.8257340277777767,238.9,24.5210085024375,25.136351520167118,0.6153430177296141,2.509452323987597
42,UP042_20240708_073251_R2252,14,曹隘-柳隘,41,2265,2024-07-08 08:03:25,2024-07-08 08:05:11,traceability-cache+mass,cache+mass,2122,106.05,1.327565555555549,243.1,23.54924768536805,24.97818703835357,1.4289393529855223,6.067876868412111
42,UP042_20240708_073251_R2252,15,柳隘-海晏北路,41,2266,2024-07-08 08:05:41,2024-07-08 08:07:10,traceability-cache+mass,cache+mass,1778,88.85,0.9960655555555556,244.9,16.450083934180558,17.6615883030611,1.2115043688805418,7.364730622214247
42,UP042_20240708_073251_R2252,16,海晏北路-民安东路,41,2267,2024-07-08 08:07:55,2024-07-08 08:09:18,traceability-cache+mass,cache+mass,1673,83.6,0.8779791666666642,247.7,17.469422603826388,18.47571796047104,1.0062953566446486,5.760324078623161
42,UP042_20240708_073251_R2252,17,民安东路-会展中心,40,2268,2024-07-08 08:09:47,2024-07-08 08:11:04,traceability-cache+mass,cache+mass,1538,76.85,0.7367140277777763,240.1,13.14131212140278,14.180993241947236,1.0396811205444574,7.911547271228468
42,UP042_20240708_073251_R2252,18,会展中心-院士路,40,2269,2024-07-08 08:11:34,2024-07-08 08:13:29,traceability-cache+mass,cache+mass,2294,114.65,1.576022500000003,232.2,15.882842071090275,16.850265477972815,0.9674234068825373,6.090996828857396
42,UP042_20240708_073251_R2252,19,院士路-盎孟港,40,2270,2024-07-08 08:13:59,2024-07-08 08:15:29,traceability-cache+mass,cache+mass,1803,90.1,1.010387222222222,225.2,20.541933064743056,21.492371927812176,0.950438863069121,4.626822899644227
42,UP042_20240708_073251_R2252,20,盎孟港-三官堂,40,2271,2024-07-08 08:15:59,2024-07-08 08:18:09,traceability-cache+mass,cache+mass,2614,130.65,1.906821666666672,219.02,17.548735981375,17.456066769988563,-0.0926692113864373,-0.5280677279821748
42,UP042_20240708_073251_R2252,21,三官堂-兴庄路,40,2272,2024-07-08 08:18:39,2024-07-08 08:20:17,traceability-cache+mass,cache+mass,1959,97.9,1.097784166666668,216.94,11.424686395444445,11.936785769517886,0.5120993740734412,4.482393269697442
42,UP042_20240708_073251_R2252,22,兴庄路-兴海南路,40,2273,2024-07-08 08:20:48,2024-07-08 08:22:17,traceability-cache+mass,cache+mass,1779,88.9,0.9740726388888896,216.04,16.175605823354168,17.46327356898198,1.287667745627812,7.960553438862187
42,UP042_20240708_073251_R2252,23,兴海南路-梅堰,40,2274,2024-07-08 08:22:46,2024-07-08 08:24:08,traceability-cache+mass,cache+mass,1624,81.15,0.8464801388888891,215.64,13.275824006888888,14.369515074759915,1.0936910678710263,8.238216078365493
42,UP042_20240708_073251_R2252,24,梅堰-永茂路,32,2275,2024-07-08 08:24:37,2024-07-08 08:29:55,traceability-cache+mass,cache+mass,6369,318.4,3.734258333333324,215.64,28.6502488453125,29.452416899586243,0.8021680542737413,2.7998641778114437
42,UP042_20240708_073251_R2252,25,永茂路-镇海大道,40,2276,2024-07-08 08:30:23,2024-07-08 08:32:45,traceability-cache+mass,cache+mass,2833,141.6,2.1643811111111124,215.64,17.804943392819446,18.138581447497323,0.3336380546778782,1.8738506903225045
42,UP042_20240708_073251_R2252,26,镇海大道-骆驼桥,40,2277,2024-07-08 08:33:12,2024-07-08 08:35:09,traceability-cache+mass,cache+mass,2335,116.7,1.620428749999999,215.54,20.42689927992361,19.64278869565201,-0.7841105842716024,-3.8386177634030743
62,UP062_20240715_081635_R3332,1,布政-张家潭,61,3332,2024-07-15 08:16:35,2024-07-15 08:18:30,traceability-cache+mass,cache+mass,2291,114.5,1.428295555555558,215.34,15.91784890934028,16.10020564401193,0.1823567346716499,1.145611669706493
62,UP062_20240715_081635_R3332,2,张家潭-同德路,61,3333,2024-07-15 08:18:59,2024-07-15 08:21:29,traceability-cache+mass,cache+mass,2998,149.85,2.021050555555552,215.64,18.12696887075,17.084173045824436,-1.042795824925568,-5.752731371477346
62,UP062_20240715_081635_R3332,3,同德路-石碶,61,3334,2024-07-15 08:21:58,2024-07-15 08:23:44,traceability-cache+mass,cache+mass,2110,105.45,1.3323531944444469,217.72,15.32421704611111,15.070980254111545,-0.2532367919995668,-1.652526789705264
62,UP062_20240715_081635_R3332,4,石碶-雅渡,61,3335,2024-07-15 08:24:19,2024-07-15 08:25:41,traceability-cache+mass,cache+mass,1630,81.45,0.8274379166666676,224.8,12.3503759079375,13.089668583171123,0.7392926752336243,5.985993306960689
62,UP062_20240715_081635_R3332,5,雅渡-庙堰,61,3336,2024-07-15 08:26:11,2024-07-15 08:28:21,traceability-cache+mass,cache+mass,2588,129.35,1.8610563888888871,227.9,22.873462392416663,22.03237631460121,-0.8410860778154529,-3.677126197100364
62,UP062_20240715_081635_R3332,6,庙堰-钟公庙,61,3337,2024-07-15 08:28:50,2024-07-15 08:30:25,traceability-cache+mass,cache+mass,1892,94.55,1.0874974999999991,229.5,16.64191587720139,16.69390921738177,0.0519933401803791,0.3124240055293603
62,UP062_20240715_081635_R3332,7,钟公庙-鄞州区政府,61,3338,2024-07-15 08:30:55,2024-07-15 08:32:23,traceability-cache+mass,cache+mass,1776,88.75,0.9846904166666682,231.1,14.394528176499998,14.844607841591037,0.4500796650910361,3.1267413531887787
62,UP062_20240715_081635_R3332,8,鄞州区政府-钱湖南路,61,3339,2024-07-15 08:33:03,2024-07-15 08:35:11,traceability-cache+mass,cache+mass,2555,127.7,1.812449166666666,224.5,19.91338785029861,18.55133489107948,-1.3620529592191306,-6.839885656115044
62,UP062_20240715_081635_R3332,9,钱湖南路-南高教园区,61,3340,2024-07-15 08:35:41,2024-07-15 08:37:18,traceability-cache+mass,cache+mass,1939,96.9,1.1694722222222231,223.6,16.425830278722223,16.441481036973325,0.0156507582511003,0.095281382953129
62,UP062_20240715_081635_R3332,10,南高教园区-下应路,61,3341,2024-07-15 08:37:53,2024-07-15 08:39:43,traceability-cache+mass,cache+mass,2211,110.5,1.452518749999998,225.1,21.64287962542361,20.288314797305222,-1.3545648281183895,-6.258708875907621
62,UP062_20240715_081635_R3332,11,下应路-大洋江,61,3342,2024-07-15 08:40:14,2024-07-15 08:41:55,traceability-cache+mass,cache+mass,2034,101.65,1.213853194444445,226.59,14.145742796541668,13.94101554248412,-0.2047272540575468,-1.4472711472429591
62,UP062_20240715_081635_R3332,12,大洋江-泗港,61,3343,2024-07-15 08:42:24,2024-07-15 08:43:53,traceability-cache+mass,cache+mass,1794,89.65,0.9588494444444424,225.4,12.3338747513125,12.555095352988998,0.2212206016764976,1.7936018172469002
62,UP062_20240715_081635_R3332,13,泗港-曹隘,61,3344,2024-07-15 08:44:23,2024-07-15 08:46:38,traceability-cache+mass,cache+mass,2699,134.9,1.799492222222224,224.8,23.33334210730556,23.705276637545804,0.3719345302402471,1.5940045302117103
62,UP062_20240715_081635_R3332,14,曹隘-柳隘,61,3345,2024-07-15 08:47:09,2024-07-15 08:48:56,traceability-cache+mass,cache+mass,2137,106.8,1.307844444444447,228.3,22.06570782207639,22.957830210064717,0.8921223879883219,4.043026379130097
62,UP062_20240715_081635_R3332,15,柳隘-海晏北路,61,3346,2024-07-15 08:49:26,2024-07-15 08:50:55,traceability-cache+mass,cache+mass,1781,89.0,0.98116888888889,229.5,15.110702126395834,15.528800182349396,0.4180980559535601,2.766900256892853
62,UP062_20240715_081635_R3332,16,海晏北路-民安东路,61,3347,2024-07-15 08:51:44,2024-07-15 08:53:07,traceability-cache+mass,cache+mass,1675,83.7,0.8655188888888872,231.7,16.50807286534722,16.905410266807095,0.3973374014598739,2.4069278388874893
62,UP062_20240715_081635_R3332,17,民安东路-会展中心,60,3348,2024-07-15 08:53:39,2024-07-15 08:54:55,traceability-cache+mass,cache+mass,1531,76.5,0.7259526388888894,222.83,12.839792905048611,13.286032398742972,0.4462394936943601,3.4754415199243485
62,UP062_20240715_081635_R3332,18,会展中心-院士路,60,3349,2024-07-15 08:55:25,2024-07-15 08:57:20,traceability-cache+mass,cache+mass,2300,114.95,1.552133055555556,219.42,14.968503305305552,15.242089841463534,0.2735865361579799,1.827748109331731
62,UP062_20240715_081635_R3332,19,院士路-盎孟港,60,3350,2024-07-15 08:57:49,2024-07-15 08:59:20,traceability-cache+mass,cache+mass,1810,90.45,0.9943163888888876,217.42,18.705792334048613,18.776611371979797,0.0708190379311818,0.3785941630618648
62,UP062_20240715_081635_R3332,20,盎孟港-三官堂,60,3351,2024-07-15 08:59:49,2024-07-15 09:02:01,traceability-cache+mass,cache+mass,2631,131.5,1.878345555555557,216.14,19.12867716486111,17.942505652437227,-1.1861715124238836,-6.201011717646896
62,UP062_20240715_081635_R3332,21,三官堂-兴庄路,60,3352,2024-07-15 09:02:30,2024-07-15 09:04:09,traceability-cache+mass,cache+mass,1980,98.95,1.080618750000003,215.64,12.221467651229167,12.256236987374525,0.0347693361453566,0.2844939506251505
62,UP062_20240715_081635_R3332,22,兴庄路-兴海南路,60,3353,2024-07-15 09:04:40,2024-07-15 09:06:08,traceability-cache+mass,cache+mass,1764,88.15,0.9588755555555564,215.44,14.574294775381942,14.74864534685661,0.1743505714746679,1.1962882195107711
62,UP062_20240715_081635_R3332,23,兴海南路-梅堰,60,3354,2024-07-15 09:06:37,2024-07-15 09:07:58,traceability-cache+mass,cache+mass,1628,81.35,0.8341040277777775,215.44,12.925196212222222,13.737434322276776,0.8122381100545536,6.284145298208251
62,UP062_20240715_081635_R3332,24,梅堰-永茂路,48,3355,2024-07-15 09:08:28,2024-07-15 09:13:41,traceability-cache+mass,cache+mass,6255,312.7,3.678435277777793,215.44,30.484370836472223,29.539227832470782,-0.9451430040014348,-3.1004182735851096
62,UP062_20240715_081635_R3332,25,永茂路-镇海大道,60,3356,2024-07-15 09:14:09,2024-07-15 09:16:31,traceability-cache+mass,cache+mass,2856,142.75,2.1329018055555538,215.34,17.88234054821528,17.445257039477344,-0.4370835087379346,-2.444218683563529
62,UP062_20240715_081635_R3332,26,镇海大道-骆驼桥,60,3357,2024-07-15 09:16:58,2024-07-15 09:18:56,traceability-cache+mass,cache+mass,2355,117.7,1.597928055555553,215.44,19.61726940545833,18.233108444932324,-1.3841609605260092,-7.055828881775353
67,UP067_20240716_074738_R3654,1,布政-张家潭,66,3654,2024-07-16 07:47:38,2024-07-16 07:49:34,traceability-cache+mass,cache+mass,2338,116.85,1.428355277777779,215.34,13.448762468548612,13.280480547853648,-0.1682819206949643,-1.2512818267740982
67,UP067_20240716_074738_R3654,2,张家潭-同德路,66,3655,2024-07-16 07:50:04,2024-07-16 07:52:36,traceability-cache+mass,cache+mass,3031,151.5,2.021088472222229,215.84,17.940645648131948,16.944218944051435,-0.9964267040805136,-5.554018086212329
67,UP067_20240716_074738_R3654,3,同德路-石碶,66,3656,2024-07-16 07:53:06,2024-07-16 07:54:51,traceability-cache+mass,cache+mass,2117,105.8,1.33055527777778,216.72,15.801190942208333,15.24175448502976,-0.5594364571785736,-3.5404702039527924
67,UP067_20240716_074738_R3654,4,石碶-雅渡,66,3657,2024-07-16 07:55:26,2024-07-16 07:56:48,traceability-cache+mass,cache+mass,1643,82.1,0.8274876388888901,224.8,13.696031110909724,14.208999720299284,0.5129686093895616,3.7453814556609095
67,UP067_20240716_074738_R3654,5,雅渡-庙堰,66,3658,2024-07-16 07:57:17,2024-07-16 07:59:27,traceability-cache+mass,cache+mass,2602,130.05,1.861228333333335,229.2,22.986279607875,22.145524678285547,-0.8407549295894532,-3.657638138628637
67,UP067_20240716_074738_R3654,6,庙堰-钟公庙,66,3659,2024-07-16 07:59:56,2024-07-16 08:01:31,traceability-cache+mass,cache+mass,1894,94.65,1.087595138888888,232.0,16.871147974520834,16.78323069466179,-0.0879172798590443,-0.5211102409380731
67,UP067_20240716_074738_R3654,7,钟公庙-鄞州区政府,66,3660,2024-07-16 08:02:00,2024-07-16 08:03:29,traceability-cache+mass,cache+mass,1794,89.65,0.9853065277777776,234.1,13.86672766876389,14.245189866416943,0.3784621976530543,2.729282687981073
67,UP067_20240716_074738_R3654,8,鄞州区政府-钱湖南路,66,3661,2024-07-16 08:04:09,2024-07-16 08:06:17,traceability-cache+mass,cache+mass,2563,128.1,1.812871111111106,235.5,19.12841852416667,18.38407694603828,-0.7443415781283911,-3.8912865545470834
67,UP067_20240716_074738_R3654,9,钱湖南路-南高教园区,66,3662,2024-07-16 08:06:47,2024-07-16 08:08:24,traceability-cache+mass,cache+mass,1944,97.15,1.168911111111111,237.5,17.36079070476389,17.530448014853977,0.1696573100900859,0.9772441415558976
67,UP067_20240716_074738_R3654,10,南高教园区-下应路,66,3663,2024-07-16 08:08:59,2024-07-16 08:10:49,traceability-cache+mass,cache+mass,2220,110.95,1.453058055555556,240.7,23.182702459416667,21.871792685818104,-1.3109097735985633,-5.65468920585693
67,UP067_20240716_074738_R3654,11,下应路-大洋江,66,3664,2024-07-16 08:11:19,2024-07-16 08:13:00,traceability-cache+mass,cache+mass,2023,101.1,1.214086666666669,241.5,14.898037970048613,14.882268738523376,-0.015769231525237,-0.1058477066372089
67,UP067_20240716_074738_R3654,12,大洋江-泗港,66,3665,2024-07-16 08:13:29,2024-07-16 08:15:01,traceability-cache+mass,cache+mass,1831,91.5,0.958582777777778,239.4,12.751680497263887,12.97714898045461,0.2254684831907216,1.768147211962377
67,UP067_20240716_074738_R3654,13,泗港-曹隘,67,3666,2024-07-16 08:15:30,2024-07-16 08:17:35,traceability-cache+mass,cache+mass,2492,124.55,1.800083333333339,238.2,22.67098276890278,21.624910130880032,-1.046072638022746,-4.61414773539336
67,UP067_20240716_074738_R3654,14,曹隘-柳隘,67,3667,2024-07-16 08:18:05,2024-07-16 08:19:56,traceability-cache+mass,cache+mass,2216,110.75,1.308680138888893,242.1,19.025368367208333,19.82346239467491,0.7980940274665772,4.194893954548355
67,UP067_20240716_074738_R3654,15,柳隘-海晏北路,67,3668,2024-07-16 08:20:25,2024-07-16 08:21:54,traceability-cache+mass,cache+mass,1783,89.1,0.981456666666664,243.8,16.230029114354167,16.802242609892097,0.5722134955379333,3.5256467595110856
67,UP067_20240716_074738_R3654,16,海晏北路-民安东路,67,3669,2024-07-16 08:22:39,2024-07-16 08:24:03,traceability-cache+mass,cache+mass,1683,84.1,0.8654944444444438,249.6,17.886628616993054,18.270542897517757,0.3839142805246993,2.146375869625674
67,UP067_20240716_074738_R3654,17,民安东路-会展中心,66,3670,2024-07-16 08:24:34,2024-07-16 08:25:50,traceability-cache+mass,cache+mass,1533,76.6,0.7257455555555553,237.61,13.31470208532639,13.976679506759035,0.6619774214326463,4.97177794283648
67,UP067_20240716_074738_R3654,18,会展中心-院士路,66,3671,2024-07-16 08:26:20,2024-07-16 08:28:16,traceability-cache+mass,cache+mass,2313,115.6,1.552529305555554,230.0,15.681461077333337,16.004098837335295,0.3226377600019586,2.0574470606461106
67,UP067_20240716_074738_R3654,19,院士路-盎孟港,66,3672,2024-07-16 08:28:45,2024-07-16 08:30:16,traceability-cache+mass,cache+mass,1821,91.0,0.9951348611111112,222.91,20.1687715493125,20.2876921262864,0.1189205769739019,0.5896272694801563
67,UP067_20240716_074738_R3654,20,盎孟港-三官堂,66,3673,2024-07-16 08:30:46,2024-07-16 08:32:57,traceability-cache+mass,cache+mass,2616,130.75,1.878493194444443,217.82,17.949160277659725,16.78025296786082,-1.1689073097989022,-6.512323093207725
67,UP067_20240716_074738_R3654,21,三官堂-兴庄路,66,3674,2024-07-16 08:33:27,2024-07-16 08:35:05,traceability-cache+mass,cache+mass,1973,98.6,1.081039444444445,215.94,11.666102066631945,11.753324171556091,0.087222104924147,0.7476542244013511
