trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
3,11,下应路-大洋江,216.24,UP003_20240701_102344_R111,2.0,121.0,1.214,11.26963889,1.214,11.10102778,1.214,11.10102778,1.214,11.10105556,1.213455,11.92429511,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\11_下应路-大洋江_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\11_下应路-大洋江_energy_distance.png
3,12,大洋江-泗港,216.14,UP003_20240701_102344_R111,2.0,122.0,0.958,11.44855556,0.9579,10.93963889,0.9579,10.93963889,0.958,9.39222222,0.958362,11.63082914,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\12_大洋江-泗港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\12_大洋江-泗港_energy_distance.png
3,13,泗港-曹隘,215.94,UP003_20240701_102344_R111,2.0,123.0,1.798,23.45683333,1.7981,22.53880556,1.7981,22.53880556,1.798,22.53880556,1.798153,23.41947332,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\13_泗港-曹隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\13_泗港-曹隘_energy_distance.png
3,14,曹隘-柳隘,215.84,UP003_20240701_102344_R111,2.0,124.0,1.308,20.56208333,1.308,16.20425,1.308,16.20425,1.3079,13.98275,1.306781,20.88379199,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\14_曹隘-柳隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\14_曹隘-柳隘_energy_distance.png
3,15,柳隘-海晏北路,215.84,UP003_20240701_102344_R111,2.0,125.0,0.98,12.06897222,0.98,11.49480556,0.98,11.49480556,0.98,9.91375,0.981076,12.15408295,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\15_柳隘-海晏北路_energy_distance.png
3,16,海晏北路-民安东路,216.94,UP003_20240701_102344_R111,2.0,126.0,0.866,14.94416667,0.866,13.49636111,0.866,13.49636111,0.866,11.00716667,0.865087,15.64386893,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\16_海晏北路-民安东路_energy_distance.png
3,17,民安东路-会展中心,216.94,UP003_20240701_102344_R111,2.0,127.0,0.724,11.88352778,0.724,9.70675,0.724,9.70675,0.724,7.04866667,0.725656,12.32034406,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\17_民安东路-会展中心_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\17_民安东路-会展中心_energy_distance.png
3,18,会展中心-院士路,216.84,UP003_20240701_102344_R111,2.0,128.0,1.562,14.72119444,1.5619,14.71,1.5619,14.71,1.562,14.71,1.552478,14.94425491,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\18_会展中心-院士路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\18_会展中心-院士路_energy_distance.png
3,19,院士路-盎孟港,216.04,UP003_20240701_102344_R111,2.0,129.0,0.994,18.01791667,0.994,16.58430556,0.994,16.58430556,0.994,13.23822222,0.99536,19.84575675,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\19_院士路-盎孟港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\19_院士路-盎孟港_energy_distance.png
3,20,盎孟港-三官堂,215.84,UP003_20240701_102344_R111,2.0,130.0,1.876,15.50888889,1.876,16.74658333,1.8761,15.50713889,1.8759,16.74658333,1.878174,16.75828123,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\20_盎孟港-三官堂_energy_distance.png
3,21,三官堂-兴庄路,215.64,UP003_20240701_102344_R111,2.0,131.0,1.0819,10.51936111,1.082,11.85583333,1.082,10.01455556,1.082,14.99825,1.080531,10.40394068,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\21_三官堂-兴庄路_energy_distance.png
3,22,兴庄路-兴海南路,215.54,UP003_20240701_102344_R111,2.0,132.0,0.9581,10.4435,0.958,16.24169444,0.958,16.24169444,0.958,9.07038889,0.959314,11.00231855,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\22_兴庄路-兴海南路_energy_distance.png
3,23,兴海南路-梅堰,215.34,UP003_20240701_102344_R111,2.0,133.0,0.833,12.52541667,0.833,11.61494444,0.833,11.61494444,0.833,9.23283333,0.833622,12.16803309,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\23_兴海南路-梅堰_energy_distance.png
3,24,梅堰-永茂路,215.24,UP003_20240701_102344_R111,1.0,134.0,3.676,26.46583333,3.6761,26.35294444,3.6761,26.35294444,3.676,29.19636111,3.675913,25.98827358,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\24_梅堰-永茂路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\24_梅堰-永茂路_energy_distance.png
3,25,永茂路-镇海大道,215.34,UP003_20240701_102344_R111,2.0,135.0,2.1309,16.06313889,2.1311,15.94052778,2.131,12.96438889,2.1311,15.9405,2.132381,17.8125418,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\25_永茂路-镇海大道_energy_distance.png
3,26,镇海大道-骆驼桥,215.24,UP003_20240701_102344_R111,2.0,136.0,1.5929,17.76858333,1.593,18.29647222,1.5929,15.36869444,1.593,18.29647222,1.5964,20.30465181,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\01_standard_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\02_dwell5_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\03_energy_first_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip003\section_energy_distance\04_ot_history_vs_real_history\26_镇海大道-骆驼桥_energy_distance.png
