section,segment,duration_s,energy_wh,mass_t,energy_wh_per_t,run_class,quality_label,after_8pm,service_no,date_service,direction,point_count
钱湖南路-南高教园区,98,100.7,14109.810329659696,216.04,65.31110132225373,class3,0.0,0.0,72798,07/2772798,UP,2015
钱湖南路-南高教园区,99,100.35,12719.662707479205,216.34000000000003,58.794780010535284,class3,0.0,0.0,72799,07/2772799,UP,2008
钱湖南路-南高教园区,100,101.0,12708.858491805528,216.04000000000002,58.82641405205298,class3,0.0,0.0,72800,07/2772800,UP,2021
钱湖南路-南高教园区,101,101.35,13971.066442541643,217.52000000000004,64.22888213746617,class3,0.0,0.0,72801,07/2772801,UP,2028
钱湖南路-南高教园区,102,102.0,12529.632138916664,215.94000000000003,58.02367388587877,class3,0.0,0.0,72802,07/2772802,UP,2041
钱湖南路-南高教园区,104,100.05,14480.29312077782,215.94000000000003,67.05702102796063,class3,0.0,0.0,72904,07/2872904,UP,2002
钱湖南路-南高教园区,105,101.4,13059.19315727777,215.63999999999987,60.56016118195964,class3,0.0,0.0,72905,07/2872905,UP,2029
钱湖南路-南高教园区,106,100.6,13703.155278201368,215.84000000000003,63.48756151872389,class3,0.0,0.0,72906,07/2872906,UP,2013
钱湖南路-南高教园区,107,100.7,14021.83158923607,216.13999999999987,64.87383912850966,class3,0.0,0.0,72907,07/2872907,UP,2015
钱湖南路-南高教园区,108,101.2,13220.402453090264,217.21999999999994,60.861810390803186,class3,0.0,0.0,72908,07/2872908,UP,2025
钱湖南路-南高教园区,109,101.9,13242.03515297226,216.23999999999995,61.23767643808852,class3,0.0,0.0,72909,07/2872909,UP,2039
钱湖南路-南高教园区,111,96.9,15986.554606243068,233.40000000000003,68.49423567370637,class2,0.0,0.0,73011,07/2973011,UP,1939
钱湖南路-南高教园区,112,99.85,13699.408998243076,216.34000000000003,63.32351390516351,class3,0.0,0.0,73012,07/2973012,UP,1998
钱湖南路-南高教园区,113,100.8,13874.050105409737,215.63999999999987,64.3389450260144,class3,0.0,0.0,73013,07/2973013,UP,2017
钱湖南路-南高教园区,114,101.7,13112.19627154862,215.54000000000002,60.83416661199137,class3,0.0,0.0,73014,07/2973014,UP,2035
钱湖南路-南高教园区,115,98.0,15335.068775388869,216.84000000000003,70.72066397061828,class2,0.0,0.0,73015,07/2973015,UP,1961
钱湖南路-南高教园区,116,98.15,15192.85230436111,216.92000000000007,70.0389650763466,class3,0.0,0.0,73016,07/2973016,UP,1964
钱湖南路-南高教园区,118,96.7,16287.652770569432,239.0,68.14917477225704,class2,0.0,0.0,73118,07/3073118,UP,1935
钱湖南路-南高教园区,119,101.25,14214.013187104147,215.94000000000003,65.82390102391471,class3,0.0,0.0,73119,07/3073119,UP,2026
钱湖南路-南高教园区,120,101.05,12730.900938756955,215.54,59.06514307672337,class3,0.0,0.0,73120,07/3073120,UP,2022
钱湖南路-南高教园区,121,101.1,14316.775871291662,215.94000000000003,66.2997863818267,class3,0.0,0.0,73121,07/3073121,UP,2023
钱湖南路-南高教园区,122,97.35,15818.12986606251,217.2199999999999,72.8207801586526,class2,0.0,0.0,73122,07/3073122,UP,1948
钱湖南路-南高教园区,123,102.0,12669.773974340273,216.71999999999989,58.4614893611124,class3,0.0,0.0,73123,07/3073123,UP,2041
南高教园区-下应路,0,110.8,21656.346560319445,217.90000000000003,99.38662946452246,class2,0.0,0.0,70100,07/0170100,UP,2217
南高教园区-下应路,1,110.0,22591.881085479148,230.20000000000005,98.1402306059042,class2,0.0,0.0,70101,07/0170101,UP,2201
南高教园区-下应路,2,113.3,18303.05503961806,216.23999999999998,84.64231890315418,class3,0.0,0.0,70102,07/0170102,UP,2267
南高教园区-下应路,3,115.0,18719.011396763843,215.83999999999995,86.72633152688958,class3,0.0,0.0,70103,07/0170103,UP,2301
南高教园区-下应路,4,115.9,18943.014141881933,215.74000000000004,87.80483054548034,class3,0.0,0.0,70104,07/0170104,UP,2319
南高教园区-下应路,5,110.3,20574.150922993067,220.90000000000003,93.13784935714379,class2,0.0,0.0,70105,07/0170105,UP,2207
南高教园区-下应路,6,114.55,19354.0844234306,216.24,89.50279515089991,class3,0.0,0.0,70106,07/0170106,UP,2292
南高教园区-下应路,8,110.65,22448.283395652812,233.0,96.34456392984039,class2,0.0,0.0,70208,07/0270208,UP,2214
南高教园区-下应路,9,114.95,18593.995979284664,215.54,86.26703154534965,class3,0.0,0.0,70209,07/0270209,UP,2300
南高教园区-下应路,10,114.4,19266.04841347226,216.13999999999993,89.1368946676796,class3,0.0,0.0,70210,07/0270210,UP,2289
南高教园区-下应路,11,113.7,19336.954773097197,215.54,89.71399634915653,class3,0.0,0.0,70211,07/0270211,UP,2275
南高教园区-下应路,12,110.95,20913.277070326407,216.83999999999997,96.44566071908508,class2,0.0,0.0,70212,07/0270212,UP,2220
南高教园区-下应路,13,110.65,21320.379071368025,217.02,98.24154027908959,class2,0.0,0.0,70213,07/0270213,UP,2214
南高教园区-下应路,15,110.65,21268.07195457633,215.33999999999997,98.76507826960311,class2,0.0,0.0,70315,07/0370315,UP,2214
南高教园区-下应路,16,110.65,21063.617264840217,220.22,95.6480667734094,class2,0.0,0.0,70316,07/0370316,UP,2214
南高教园区-下应路,17,114.55,17814.38257650697,215.83999999999997,82.53513054349042,class3,0.0,0.0,70317,07/0370317,UP,2292
南高教园区-下应路,18,114.6,17952.085618006946,215.94000000000003,83.13460043533826,class3,0.0,0.0,70318,07/0370318,UP,2293
南高教园区-下应路,19,115.55,18960.064246263864,215.92000000000002,87.8105976577615,class3,0.0,0.0,70319,07/0370319,UP,2312
南高教园区-下应路,20,110.75,22000.440968305553,224.0,98.21625432279265,class2,0.0,0.0,70320,07/0370320,UP,2216
南高教园区-下应路,23,110.95,21343.23177389584,222.29999999999995,96.01093915382747,class2,0.0,0.0,70423,07/0470423,UP,2220
南高教园区-下应路,24,111.25,21200.808271236165,215.83999999999997,98.2246491439778,class2,0.0,0.0,70424,07/0470424,UP,2226
南高教园区-下应路,25,111.35,21078.846787340295,217.42000000000004,96.94989783525108,class2,0.0,0.0,70425,07/0470425,UP,2228
南高教园区-下应路,26,111.25,21272.96263595144,218.72,97.26116786737126,class2,0.0,0.0,70526,07/0570526,UP,2226
南高教园区-下应路,27,114.7,19329.27041213191,216.94000000000003,89.0996146959155,class3,0.0,0.0,70527,07/0570527,UP,2295
南高教园区-下应路,28,114.9,19215.456628812502,215.54000000000002,89.15030448553632,class3,0.0,0.0,70528,07/0570528,UP,2299
南高教园区-下应路,29,113.4,18817.457665381986,215.83999999999997,87.18243914650661,class3,0.0,0.0,70529,07/0570529,UP,2269
南高教园区-下应路,30,110.9,20973.211459555514,215.73999999999998,97.21521952144023,class2,0.0,0.0,70530,07/0570530,UP,2219
南高教园区-下应路,31,110.55,21092.353162909716,220.79999999999995,95.5269617885404,class2,0.0,0.0,70531,07/0570531,UP,2212
南高教园区-下应路,33,111.45,21032.64115916671,217.24,96.81753433606475,class2,0.0,0.0,70633,07/0670633,UP,2230
南高教园区-下应路,34,115.05,19434.80872199298,216.6399999999999,89.71015842869733,class3,0.0,0.0,70634,07/0670634,UP,2302
南高教园区-下应路,35,114.3,18073.841267708336,215.54,83.85376852421052,class3,0.0,0.0,70635,07/0670635,UP,2287
南高教园区-下应路,36,114.45,19288.986921527772,215.84,89.36706320203749,class3,0.0,0.0,70636,07/0670636,UP,2290
南高教园区-下应路,37,114.9,19448.041557597317,215.83999999999997,90.10397311711138,class3,0.0,0.0,70637,07/0670637,UP,2299
南高教园区-下应路,38,115.25,18884.677241152778,217.52,86.81811898286492,class3,0.0,0.0,70638,07/0670638,UP,2306
南高教园区-下应路,39,113.6,19853.070695756993,215.63999999999993,92.06580734444908,class3,0.0,0.0,70639,07/0670639,UP,2273
南高教园区-下应路,41,109.85,23055.00968086812,236.70000000000005,97.4018152972882,class2,0.0,0.0,70841,07/0870841,UP,2198
南高教园区-下应路,42,116.0,19198.661746215275,215.94000000000003,88.90738976667257,class3,0.0,0.0,70842,07/0870842,UP,2321
南高教园区-下应路,43,114.95,17346.31709126397,215.94000000000003,80.32933727546525,class3,0.0,0.0,70843,07/0870843,UP,2300
南高教园区-下应路,44,114.35,19181.16147135418,215.94000000000003,88.8263474638982,class3,0.0,0.0,70844,07/0870844,UP,2288
南高教园区-下应路,45,110.75,21103.487532527724,216.44000000000003,97.50271452840381,class2,0.0,0.0,70845,07/0870845,UP,2216
南高教园区-下应路,46,111.2,21085.161452319462,216.81999999999996,97.24730860769056,class2,0.0,0.0,70846,07/0870846,UP,2225
南高教园区-下应路,48,110.5,21036.45706938894,215.63999999999993,97.55359427466587,class2,0.0,0.0,70948,07/0970948,UP,2211
南高教园区-下应路,49,110.75,20003.751939465317,221.5,90.31039250322942,class2,0.0,0.0,70949,07/0970949,UP,2216
南高教园区-下应路,50,115.55,18843.421126020836,216.04,87.22190856332548,class3,0.0,0.0,70950,07/0970950,UP,2312
南高教园区-下应路,51,113.6,18437.430565395847,215.94000000000003,85.38219211538319,class3,0.0,0.0,70951,07/0970951,UP,2273
南高教园区-下应路,52,114.6,17846.50521412505,215.44000000000003,82.83747314391499,class3,0.0,0.0,70952,07/0970952,UP,2293
南高教园区-下应路,53,109.6,20680.777881722253,224.79999999999995,91.99634289022356,class2,0.0,0.0,70953,07/0970953,UP,2193
南高教园区-下应路,56,110.65,20472.25426971533,222.90000000000003,91.84501691213696,class2,0.0,0.0,71056,07/1071056,UP,2214
南高教园区-下应路,57,111.05,21521.045967888836,219.02000000000004,98.26064271705248,class2,0.0,0.0,71057,07/1071057,UP,2222
南高教园区-下应路,58,113.95,18241.656627576318,216.13999999999993,84.39741199026707,class3,0.0,0.0,71058,07/1071058,UP,2280
南高教园区-下应路,60,111.65,21046.589508236186,215.63999999999996,97.60058202669352,class2,0.0,0.0,71560,07/1571560,UP,2234
南高教园区-下应路,61,110.5,21642.8796254236,225.09999999999997,96.14784373799912,class2,0.0,0.0,71561,07/1571561,UP,2211
南高教园区-下应路,62,114.2,18296.928900138853,215.63999999999993,84.84941986708802,class3,0.0,0.0,71562,07/1571562,UP,2285
南高教园区-下应路,63,115.35,19257.71119494452,216.24,89.05711799363911,class3,0.0,0.0,71563,07/1571563,UP,2308
南高教园区-下应路,64,114.35,19134.212557763818,215.63999999999993,88.7322044043954,class3,0.0,0.0,71564,07/1571564,UP,2288
南高教园区-下应路,65,110.9,21342.57329186106,219.5,97.23268014515288,class2,0.0,0.0,71565,07/1571565,UP,2219
南高教园区-下应路,66,110.95,23182.702459416705,240.70000000000005,96.3136786847391,class2,0.0,0.0,71666,07/1671666,UP,2220
南高教园区-下应路,67,114.2,17925.44395266668,215.94,83.0112251211757,class3,0.0,0.0,71667,07/1671667,UP,2285
南高教园区-下应路,68,113.5,18087.649502277858,215.74,83.84003662870983,class3,0.0,0.0,71668,07/1671668,UP,2271
南高教园区-下应路,69,115.95,19100.805458270832,217.83999999999997,87.68272795754147,class3,0.0,0.0,71669,07/1671669,UP,2320
南高教园区-下应路,70,111.15,19867.187308548557,216.44000000000003,91.79073788832265,class2,0.0,0.0,71670,07/1671670,UP,2224
南高教园区-下应路,71,114.2,18087.741468923592,216.52000000000004,83.53843279569365,class3,0.0,0.0,71671,07/1671671,UP,2285
南高教园区-下应路,73,110.9,21235.07309932645,216.13999999999993,98.24684509728166,class2,0.0,0.0,71773,07/1771773,UP,2219
南高教园区-下应路,74,110.15,21518.759411687482,216.94000000000003,99.1922163348736,class2,0.0,0.0,71874,07/1871874,UP,2204
南高教园区-下应路,75,110.1,21150.1097086667,228.59999999999997,92.52016495479748,class2,0.0,0.0,71875,07/1871875,UP,2203
南高教园区-下应路,76,114.45,18014.103429722207,216.04,83.38318565877711,class3,0.0,0.0,71876,07/1871876,UP,2290
南高教园区-下应路,77,114.8,18670.335670555523,216.04,86.42073537565045,class3,0.0,0.0,71877,07/1871877,UP,2297
南高教园区-下应路,78,114.7,18025.825735624945,215.94000000000003,83.47608472550219,class3,0.0,0.0,71878,07/1871878,UP,2295
南高教园区-下应路,79,110.7,21136.189665520815,220.42000000000002,95.89052565792947,class2,0.0,0.0,71879,07/1871879,UP,2215
南高教园区-下应路,80,113.85,18655.500561444413,215.63999999999993,86.51224523021897,class3,0.0,0.0,71880,07/1871880,UP,2278
南高教园区-下应路,82,110.7,22731.090799277765,233.59999999999994,97.30775170923704,class2,0.0,0.0,71982,07/1971982,UP,2215
南高教园区-下应路,83,115.0,19370.12469759034,216.33999999999995,89.53556761389639,class3,0.0,0.0,71983,07/1971983,UP,2301
南高教园区-下应路,84,114.0,18428.765231687536,215.84,85.38160318609866,class3,0.0,0.0,71984,07/1971984,UP,2281
南高教园区-下应路,85,114.8,17891.17778773613,215.74,82.92934915980408,class3,0.0,0.0,71985,07/1971985,UP,2297
南高教园区-下应路,86,110.15,21106.297139847145,217.61999999999995,96.98693658600841,class2,0.0,0.0,71986,07/1971986,UP,2204
南高教园区-下应路,87,111.05,21120.830164777813,216.24,97.6730954715955,class2,0.0,0.0,71987,07/1971987,UP,2222
南高教园区-下应路,88,111.2,22594.888432347136,234.70000000000002,96.27136102406108,class2,0.0,0.0,72688,07/2672688,UP,2225
南高教园区-下应路,89,114.45,17935.81933790972,216.44000000000005,82.86739668226629,class3,0.0,0.0,72689,07/2672689,UP,2290
南高教园区-下应路,90,114.9,17828.804196201403,216.04000000000002,82.52547767173394,class3,0.0,0.0,72690,07/2672690,UP,2299
南高教园区-下应路,91,116.7,18464.819146861148,215.81999999999996,85.55657097053633,class3,0.0,0.0,72691,07/2672691,UP,2335
南高教园区-下应路,92,111.1,21022.130066319536,216.24,97.21665772437817,class2,0.0,0.0,72692,07/2672692,UP,2223
南高教园区-下应路,93,110.7,20048.199107104152,216.61999999999995,92.55008358925379,class2,0.0,0.0,72693,07/2672693,UP,2215
南高教园区-下应路,95,111.25,19972.50956510418,215.94000000000003,92.49101400900332,class2,0.0,0.0,72795,07/2772795,UP,2226
南高教园区-下应路,96,115.1,17866.599336833297,218.33999999999995,81.82925408460795,class3,0.0,0.0,72796,07/2772796,UP,2303
南高教园区-下应路,97,114.8,19461.01551840967,216.33999999999997,89.95569713603435,class3,0.0,0.0,72797,07/2772797,UP,2297
南高教园区-下应路,98,115.4,18428.421519375013,216.33999999999997,85.18268244141174,class3,0.0,0.0,72798,07/2772798,UP,2309
南高教园区-下应路,99,115.35,17666.168755187526,216.13999999999993,81.73484202455599,class3,0.0,0.0,72799,07/2772799,UP,2308
南高教园区-下应路,100,115.3,18881.31926311111,217.61999999999995,86.76279415086441,class3,0.0,0.0,72800,07/2772800,UP,2307
南高教园区-下应路,101,114.0,18684.231359756992,215.84,86.5651934755235,class3,0.0,0.0,72801,07/2772801,UP,2281
南高教园区-下应路,103,115.55,17363.482949284702,216.04,80.37161150381736,class3,0.0,0.0,72903,07/2872903,UP,2312
南高教园区-下应路,104,115.3,17782.367680430565,216.04000000000002,82.31053360688097,class3,0.0,0.0,72904,07/2872904,UP,2307
南高教园区-下应路,105,116.85,18431.814439236092,215.83999999999997,85.3957303522799,class3,0.0,0.0,72905,07/2872905,UP,2338
南高教园区-下应路,106,116.45,18640.162507742993,216.33999999999997,86.1614241829666,class3,0.0,0.0,72906,07/2872906,UP,2330
南高教园区-下应路,107,114.4,18572.751041937434,216.83999999999997,85.65186792998264,class3,0.0,0.0,72907,07/2872907,UP,2289
南高教园区-下应路,108,115.65,17543.33510522922,215.83999999999995,81.27935093230738,class3,0.0,0.0,72908,07/2872908,UP,2314
南高教园区-下应路,111,111.9,22091.090771750023,235.40000000000003,93.84490557243,class2,0.0,0.0,73011,07/2973011,UP,2239
南高教园区-下应路,112,115.5,17505.84051036113,216.63999999999993,80.80613234103183,class3,0.0,0.0,73012,07/2973012,UP,2311
南高教园区-下应路,113,115.65,18001.730823562484,215.83999999999995,83.40312649908492,class3,0.0,0.0,73013,07/2973013,UP,2314
南高教园区-下应路,114,114.85,18518.337271465254,215.63999999999993,85.87616987323901,class3,0.0,0.0,73014,07/2973014,UP,2298
南高教园区-下应路,115,112.3,19146.17117538189,216.84,88.29630684090522,class3,0.0,0.0,73015,07/2973015,UP,2247
南高教园区-下应路,116,110.25,19643.083546666698,216.83999999999997,90.58791526778593,class2,0.0,0.0,73016,07/2973016,UP,2206
南高教园区-下应路,118,111.1,23050.583999770824,242.9000000000001,94.89742280679627,class2,0.0,0.0,73118,07/3073118,UP,2223
南高教园区-下应路,119,114.8,19618.40680929165,215.94000000000003,90.8511938931724,class3,0.0,0.0,73119,07/3073119,UP,2297
南高教园区-下应路,120,115.15,18515.673402708417,215.63999999999993,85.86381655865527,class3,0.0,0.0,73120,07/3073120,UP,2304
南高教园区-下应路,121,116.3,19415.393122527785,215.94000000000003,89.91105456389637,class3,0.0,0.0,73121,07/3073121,UP,2327
南高教园区-下应路,122,111.25,19901.95520608335,216.92000000000002,91.74790340256014,class2,0.0,0.0,73122,07/3073122,UP,2226
南高教园区-下应路,123,115.2,18277.060439937526,216.54,84.40500803517838,class3,0.0,0.0,73123,07/3073123,UP,2305
下应路-大洋江,0,105.55,12896.942314125008,218.5,59.02490761613276,class3,0.0,0.0,70100,07/0170100,UP,2112
下应路-大洋江,1,101.3,14525.55433763891,231.80000000000007,62.66416884227311,class2,0.0,0.0,70101,07/0170101,UP,2027
下应路-大洋江,2,106.95,11924.545107548622,216.23999999999998,55.14495517734287,class3,0.0,0.0,70102,07/0170102,UP,2140
下应路-大洋江,3,105.15,11223.551142013917,215.73999999999998,52.02350580334624,class3,0.0,0.0,70103,07/0170103,UP,2104
下应路-大洋江,4,105.5,11394.161193437509,215.84,52.7898498584021,class3,0.0,0.0,70104,07/0170104,UP,2111
下应路-大洋江,5,101.75,14998.70067519447,220.59999999999994,67.99048356842464,class2,0.0,0.0,70105,07/0170105,UP,2036
下应路-大洋江,6,105.75,11238.908681798639,216.34000000000003,51.95021115743107,class3,0.0,0.0,70106,07/0170106,UP,2116
下应路-大洋江,8,101.45,14882.910486611163,234.30000000000007,63.520744714516255,class2,0.0,0.0,70208,07/0270208,UP,2030
下应路-大洋江,9,105.45,11412.754272048605,215.84,52.87599273558472,class3,0.0,0.0,70209,07/0270209,UP,2110
下应路-大洋江,10,106.0,11115.919435611138,216.34,51.38171135994794,class3,0.0,0.0,70210,07/0270210,UP,2121
下应路-大洋江,11,105.3,11500.415851527767,215.73999999999998,53.306831609936815,class3,0.0,0.0,70211,07/0270211,UP,2107
下应路-大洋江,12,101.45,13742.234815263877,216.6399999999999,63.43350634815308,class2,0.0,0.0,70212,07/0270212,UP,2030
下应路-大洋江,13,101.45,13595.016882354184,216.73999999999998,62.72500176411454,class2,0.0,0.0,70213,07/0270213,UP,2030
下应路-大洋江,15,101.55,13773.227256430559,215.44000000000003,63.93068722814035,class2,0.0,0.0,70315,07/0370315,UP,2032
下应路-大洋江,16,101.4,13942.462912680536,221.0,63.08806747819247,class2,0.0,0.0,70316,07/0370316,UP,2029
下应路-大洋江,17,106.9,11887.32443044444,215.84,55.07470547833784,class3,0.0,0.0,70317,07/0370317,UP,2139
下应路-大洋江,18,106.45,11003.270441791714,216.32,50.865710252365545,class3,0.0,0.0,70318,07/0370318,UP,2130
下应路-大洋江,19,104.05,11551.469975798596,216.21999999999994,53.424613707328646,class3,0.0,0.0,70319,07/0370319,UP,2082
下应路-大洋江,20,101.45,14394.261426409697,223.69999999999993,64.34627369874698,class2,0.0,0.0,70320,07/0370320,UP,2030
下应路-大洋江,23,101.6,14276.246798618116,222.80000000000007,64.07651166345651,class2,0.0,0.0,70423,07/0470423,UP,2033
下应路-大洋江,24,101.9,13650.691026458335,215.94000000000003,63.21520341973851,class2,0.0,0.0,70424,07/0470424,UP,2039
下应路-大洋江,25,102.9,14214.243149930579,217.04,65.49135251534547,class2,0.0,0.0,70425,07/0470425,UP,2059
下应路-大洋江,26,103.35,14575.52089077082,220.09999999999994,66.22226665502419,class2,0.0,0.0,70526,07/0570526,UP,2068
下应路-大洋江,27,106.95,12770.881482722196,216.94000000000003,58.868265339366616,class3,0.0,0.0,70527,07/0570527,UP,2140
下应路-大洋江,28,105.6,11856.051727631924,215.74,54.95527824062262,class3,0.0,0.0,70528,07/0570528,UP,2113
下应路-大洋江,29,106.6,11049.778149590253,215.84,51.19430202738256,class3,0.0,0.0,70529,07/0570529,UP,2133
下应路-大洋江,30,101.8,13280.17624408333,215.73999999999998,61.55639308465436,class2,0.0,0.0,70530,07/0570530,UP,2037
下应路-大洋江,31,102.15,14104.366337145819,220.42000000000004,63.988596030967315,class2,0.0,0.0,70531,07/0570531,UP,2044
下应路-大洋江,33,102.3,14080.47784188194,217.61999999999992,64.70213143039217,class2,0.0,0.0,70633,07/0670633,UP,2047
下应路-大洋江,34,105.85,11420.861323819467,216.84,52.669532022779315,class3,0.0,0.0,70634,07/0670634,UP,2118
下应路-大洋江,35,106.0,11149.386893930574,215.63999999999993,51.703704757607944,class3,0.0,0.0,70635,07/0670635,UP,2121
下应路-大洋江,36,105.45,11792.738847069437,215.73999999999998,54.661809803789,class3,0.0,0.0,70636,07/0670636,UP,2110
下应路-大洋江,37,106.2,11836.285934520824,215.94,54.812845857742076,class3,0.0,0.0,70637,07/0670637,UP,2125
下应路-大洋江,38,105.25,11971.681468951401,217.61999999999992,55.011862278059944,class3,0.0,0.0,70638,07/0670638,UP,2106
下应路-大洋江,39,106.1,12766.398199166626,215.94,59.12011762140699,class3,0.0,0.0,70639,07/0670639,UP,2123
下应路-大洋江,41,101.25,15086.756072909686,238.59999999999994,63.230327212530135,class2,0.0,0.0,70841,07/0870841,UP,2026
下应路-大洋江,42,105.55,11498.38547937498,215.94000000000003,53.24805723522728,class3,0.0,0.0,70842,07/0870842,UP,2112
下应路-大洋江,43,108.75,11829.286936361137,215.83999999999997,54.80581419737369,class4,0.0,0.0,70843,07/0870843,UP,2176
下应路-大洋江,44,105.0,11306.28798404166,216.13999999999993,52.31002120866875,class3,0.0,0.0,70844,07/0870844,UP,2101
下应路-大洋江,45,101.1,13815.057991520822,216.44000000000003,63.82858062983192,class2,0.0,0.0,70845,07/0870845,UP,2023
下应路-大洋江,46,103.0,14674.496952361136,216.6399999999999,67.73678430742773,class2,0.0,0.0,70846,07/0870846,UP,2061
下应路-大洋江,48,101.8,14207.663349451352,215.73999999999998,65.85548970729282,class2,0.0,0.0,70948,07/0970948,UP,2037
下应路-大洋江,49,101.6,14398.994397395789,222.0999999999999,64.83113191083203,class2,0.0,0.0,70949,07/0970949,UP,2033
下应路-大洋江,50,105.5,11636.533218319419,216.1399999999999,53.837944009990856,class3,0.0,0.0,70950,07/0970950,UP,2111
下应路-大洋江,51,106.35,11107.655467874982,216.34,51.343512378085336,class3,0.0,0.0,70951,07/0970951,UP,2128
下应路-大洋江,52,106.25,11008.56939992358,215.54,51.074368562325226,class3,0.0,0.0,70952,07/0970952,UP,2126
下应路-大洋江,53,100.95,14543.46702030553,224.30000000000007,64.83935363488865,class2,0.0,0.0,70953,07/0970953,UP,2020
下应路-大洋江,56,101.2,14456.655662993047,223.5,64.68302310064003,class2,0.0,0.0,71056,07/1071056,UP,2025
下应路-大洋江,57,102.2,14294.681185236077,218.82000000000005,65.3262096025778,class2,0.0,0.0,71057,07/1071057,UP,2045
下应路-大洋江,58,106.45,11217.813985104183,216.13999999999993,51.900684672453906,class3,0.0,0.0,71058,07/1071058,UP,2130
下应路-大洋江,60,102.45,14007.06313803469,215.84000000000003,64.89558533188792,class2,0.0,0.0,71560,07/1571560,UP,2050
下应路-大洋江,61,101.65,14145.742796541666,226.59000000000003,62.42880443330096,class2,0.0,0.0,71561,07/1571561,UP,2034
下应路-大洋江,62,105.9,11152.482192819445,215.6399999999999,51.718058768407765,class3,0.0,0.0,71562,07/1571562,UP,2119
下应路-大洋江,63,105.75,12691.236417875009,216.04000000000002,58.744845481739524,class3,0.0,0.0,71563,07/1571563,UP,2116
下应路-大洋江,64,106.05,11844.979847236069,215.73999999999995,54.90395776043419,class3,0.0,0.0,71564,07/1571564,UP,2122
下应路-大洋江,65,103.05,14847.317628340246,219.32000000000005,67.69705283759002,class2,0.0,0.0,71565,07/1571565,UP,2062
下应路-大洋江,66,101.1,14898.037970048634,241.5,61.68959821966308,class2,0.0,0.0,71666,07/1671666,UP,2023
下应路-大洋江,67,107.05,11571.146514708345,216.23999999999998,53.510666457215805,class3,0.0,0.0,71667,07/1671667,UP,2142
下应路-大洋江,68,105.6,11343.412324249985,216.04000000000002,52.506074450333195,class3,0.0,0.0,71668,07/1671668,UP,2113
下应路-大洋江,69,105.8,12934.299065868061,218.04,59.32076254755119,class3,0.0,0.0,71669,07/1671669,UP,2117
下应路-大洋江,70,102.05,13764.993707326397,216.6399999999999,63.53856031816102,class2,0.0,0.0,71670,07/1671670,UP,2042
下应路-大洋江,71,107.05,11071.793878569488,216.61999999999995,51.11159578325866,class3,0.0,0.0,71671,07/1671671,UP,2142
下应路-大洋江,73,101.4,13742.047771965284,216.13999999999987,63.57938267773338,class2,0.0,0.0,71773,07/1771773,UP,2029
下应路-大洋江,74,104.6,11776.371582583353,217.2199999999999,54.2140299354726,class3,0.0,0.0,71874,07/1871874,UP,2093
下应路-大洋江,75,101.35,15165.67390368754,230.19999999999993,65.88042529838204,class2,0.0,0.0,71875,07/1871875,UP,2028
下应路-大洋江,76,107.35,12062.067686520826,216.33999999999997,55.75514323065927,class3,0.0,0.0,71876,07/1871876,UP,2148
下应路-大洋江,77,104.9,11542.831861833349,216.1399999999999,53.40442241988227,class3,0.0,0.0,71877,07/1871877,UP,2099
下应路-大洋江,78,107.45,12023.664455555543,216.04,55.65480677446558,class3,0.0,0.0,71878,07/1871878,UP,2150
下应路-大洋江,79,101.25,14208.142000277683,220.19999999999993,64.52380563250539,class2,0.0,0.0,71879,07/1871879,UP,2026
下应路-大洋江,80,106.4,11282.201892555566,215.63999999999993,52.319615528452836,class3,0.0,0.0,71880,07/1871880,UP,2129
下应路-大洋江,82,101.45,15057.8634945278,235.5,63.93997237591423,class2,0.0,0.0,71982,07/1971982,UP,2030
下应路-大洋江,83,105.45,11250.355179097205,216.6399999999999,51.931107732169544,class3,0.0,0.0,71983,07/1971983,UP,2110
下应路-大洋江,84,106.35,11074.936980000011,215.92000000000002,51.29185337161917,class3,0.0,0.0,71984,07/1971984,UP,2128
下应路-大洋江,85,107.6,11982.639060458343,215.54,55.59357455905328,class3,0.0,0.0,71985,07/1971985,UP,2153
下应路-大洋江,86,101.2,13791.058341291659,217.52000000000004,63.401334779752005,class2,0.0,0.0,71986,07/1971986,UP,2025
下应路-大洋江,87,101.25,13843.518609597244,216.23999999999992,64.01923145392735,class2,0.0,0.0,71987,07/1971987,UP,2026
下应路-大洋江,88,103.05,14554.747873805518,236.69999999999996,61.49027407606895,class2,0.0,0.0,72688,07/2672688,UP,2062
下应路-大洋江,89,107.15,10793.668589166638,216.33999999999997,49.892153966749746,class3,0.0,0.0,72689,07/2672689,UP,2144
下应路-大洋江,90,107.8,11765.356855770799,215.94000000000003,54.48437925243492,class3,0.0,0.0,72690,07/2672690,UP,2157
下应路-大洋江,91,105.45,11435.423574777791,215.54,53.054762804016846,class3,0.0,0.0,72691,07/2672691,UP,2110
下应路-大洋江,92,101.8,12966.5269841805,216.04,60.019102870674416,class2,0.0,0.0,72692,07/2672692,UP,2037
下应路-大洋江,93,103.55,13543.981044388844,216.32000000000005,62.610859117921784,class3,0.0,0.0,72693,07/2672693,UP,2072
下应路-大洋江,95,104.8,13035.505184541633,216.44000000000003,60.226876661160745,class3,0.0,0.0,72795,07/2772795,UP,2097
下应路-大洋江,96,106.35,11499.639924993045,218.71999999999997,52.57699307330398,class3,0.0,0.0,72796,07/2772796,UP,2128
