站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
柳隘-海晏北路,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,89.85,89.85,30.0,119.85,981.3,980.0,39.32,74.52,39.3,1798,70.9,200,70.94,74.22,14627.0,216.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,83.8,83.8,30.0,113.8,865.85,865.0,37.2,73.28,37.17,1677,71.39,219,72.6,73.18,15508.93,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,76.45,76.45,30.0,106.45,726.01,724.0,34.19,68.23,34.17,1530,66.6,196,67.76,68.16,12317.22,216.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,114.75,114.75,30.0,144.75,1552.1,1562.0,48.69,77.52,48.67,2296,76.94,827,77.45,77.48,14918.18,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,90.9,90.9,30.0,120.9,994.59,994.0,39.39,77.58,39.37,1819,75.77,252,77.37,77.47,19825.33,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,136.6,136.6,30.0,166.6,1878.17,1877.0,49.5,71.89,49.48,2733,70.23,1346,70.7,71.66,18478.68,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,103.15,103.15,30.0,133.15,1080.3,1081.0,37.7,54.94,37.68,2064,54.34,921,54.77,54.87,10701.06,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,91.25,91.25,30.0,121.25,958.53,958.0,37.82,62.7,37.8,1826,60.74,618,61.22,62.43,11775.01,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,81.9,81.9,30.0,111.9,833.71,833.0,36.65,73.36,36.62,1639,71.45,255,72.36,73.27,13255.85,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,20,19,07/0470419,70419,5014,UP,工作日平峰,0.0,318.0,318.0,30.0,348.0,3676.55,3676.0,41.62,63.82,41.61,6361,63.08,1738,63.4,63.6,29147.87,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,142.35,142.35,30.0,172.35,2132.36,2131.0,53.93,77.61,53.91,2848,77.15,1329,77.5,77.55,17994.87,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,116.35,116.35,0.0,116.35,1596.64,1593.0,49.4,77.71,49.38,2328,77.2,862,77.61,77.67,20482.3,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3008.35,750.0,3758.35,36528.18,36502.0,43.71,77.71,,,,,,,415830.9,...,,,,
