站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,107.05,107.05,30.0,137.05,1233.17,1214.0,41.47,62.76,41.45,2142,62.04,890,62.43,62.68,11043.54,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,92.3,92.3,30.0,122.3,973.14,957.0,37.96,60.72,37.94,1847,59.61,668,60.22,60.58,10887.2,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,121,120,07/3073120,73120,5012,UP,工作日高峰,0.0,134.85,134.85,30.0,164.85,1826.88,1798.0,48.77,78.66,48.75,2698,77.6,968,78.32,78.41,25045.72,241.1,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,121,120,07/3073120,73120,5012,UP,工作日高峰,0.0,107.0,107.0,30.0,137.0,1328.16,1307.0,44.69,76.71,44.66,2141,74.4,470,75.36,76.32,23622.15,245.69,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,121,120,07/3073120,73120,5012,UP,工作日高峰,0.0,88.2,88.2,30.0,118.2,996.37,980.0,40.67,78.48,40.64,1765,77.33,293,78.32,78.4,16333.42,247.1,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,121,120,07/3073120,73120,5012,UP,工作日高峰,0.0,84.3,84.3,30.0,114.3,878.33,865.0,37.51,73.68,37.49,1687,72.08,252,72.92,73.62,18726.1,249.5,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,76.75,76.75,30.0,106.75,736.42,724.0,34.54,68.82,34.52,1536,67.5,220,68.43,68.74,12391.39,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,116.45,116.45,30.0,146.45,1576.37,1562.0,48.73,78.21,48.71,2330,77.57,855,78.11,78.17,15133.7,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,92.0,92.0,30.0,122.0,1010.24,994.0,39.53,76.65,39.51,1841,74.48,179,74.77,76.57,20695.65,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,138.9,138.9,30.0,168.9,1907.53,1877.0,49.44,69.03,49.42,2779,67.89,1462,68.11,68.78,17796.27,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,104.45,104.45,30.0,134.45,1097.73,1081.0,37.83,54.31,37.82,2090,53.69,979,54.17,54.25,10341.83,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,91.25,91.25,30.0,121.25,973.31,958.0,38.4,63.03,38.38,1826,61.35,623,61.65,62.76,11641.22,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,143.1,143.1,30.0,173.1,2165.68,2131.0,54.48,78.34,54.46,2863,77.9,1342,78.25,78.3,17739.4,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,121,120,07/3073120,73120,5012,UP,工作日平峰,0.0,117.6,117.6,0.0,117.6,1621.07,1593.0,49.62,78.45,49.6,2353,77.93,872,78.37,78.4,20334.73,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2626.95,690.0,3316.95,32518.87,31993.0,44.56,78.66,,,,,,,381414.92,...,,,,
