站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
民安东路-会展中心,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,77.0,77.0,30.0,107.0,726.36,724.0,33.96,67.94,33.94,1541,66.3,202,67.37,67.87,12292.47,217.82,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,115.85,115.85,30.0,145.85,1552.61,1562.0,48.25,77.1,48.23,2318,76.53,835,77.03,77.06,14951.4,217.62,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,91.3,91.3,30.0,121.3,995.51,994.0,39.25,77.21,39.23,1827,75.43,261,77.0,77.11,19835.22,216.94,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,135.9,135.9,30.0,165.9,1879.46,1877.0,49.79,71.64,49.77,2719,70.21,1322,70.55,71.35,16760.82,216.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,102.7,102.7,30.0,132.7,1080.11,1081.0,37.86,55.0,37.84,2055,54.33,923,54.8,54.91,10823.2,216.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,91.3,91.3,30.0,121.3,959.76,958.0,37.84,62.84,37.82,1827,60.7,600,60.97,62.53,11931.74,216.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,82.0,82.0,30.0,112.0,834.51,833.0,36.64,75.21,36.61,1641,73.08,184,73.87,75.07,12107.65,216.14,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
永茂路-镇海大道,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,143.05,143.05,30.0,173.05,2132.61,2131.0,53.67,77.19,53.65,2862,76.76,1340,77.11,77.16,17832.37,215.84,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,117.2,117.2,0.0,117.2,1597.25,1593.0,49.06,77.31,49.04,2345,76.78,866,77.22,77.29,20199.3,215.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2697.9,720.0,3417.9,32858.62,32826.0,43.85,77.4,,,,,,,386308.44,...,,,,
