站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
泗港-曹隘,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,134.7,134.7,30.0,164.7,1799.1,1798.0,48.08,77.73,48.07,2695,77.03,831,77.55,77.62,22482.05,216.34,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,106.2,106.2,30.0,136.2,1307.64,1307.0,44.33,75.65,44.31,2125,73.45,470,74.63,75.29,20901.77,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,88.65,88.65,30.0,118.65,981.31,980.0,39.85,76.21,39.83,1774,73.29,356,73.84,76.06,14603.15,215.94,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,84.15,84.15,30.0,114.15,864.8,865.0,37.0,73.35,36.97,1684,71.39,214,72.64,73.26,15766.87,217.62,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,77.1,77.1,30.0,107.1,725.52,724.0,33.88,68.21,33.85,1543,66.4,187,67.41,68.16,12400.49,218.02,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,114.8,114.8,30.0,144.8,1552.51,1562.0,48.69,77.6,48.66,2297,76.97,827,77.47,77.5,15044.78,218.12,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,90.0,90.0,30.0,120.0,993.91,994.0,39.76,77.49,39.73,1801,75.31,239,76.51,77.42,18576.59,217.02,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,140.3,140.3,30.0,170.3,1877.61,1877.0,48.18,67.7,48.16,2807,66.13,1499,66.49,67.41,18213.98,216.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,103.0,103.0,30.0,133.0,1080.54,1081.0,37.77,54.97,37.75,2061,54.44,920,54.85,54.92,10744.94,216.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,90.95,90.95,30.0,120.95,958.49,958.0,37.94,64.01,37.92,1820,61.16,594,61.61,63.77,12746.29,215.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,81.25,81.25,30.0,111.25,833.58,833.0,36.93,73.53,36.91,1626,72.13,251,72.8,73.44,12733.85,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,7,6,07/0270206,70206,5014,UP,工作日平峰,0.0,329.45,329.45,30.0,359.45,3676.42,3676.0,40.17,56.64,40.17,6590,55.38,2129,55.78,55.9,25761.91,215.34,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,142.45,142.45,30.0,172.45,2132.97,2131.0,53.9,77.67,53.89,2850,77.24,1330,77.55,77.58,17954.46,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,7,6,07/0170106,70106,5014,UP,工作日低峰,0.0,116.85,116.85,0.0,116.85,1596.64,1593.0,49.19,77.78,49.17,2338,77.23,863,77.64,77.71,20533.87,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3022.95,750.0,3772.95,36529.93,36502.0,43.5,77.78,,,,,,,413714.74,...,,,,
