send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,15,,traceability,UP015_20240702_210016_R766,14,776,07/0270214,14,1,2109,cruise-avg,62.98,41.43,62.98,847,63.86,63.76,63.65,0,62.98,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""62.98"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,15,,traceability,UP015_20240702_210016_R766,14,777,07/0270214,14,1,1836,cruise-avg,58.98,37.59,58.98,666,60.75,60.52,59.67,0,58.98,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""58.98"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,15,,traceability,UP015_20240702_210016_R766,14,778,07/0270214,14,1,2697,cruise-avg,76.97,48.03,76.97,835,77.78,77.63,77.46,0,76.97,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""76.97"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,15,,traceability,UP015_20240702_210016_R766,14,779,07/0270214,14,1,2125,cruise-avg,73.53,44.33,73.53,469,75.82,75.41,74.75,0,73.53,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""73.53"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,15,,traceability,UP015_20240702_210016_R766,14,780,07/0270214,14,1,1809,cruise-avg,65.49,39.05,65.49,535,66.65,66.59,66.27,0,65.49,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""65.49"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,15,,traceability,UP015_20240702_210016_R766,14,781,07/0270214,14,1,1672,cruise-avg,71.6,37.24,71.6,211,73.56,73.5,72.79,0,71.6,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""71.6"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,15,,traceability,UP015_20240702_210016_R766,14,782,07/0270214,14,1,1542,cruise-avg,66.58,33.87,66.58,196,68.21,68.15,67.83,0,66.58,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""66.58"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,15,,traceability,UP015_20240702_210016_R766,14,783,07/0270214,14,1,2293,cruise-avg,76.98,48.74,76.98,826,77.67,77.61,77.53,0,76.98,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""76.98"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,15,,traceability,UP015_20240702_210016_R766,14,784,07/0270214,14,1,1798,cruise-avg,74.94,39.82,74.94,243,77.52,77.45,75.93,0,74.94,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""74.94"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,15,,traceability,UP015_20240702_210016_R766,14,785,07/0270214,14,1,2791,cruise-avg,66.04,48.45,66.04,1491,67.8,67.53,66.43,0,66.04,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""66.04"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,15,,traceability,UP015_20240702_210016_R766,14,786,07/0270214,14,1,2069,cruise-avg,53.19,37.6,53.19,975,53.81,53.78,53.71,0,53.19,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""53.19"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,15,,traceability,UP015_20240702_210016_R766,14,787,07/0270214,14,1,1826,cruise-avg,61.39,37.81,61.39,555,64.6,64.53,62.38,0,61.39,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""61.39"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,15,,traceability,UP015_20240702_210016_R766,14,788,07/0270214,14,1,1633,cruise-avg,71.97,36.76,71.97,253,73.26,73.2,72.73,0,71.97,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""71.97"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,15,,traceability,UP015_20240702_210016_R766,9,789,07/0270209,9,1,6583,cruise-avg,55.53,40.21,55.53,2072,57.69,55.97,55.83,0,55.53,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""55.53"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,15,,traceability,UP015_20240702_210016_R766,14,790,07/0270214,14,1,2835,cruise-avg,77.23,54.16,77.23,1326,77.63,77.58,77.55,0,77.23,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""77.23"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,15,,traceability,UP015_20240702_210016_R766,14,791,07/0270214,14,1,2328,cruise-avg,77.23,49.4,77.23,862,77.79,77.75,77.65,0,77.23,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip015,"<setPositionSpeed trainID=""priority_history_trip015"" speed=""77.23"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
