站间区间,选定等级,规划用时(s),停站时间(s),历史停站时间(s),停站偏差(s),历史用时(s),规划能耗(Wh),历史能耗(Wh),历史模型回放能耗(Wh),能耗对比基准,节能量(Wh),曲线来源,父等级,支持等级,真实样本数,父等级真实样本数,样本可靠性,规划阶段,MASS,全局趟次ID,历史segment,历史来源run_id
泗港-曹隘,class4,137.0,31.37,32.0,-0.63,134.75,22938.9,22526.53,22662.52,历史原始实测能耗,-412.37,real,class4,class4,82,82,strong,energy_first,215.74,UP005_20240701_145202_R220,4.0,232.0
曹隘-柳隘,class5,119.0,30.39,31.0,-0.61,106.7,13510.76,20827.52,20713.99,历史原始实测能耗,7316.76,extrapolated_adjacent,class4,class4,0,1,generated,energy_first,215.64,UP005_20240701_145202_R220,4.0,233.0
柳隘-海晏北路,class4,96.0,44.12,45.0,-0.88,88.7,10271.9,13379.49,13502.18,历史原始实测能耗,3107.59,extrapolated_adjacent,class3,class3,0,35,generated,energy_first,215.84,UP005_20240701_145202_R220,4.0,234.0
海晏北路-民安东路,class4,89.0,29.41,30.0,-0.59,83.95,12319.28,15568.87,15379.03,历史原始实测能耗,3249.59,extrapolated_adjacent,class3,class3,0,41,generated,energy_first,216.04,UP005_20240701_145202_R220,4.0,235.0
民安东路-会展中心,class4,83.0,29.41,30.0,-0.59,76.15,6860.58,12272.75,12278.89,历史原始实测能耗,5412.17,extrapolated_adjacent,class3,class3,0,8,generated,energy_first,216.14,UP005_20240701_145202_R220,4.0,236.0
会展中心-院士路,class3,115.0,29.41,30.0,-0.59,114.95,14891.6,14797.94,14703.78,历史原始实测能耗,-93.66,real,class3,class3,104,104,strong,energy_first,215.84,UP005_20240701_145202_R220,4.0,237.0
院士路-盎孟港,class4,96.0,29.41,30.0,-0.59,90.65,13948.18,19729.05,19577.84,历史原始实测能耗,5780.87,extrapolated_adjacent,class3,class3,0,99,generated,energy_first,215.64,UP005_20240701_145202_R220,4.0,238.0
盎孟港-三官堂,class2,132.0,33.34,34.0,-0.66,136.55,17531.85,17019.37,16642.82,历史原始实测能耗,-512.48,real,class2,class2,52,52,strong,energy_first,215.74,UP005_20240701_145202_R220,4.0,239.0
三官堂-兴庄路,class1,94.0,30.39,31.0,-0.61,104.95,13108.26,10566.75,10356.45,历史原始实测能耗,-2541.51,extrapolated_adjacent,class2,class2,0,46,generated,energy_first,215.84,UP005_20240701_145202_R220,4.0,240.0
兴庄路-兴海南路,class4,96.0,29.41,30.0,-0.59,92.1,9499.25,11051.91,10930.6,历史原始实测能耗,1552.66,extrapolated_adjacent,class3,class3,0,72,generated,energy_first,215.64,UP005_20240701_145202_R220,4.0,241.0
兴海南路-梅堰,class4,86.0,35.3,36.0,-0.7,81.25,9616.99,12047.53,12056.4,历史原始实测能耗,2430.54,extrapolated_adjacent,class3,class3,0,73,generated,energy_first,215.64,UP005_20240701_145202_R220,4.0,242.0
梅堰-永茂路,class3,313.0,26.47,27.0,-0.53,329.1,29925.82,26082.74,,历史原始实测能耗,-3843.08,real,class3,class3,20,20,strong,energy_first,215.34,UP005_20240701_145202_R220,3.0,243.0
永茂路-镇海大道,class2,141.0,27.45,28.0,-0.55,142.35,17129.64,17808.47,17549.28,历史原始实测能耗,678.83,real,class2,class2,59,59,strong,energy_first,215.44,UP005_20240701_145202_R220,4.0,244.0
镇海大道-骆驼桥,class2,116.0,0.0,0.0,0.0,116.6,20018.84,19865.41,19500.67,历史原始实测能耗,-153.43,real,class2,class2,101,101,strong,energy_first,215.24,UP005_20240701_145202_R220,4.0,245.0
--- 总计 ---,节能率: 8.31%,3039.0,775.55,791.0,-15.45,3814.5499999999997,371716.49,405406.56,374701.73,历史原始实测能耗,33690.07,,,,,,,energy_first,,,,
