站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,107.45,107.45,30.0,137.45,1213.84,1214.0,40.67,62.15,40.65,2150,61.44,908,61.99,62.06,12023.66,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,91.1,91.1,30.0,121.1,959.49,957.0,37.92,63.02,37.9,1823,60.91,602,61.64,62.88,11193.89,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,134.25,134.25,30.0,164.25,1799.73,1798.0,48.26,77.86,48.24,2686,77.11,828,77.63,77.7,23876.35,216.34,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,106.6,106.6,30.0,136.6,1307.86,1307.0,44.17,75.67,44.15,2133,73.48,471,74.77,75.28,20935.29,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,89.45,89.45,30.0,119.45,981.01,980.0,39.48,74.33,39.46,1790,70.67,206,70.76,74.0,13486.5,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,83.5,83.5,30.0,113.5,865.15,865.0,37.3,73.42,37.28,1671,71.47,213,72.69,73.31,15632.01,217.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,77.4,77.4,30.0,107.4,726.22,724.0,33.78,68.1,33.76,1549,66.52,200,67.64,68.0,12248.48,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,115.3,115.3,30.0,145.3,1552.29,1562.0,48.47,77.6,48.45,2307,76.83,848,77.5,77.56,15195.92,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,90.1,90.1,30.0,120.1,993.86,994.0,39.71,77.59,39.69,1803,75.25,194,75.89,77.53,18607.38,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,138.6,138.6,30.0,168.6,1877.84,1877.0,48.78,68.75,48.76,2773,66.94,1443,67.38,68.17,16249.04,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,103.85,103.85,30.0,133.85,1080.32,1081.0,37.45,53.83,37.43,2078,53.16,972,53.69,53.76,10595.81,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,91.05,91.05,30.0,121.05,958.85,958.0,37.91,63.5,37.89,1822,60.92,597,61.38,63.15,12042.87,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,82.35,82.35,30.0,112.35,834.1,833.0,36.46,72.89,36.44,1648,71.6,263,72.38,72.75,12965.2,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
永茂路-镇海大道,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,142.1,142.1,30.0,172.1,2132.81,2131.0,54.03,77.68,54.01,2843,77.26,1330,77.6,77.63,17937.76,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,79,78,07/1871878,71878,5014,UP,工作日平峰,0.0,116.35,116.35,0.0,116.35,1597.86,1593.0,49.44,77.83,49.42,2328,77.25,861,77.69,77.76,20164.71,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2693.3,720.0,3413.3,32858.15,32826.0,43.92,77.86,,,,,,,381509.18,...,,,,
