send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
12,大洋江-泗港,38,,07/0670637,37,0,1828,cruise-avg,60.89,37.78,60.89,595,62.65,62.49,61.42,0,60.89,single-route,,,,,priority_history_trip038,,
13,泗港-曹隘,38,,07/0670637,37,0,2712,cruise-avg,76.53,47.75,76.53,860,77.29,77.18,77.11,0,76.53,single-route,,,,,priority_history_trip038,,
14,曹隘-柳隘,38,,07/0670637,37,0,2148,cruise-avg,72.95,43.81,72.95,476,75.17,74.76,74.2,0,72.95,single-route,,,,,priority_history_trip038,,
15,柳隘-海晏北路,38,,07/0670637,37,0,1794,cruise-avg,72.92,39.39,72.92,361,75.75,75.61,73.1,0,72.92,single-route,,,,,priority_history_trip038,,
16,海晏北路-民安东路,38,,07/0670637,37,0,1689,cruise-avg,70.85,36.88,70.85,224,72.69,72.6,72.11,0,70.85,single-route,,,,,priority_history_trip038,,
17,民安东路-会展中心,38,,07/0670637,37,0,1547,cruise-avg,66.26,33.8,66.26,202,67.86,67.77,67.33,0,66.26,single-route,,,,,priority_history_trip038,,
18,会展中心-院士路,38,,07/0670637,37,0,2309,cruise-avg,76.51,48.41,76.51,835,77.11,77.06,77.02,0,76.51,single-route,,,,,priority_history_trip038,,
19,院士路-盎孟港,38,,07/0670637,37,0,1828,cruise-avg,75.39,39.17,75.39,260,77.2,77.09,76.96,0,75.39,single-route,,,,,priority_history_trip038,,
20,盎孟港-三官堂,38,,07/0670637,37,0,2687,cruise-avg,72.16,50.34,72.16,1284,73.48,73.26,72.46,0,72.16,single-route,,,,,priority_history_trip038,,
21,三官堂-兴庄路,38,,07/0670637,37,0,2064,cruise-avg,54.29,37.68,54.29,924,54.9,54.84,54.69,0,54.29,single-route,,,,,priority_history_trip038,,
22,兴庄路-兴海南路,38,,07/0670637,37,0,1851,cruise-avg,58.91,37.28,58.91,661,60.06,60.03,59.2,0,58.91,single-route,,,,,priority_history_trip038,,
23,兴海南路-梅堰,38,,07/0670637,37,0,1647,cruise-avg,71.42,36.44,71.42,259,72.87,72.76,72.22,0,71.42,single-route,,,,,priority_history_trip038,,
24,梅堰-永茂路,38,,07/0970937,37,0,6347,cruise-avg,63.63,42.36,63.63,1756,64.85,64.17,64.01,0,63.63,single-route,,,,,priority_history_trip038,,
25,永茂路-镇海大道,38,,07/0670637,37,0,2856,cruise-avg,76.79,53.79,76.79,1345,77.23,77.16,77.11,0,76.79,single-route,,,,,priority_history_trip038,,
26,镇海大道-骆驼桥,38,,07/0670637,37,0,2345,cruise-avg,76.78,49.05,76.78,871,77.29,77.24,77.2,0,76.78,single-route,,,,,priority_history_trip038,,
