section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
3,同德路-石碶,101,102,07/2772801,0,2216,auto,70.22,70.0155,69.27,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,102,103,07/2772802,0,2230,auto,68.29,68.1213,67.86,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,103,104,07/2772803,1,2030,auto,74.55,74.48,74.41,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,104,105,07/2872904,0,2186,auto,68.74,68.5545,68,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,105,106,07/2872905,0,2234,auto,66.69,66.62,66.51,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,106,107,07/2872906,0,2187,auto,68.69,68.5014,68.05,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,107,108,07/2872907,0,2198,auto,68.62,68.4615,67.99,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,108,109,07/2872908,0,2219,auto,66.86,66.74,66.601,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,109,110,07/2872909,0,2210,auto,67.11,66.98,66.67,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,110,111,07/2872910,1,2204,auto,66.78,66.72,66.59,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,111,112,07/2973011,0,2115,auto,77.79,77.6472,75.52,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,112,113,07/2973012,0,2215,auto,66.6,66.56,66.42,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,113,114,07/2973013,0,2184,auto,70.22,70.04,69.46,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,114,115,07/2973014,0,2182,auto,70.51,70.3338,69.46,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,115,116,07/2973015,0,2122,auto,78.66,78.5479,77.88,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,116,117,07/2973016,0,2104,auto,78.67,78.58,77.91,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,117,118,07/2973017,1,2216,auto,66.71,66.62,66.47,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,118,119,07/3073118,0,2102,auto,78.37,78.33,78.29,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,119,120,07/3073119,0,2221,auto,68.52,68.246,67.73,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,120,121,07/3073120,0,2218,auto,68.14,67.9766,67.75,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,121,122,07/3073121,0,2213,auto,68.46,68.27,67.76,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,122,123,07/3073122,0,2122,auto,78.22,78.11,77.34,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,123,124,07/3073123,0,2239,auto,68.14,68.05,67.75,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
3,同德路-石碶,124,125,07/3073124,1,2219,auto,68.16,67.9764,67.78,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,0,1,07/0170100,0,1576,auto,72.47,72.3725,72.13,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,1,2,07/0170101,0,1633,auto,74.87,74.76,73.49,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,2,3,07/0170102,0,1638,auto,74.61,74.5463,73.1965,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,3,4,07/0170103,0,1676,auto,70.18,70.03,67.9875,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,4,5,07/0170104,0,1679,auto,70.2,70.06,68.449,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,5,6,07/0170105,0,1576,auto,75.47,75.26,72.8825,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,6,7,07/0170106,0,1679,auto,70.28,70.17,68.564,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,7,8,07/0170107,1,1670,auto,70.26,70.1931,68.3505,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,8,9,07/0270208,0,1638,auto,74.91,74.82,73.493,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,9,10,07/0270209,0,1674,auto,70.12,70.0354,68.0045,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,10,11,07/0270210,0,1633,auto,72,71.89,70.218,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,11,12,07/0270211,0,1626,auto,72.15,72.0225,70.7,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,12,13,07/0270212,0,1675,auto,70.26,70.17,68.376,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,13,14,07/0270213,0,1637,auto,74.85,74.7964,73.386,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,14,15,07/0270214,1,1691,auto,66.51,66.19,63.005,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,15,16,07/0370315,0,1642,auto,72.04,71.96,70.5,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,16,17,07/0370316,0,1578,auto,75.21,75.0223,72.476,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,17,18,07/0370317,0,1628,auto,72.07,71.89,70.51,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,18,19,07/0370318,0,1569,auto,72.23,72.11,71.53,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,19,20,07/0370319,0,1642,auto,72.12,72.0118,69.99,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,20,21,07/0370320,0,1638,auto,74.98,74.89,73.5765,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,21,22,07/0370321,0,1638,auto,71.92,71.83,70.72,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,22,23,07/0370322,1,1482,auto,72.09,72.05,71.82,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,23,24,07/0470423,0,1569,auto,74.87,74.6432,72.852,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,24,25,07/0470424,0,1659,auto,71.48,71.3342,69.871,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,25,26,07/0470425,0,1587,auto,71.77,71.6714,71.42,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,26,27,07/0570526,0,1640,auto,74.33,74.21,73.4915,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,27,28,07/0570527,0,1589,auto,71.63,71.52,70.94,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,28,29,07/0570528,0,1677,auto,69.61,69.5348,67.332,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,29,30,07/0570529,0,1644,auto,71.63,71.5157,70.77,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,30,31,07/0570530,0,1593,auto,71.65,71.5408,70.444,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,31,32,07/0570531,0,1644,auto,71.84,71.7157,70.91,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,32,33,07/0570532,1,1644,auto,74.21,74.13,73.0755,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,33,34,07/0670633,0,1638,auto,71.59,71.4863,70.286,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,34,35,07/0670634,0,1583,auto,72.09,72.01,71.789,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,35,36,07/0670635,0,1633,auto,74.42,74.29,72.95,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,36,37,07/0670636,0,1686,auto,69.63,69.54,67.5525,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,37,38,07/0670637,0,1637,auto,71.57,71.47,70.71,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,38,39,07/0670638,0,1686,auto,69.8,69.6615,67.62,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,39,40,07/0670639,0,1629,auto,74.49,74.41,73.13,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,40,41,07/0670640,1,1547,auto,72.25,72.2,72,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,41,42,07/0870841,0,1586,auto,73.53,73.46,73.38,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,42,43,07/0870842,0,1584,auto,72.9,72.7534,71.1485,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,43,44,07/0870843,0,1670,auto,71.08,70.96,68.6995,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,44,45,07/0870844,0,1581,auto,75.95,75.698,73.6,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,45,46,07/0870845,0,1641,auto,72.97,72.87,71.15,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,46,47,07/0870846,0,1590,auto,72.94,72.8311,71.22,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,47,48,07/0870847,1,1678,auto,71.07,70.9569,68.592,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,48,49,07/0970948,0,1573,auto,76.29,76.19,73.98,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,49,50,07/0970949,0,1564,auto,73.62,73.54,73.2785,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,50,51,07/0970950,0,1620,auto,72.99,72.8481,70.7025,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,51,52,07/0970951,0,1580,auto,73.08,72.9542,71.32,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,52,53,07/0970952,0,1564,auto,77.27,77,74.4665,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,53,54,07/0970953,0,1572,auto,77.19,76.9445,74.2525,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,54,55,07/0970954,0,1676,auto,71.37,71.2575,69.06,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,55,56,07/0970955,1,1577,auto,76.49,76.39,75.806,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,56,57,07/1071056,0,1570,auto,73.47,73.44,73.1855,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,57,58,07/1071057,0,1637,auto,75.19,75.1064,73.97,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,58,59,07/1071058,0,1679,auto,70.56,70.4522,67.938,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,59,60,07/1071059,1,1752,auto,71.07,71.0049,70.52,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,60,61,07/1571560,0,1645,auto,74.09,73.98,73.358,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,61,62,07/1571561,0,1630,auto,72.02,71.94,71.7955,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,62,63,07/1571562,0,1632,auto,74.03,73.8838,72.768,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,63,64,07/1571563,0,1588,auto,71.55,71.43,70.79,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,64,65,07/1571564,0,1646,auto,74.21,74.12,72.88,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,65,66,07/1571565,0,1581,auto,71.75,71.624,70.7,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,66,67,07/1671666,0,1643,auto,74.82,74.7658,73.14,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,67,68,07/1671667,0,1648,auto,71.64,71.56,70.75,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,68,69,07/1671668,0,1648,auto,74.21,74.14,72.95,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,69,70,07/1671669,0,1579,auto,71.66,71.5344,71.031,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,70,71,07/1671670,0,1595,auto,71.99,71.8518,71.433,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,71,72,07/1671671,0,1589,auto,71.61,71.4836,70.4,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,72,73,07/1671672,1,1644,auto,71.69,71.59,70.66,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,73,74,07/1771773,0,1686,auto,69.93,69.8615,67.695,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,74,75,07/1871874,0,1649,auto,70.3,70.22,69.94,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,75,76,07/1871875,0,1634,auto,75.42,75.28,74.06,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,76,77,07/1871876,0,1566,auto,75.58,75.31,72.8175,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,77,78,07/1871877,0,1568,auto,72.12,71.99,71.06,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,78,79,07/1871878,0,1566,auto,72.6,72.48,72.2775,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,79,80,07/1871879,0,1577,auto,72.36,72.25,71.64,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,80,81,07/1871880,0,1667,auto,70.26,70.18,68.274,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,81,82,07/1871881,1,1666,auto,68.56,68.5035,68.32,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,82,83,07/1971982,0,1584,auto,75.81,75.5717,72.91,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,83,84,07/1971983,0,1626,auto,71.92,71.84,70.8,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,84,85,07/1971984,0,1673,auto,69.98,69.86,67.72,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,85,86,07/1971985,0,1580,auto,75.65,75.3963,72.76,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,86,87,07/1971986,0,1640,auto,74.8,74.7,73.4855,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,87,88,07/1971987,0,1675,auto,70.11,69.9752,68.143,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,88,89,07/1971988,1,1678,auto,70.07,69.94,68.0115,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,89,90,07/2672689,0,1572,auto,76.34,76.08,73.87,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,90,91,07/2672690,0,1573,auto,72.78,72.68,71.114,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,91,92,07/2672691,0,1585,auto,72.94,72.86,71.52,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,92,93,07/2672692,0,1582,auto,73.05,72.8857,72.28,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,93,94,07/2672693,0,1642,auto,72.9,72.8018,71.069,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,94,95,07/2672694,0,1637,auto,75.67,75.6,74.332,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,95,96,07/2672695,1,1681,auto,71.07,70.98,68.71,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,96,97,07/2772796,0,1654,auto,72.85,72.69,71.3905,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,97,98,07/2772797,0,1687,auto,70.86,70.7114,68.444,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,98,99,07/2772798,0,1679,auto,70.84,70.7022,68.383,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,99,100,07/2772799,0,1650,auto,72.53,72.4251,70.76,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,100,101,07/2772800,0,1636,auto,75.03,74.96,73.84,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,101,102,07/2772801,0,1643,auto,75.44,75.35,74.109,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,102,103,07/2772802,0,1638,auto,75.22,75.13,73.9935,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,103,104,07/2772803,1,1497,auto,75.41,75.37,75.12,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,104,105,07/2872904,0,1684,auto,71.25,71.1717,68.922,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,105,106,07/2872905,0,1660,auto,71.2,71.06,69.82,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,106,107,07/2872906,0,1681,auto,71.12,71.012,68.68,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,107,108,07/2872907,0,1697,auto,60.85,60.73,60.37,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,108,109,07/2872908,0,1702,auto,65.55,65.2593,62.84,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,109,110,07/2872909,0,1676,auto,71.12,71,68.73,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,110,111,07/2872910,1,1678,auto,71.09,70.9323,68.67,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,111,112,07/2973011,0,1571,auto,76.88,76.594,74.005,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,112,113,07/2973012,0,1693,auto,65.28,65,62.89,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,113,114,07/2973013,0,1584,auto,72.9,72.8017,71.14,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,114,115,07/2973014,0,1571,auto,76.85,76.592,74.065,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,115,116,07/2973015,0,1623,auto,75.46,75.3878,74.28,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,116,117,07/2973016,0,1678,auto,71.04,70.9523,68.5665,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,117,118,07/2973017,1,1668,auto,71.12,71.04,68.7,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,118,119,07/3073118,0,1654,auto,73.07,73.02,72.92,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,119,120,07/3073119,0,1644,auto,75.59,75.49,74.08,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,120,121,07/3073120,0,1641,auto,75.26,75.202,73.96,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,121,122,07/3073121,0,1630,auto,75.21,75.1471,73.994,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,122,123,07/3073122,0,1631,auto,72.56,72.438,70.765,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,123,124,07/3073123,0,1645,auto,75.45,75.35,74.086,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
4,石碶-雅渡,124,125,07/3073124,1,1666,auto,72.46,72.3535,70.34,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,0,1,07/0170100,0,2679,auto,72.83,72.6122,71.99,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,1,2,07/0170101,0,2577,auto,77.88,77.82,77.67,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,2,3,07/0170102,0,2629,auto,75.2,75.0744,74.296,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,3,4,07/0170103,0,2642,auto,75.39,75.2,74.34,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,4,5,07/0170104,0,2601,auto,76.82,76.5,75.8,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,5,6,07/0170105,0,2674,auto,72.97,72.6727,72.037,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,6,7,07/0170106,0,2618,auto,76.85,76.5983,75.73,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,7,8,07/0170107,1,2619,auto,76.91,76.65,75.69,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,8,9,07/0270208,0,2581,auto,77.9,77.85,77.67,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,9,10,07/0270209,0,2602,auto,77.31,77.27,77.18,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,10,11,07/0270210,0,2679,auto,73.48,72.97,72.251,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,11,12,07/0270211,0,2656,auto,74.13,73.9045,73.1025,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,12,13,07/0270212,0,2583,auto,77.96,77.88,77.749,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,13,14,07/0270213,0,2581,auto,77.93,77.88,77.71,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,14,15,07/0270214,1,2614,auto,76.99,76.59,75.7535,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,15,16,07/0370315,0,2594,auto,77.81,77.74,77.57,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,16,17,07/0370316,0,2674,auto,72.84,72.73,71.88,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,17,18,07/0370317,0,2654,auto,73.94,73.7047,73,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,18,19,07/0370318,0,2696,auto,72.95,72.711,71.025,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,19,20,07/0370319,0,2625,auto,75.29,75.1676,74.31,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,20,21,07/0370320,0,2580,auto,77.82,77.75,77.58,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,21,22,07/0370321,0,2658,auto,74.11,73.82,73,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,22,23,07/0370322,1,2586,auto,73.82,73.6615,73.18,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,23,24,07/0470423,0,2675,auto,74.5,74.0904,72.41,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,24,25,07/0470424,0,2609,auto,77.37,77.31,77.15,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,25,26,07/0470425,0,2630,auto,76.47,76.1326,75.36,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
