send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,29,,07/0570528,28,0,2113,max,63.17,41.37,62.73,859,63.17,63.1,63.07,0,63.17,single-route,,,,,priority_history_trip029,,
12,大洋江-泗港,29,,07/0570528,28,0,1852,max,60.28,37.29,59.01,644,60.28,60.08,59.42,0,60.28,single-route,,,,,priority_history_trip029,,
13,泗港-曹隘,29,,07/0570528,28,0,2719,max,77.33,47.62,76.58,847,77.33,77.18,77.11,0,77.33,single-route,,,,,priority_history_trip029,,
14,曹隘-柳隘,29,,07/0570528,28,0,2146,max,75,43.84,73.04,485,75,74.7,74.21,0,75,single-route,,,,,priority_history_trip029,,
15,柳隘-海晏北路,29,,07/0570528,28,0,1777,max,77.27,39.79,76.1,290,77.27,77.19,77.06,0,77.27,single-route,,,,,priority_history_trip029,,
16,海晏北路-民安东路,29,,07/0570528,28,0,1694,max,72.98,36.77,71.4,230,72.98,72.91,72.62,0,72.98,single-route,,,,,priority_history_trip029,,
17,民安东路-会展中心,29,,07/0570528,28,0,1545,max,67.83,33.81,66.24,200,67.83,67.75,67.41,0,67.83,single-route,,,,,priority_history_trip029,,
18,会展中心-院士路,29,,07/0570528,28,0,2302,max,77.05,48.54,76.46,837,77.05,77.01,76.97,0,77.05,single-route,,,,,priority_history_trip029,,
19,院士路-盎孟港,29,,07/0570528,28,0,1803,max,77.03,39.72,75.13,244,77.03,76.97,76.63,0,77.03,single-route,,,,,priority_history_trip029,,
20,盎孟港-三官堂,29,,07/0570528,28,0,2751,max,69.66,49.16,68.95,1393,69.66,69.43,69.3,0,69.66,single-route,,,,,priority_history_trip029,,
21,三官堂-兴庄路,29,,07/0570528,28,0,2040,max,55.93,38.12,55.3,895,55.93,55.88,55.82,0,55.93,single-route,,,,,priority_history_trip029,,
22,兴庄路-兴海南路,29,,07/0570528,28,0,1824,max,62.88,37.84,60.71,612,62.88,62.61,61.02,0,62.88,single-route,,,,,priority_history_trip029,,
23,兴海南路-梅堰,29,,07/0570528,28,0,1639,max,74.97,36.62,72.78,192,74.97,74.82,73.61,0,74.97,single-route,,,,,priority_history_trip029,,
24,梅堰-永茂路,29,,07/0670628,28,0,6607,max,56.79,40.06,55.72,2073,56.79,56.1,55.95,0,56.79,single-route,,,,,priority_history_trip029,,
25,永茂路-镇海大道,29,,07/0570528,28,0,2851,max,77.18,53.86,76.74,1341,77.18,77.14,77.09,0,77.18,single-route,,,,,priority_history_trip029,,
26,镇海大道-骆驼桥,29,,07/0570528,28,0,2353,max,77.3,48.88,76.78,873,77.3,77.24,77.2,0,77.3,single-route,,,,,priority_history_trip029,,
