send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,36,,07/0670635,35,0,2121,max,63.41,41.19,62.7,843,63.41,63.36,63.28,0,63.41,single-route,,,,,priority_history_trip036,,
12,大洋江-泗港,36,,07/0670635,35,0,1855,max,60.64,37.2,59.16,636,60.64,60.42,59.68,0,60.64,single-route,,,,,priority_history_trip036,,
13,泗港-曹隘,36,,07/0670635,35,0,2715,max,77.41,47.69,76.56,850,77.41,77.16,77.11,0,77.41,single-route,,,,,priority_history_trip036,,
14,曹隘-柳隘,36,,07/0670635,35,0,2150,max,75.62,43.77,73.24,466,75.62,75.32,74.19,0,75.62,single-route,,,,,priority_history_trip036,,
15,柳隘-海晏北路,36,,07/0670635,35,0,1791,max,75.49,39.43,72.74,355,75.49,75.31,73.1,0,75.49,single-route,,,,,priority_history_trip036,,
16,海晏北路-民安东路,36,,07/0670635,35,0,1685,max,72.66,36.97,70.85,226,72.66,72.63,72.08,0,72.66,single-route,,,,,priority_history_trip036,,
17,民安东路-会展中心,36,,07/0670635,35,0,1540,max,67.65,33.95,66.11,204,67.65,67.56,67.18,0,67.65,single-route,,,,,priority_history_trip036,,
18,会展中心-院士路,36,,07/0670635,35,0,2316,max,77.08,48.28,76.52,836,77.08,77.05,77,0,77.08,single-route,,,,,priority_history_trip036,,
19,院士路-盎孟港,36,,07/0670635,35,0,1829,max,77.19,39.15,75.41,260,77.19,77.08,76.95,0,77.19,single-route,,,,,priority_history_trip036,,
20,盎孟港-三官堂,36,,07/0670635,35,0,2744,max,70.46,49.29,68.97,1364,70.46,70.17,69.32,0,70.46,single-route,,,,,priority_history_trip036,,
21,三官堂-兴庄路,36,,07/0670635,35,0,2079,max,54.58,37.45,53.05,956,54.58,54.28,53.4,0,54.58,single-route,,,,,priority_history_trip036,,
22,兴庄路-兴海南路,36,,07/0670635,35,0,1836,max,63.53,37.59,60.83,582,63.53,63.24,60.97,0,63.53,single-route,,,,,priority_history_trip036,,
23,兴海南路-梅堰,36,,07/0670635,35,0,1633,max,75.08,36.79,72.84,190,75.08,74.86,73.75,0,75.08,single-route,,,,,priority_history_trip036,,
24,梅堰-永茂路,36,,07/0870835,35,0,6599,max,58.34,40.74,55.85,2097,58.34,56.26,56.12,0,58.34,single-route,,,,,priority_history_trip036,,
25,永茂路-镇海大道,36,,07/0670635,35,0,2855,max,77.21,53.78,76.76,1330,77.21,77.16,77.11,0,77.21,single-route,,,,,priority_history_trip036,,
26,镇海大道-骆驼桥,36,,07/0670635,35,0,2344,max,77.29,49.05,76.77,869,77.29,77.24,77.21,0,77.29,single-route,,,,,priority_history_trip036,,
