send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,9,,07/0270208,8,0,2030,max,71.95,43.08,71.38,641,71.95,71.92,71.86,0,71.95,single-route,,,,,priority_history_trip009,,
12,大洋江-泗港,9,,07/0270208,8,0,1841,max,61.02,37.47,59.25,643,61.02,60.87,59.92,0,61.02,single-route,,,,,priority_history_trip009,,
13,泗港-曹隘,9,,07/0270208,8,0,2694,max,77.81,48.07,76.87,961,77.81,77.69,77.6,0,77.81,single-route,,,,,priority_history_trip009,,
14,曹隘-柳隘,9,,07/0270208,8,0,2136,max,75.53,44.1,73.44,468,75.53,75.2,74.67,0,75.53,single-route,,,,,priority_history_trip009,,
15,柳隘-海晏北路,9,,07/0270208,8,0,1780,max,77.73,39.67,76.54,286,77.73,77.68,77.56,0,77.73,single-route,,,,,priority_history_trip009,,
16,海晏北路-民安东路,9,,07/0270208,8,0,1668,max,73.37,37.33,71.43,218,73.37,73.29,72.7,0,73.37,single-route,,,,,priority_history_trip009,,
17,民安东路-会展中心,9,,07/0270208,8,0,1536,max,67.3,34.02,65.65,224,67.3,67.24,66.29,0,67.3,single-route,,,,,priority_history_trip009,,
18,会展中心-院士路,9,,07/0270208,8,0,2293,max,77.66,48.74,77.06,825,77.66,77.63,77.59,0,77.66,single-route,,,,,priority_history_trip009,,
19,院士路-盎孟港,9,,07/0270208,8,0,1809,max,77.6,39.6,75.8,255,77.6,77.52,77.4,0,77.6,single-route,,,,,priority_history_trip009,,
20,盎孟港-三官堂,9,,07/0270208,8,0,2627,max,77.01,51.49,76.03,1166,77.01,76.9,76.65,0,77.01,single-route,,,,,priority_history_trip009,,
21,三官堂-兴庄路,9,,07/0270208,8,0,1966,max,62.94,39.58,61.83,698,62.94,62.87,62.52,0,62.94,single-route,,,,,priority_history_trip009,,
22,兴庄路-兴海南路,9,,07/0270208,8,0,1758,max,72.13,39.29,71.23,363,72.13,72.08,72.03,0,72.13,single-route,,,,,priority_history_trip009,,
23,兴海南路-梅堰,9,,07/0270208,8,0,1630,max,77.49,36.87,75.55,159,77.49,77.41,76.12,0,77.49,single-route,,,,,priority_history_trip009,,
24,梅堰-永茂路,9,,07/0270208,8,0,6282,max,66.35,42.15,65.4,1647,66.35,65.98,65.82,0,66.35,single-route,,,,,priority_history_trip009,,
25,永茂路-镇海大道,9,,07/0270208,8,0,2856,max,77.63,53.78,77.22,1333,77.63,77.58,77.54,0,77.63,single-route,,,,,priority_history_trip009,,
26,镇海大道-骆驼桥,9,,07/0270208,8,0,2344,max,77.78,49.04,77.21,864,77.78,77.73,77.65,0,77.78,single-route,,,,,priority_history_trip009,,
