站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,101.1,101.1,30.0,131.1,1232.71,1214.0,43.89,73.02,43.87,2023,72.44,635,72.92,72.96,13815.06,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,90.4,90.4,30.0,120.4,973.06,957.0,38.75,66.8,38.73,1809,63.92,564,64.54,66.59,12273.29,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,130.0,130.0,30.0,160.0,1826.28,1798.0,50.57,79.01,50.55,2601,77.72,1033,78.49,78.8,21558.34,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,46,45,07/0870845,70845,5012,UP,工作日高峰,0.0,106.95,106.95,30.0,136.95,1326.21,1307.0,44.64,76.85,44.62,2140,74.54,465,75.58,76.47,21091.28,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,46,45,07/0870845,70845,5012,UP,工作日高峰,0.0,88.75,88.75,30.0,118.75,995.57,980.0,40.38,78.75,40.36,1776,77.54,284,78.55,78.73,14905.95,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,46,45,07/0870845,70845,5012,UP,工作日高峰,0.0,83.4,83.4,30.0,113.4,878.08,865.0,37.9,74.31,37.88,1669,72.41,217,73.71,74.27,15643.54,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,46,45,07/0870845,70845,5012,UP,工作日低峰,0.0,77.0,77.0,30.0,107.0,736.62,724.0,34.44,68.76,34.42,1541,67.12,207,68.21,68.69,12204.16,217.82,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,46,45,07/0870845,70845,5012,UP,工作日低峰,0.0,115.5,115.5,30.0,145.5,1576.55,1562.0,49.14,78.82,49.12,2311,78.14,831,78.71,78.77,15222.91,217.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,46,45,07/0870845,70845,5012,UP,工作日低峰,0.0,90.3,90.3,30.0,120.3,1010.74,994.0,40.3,78.78,40.27,1807,76.82,242,78.39,78.72,19730.01,216.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,46,45,07/0870845,70845,5012,UP,工作日低峰,0.0,131.4,131.4,30.0,161.4,1906.6,1877.0,52.24,78.15,52.22,2629,76.98,1176,77.55,77.95,19526.45,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,46,45,07/0870845,70845,5012,UP,工作日低峰,0.0,98.2,98.2,30.0,128.2,1098.51,1081.0,40.27,63.54,40.25,1965,62.64,707,63.21,63.48,11550.82,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,46,45,07/0870845,70845,5012,UP,工作日低峰,0.0,88.15,88.15,30.0,118.15,974.26,958.0,39.79,73.13,39.77,1764,72.29,374,73.03,73.09,14705.56,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,46,45,07/0870845,70845,5012,UP,工作日低峰,0.0,81.35,81.35,30.0,111.35,846.47,833.0,37.46,78.45,37.44,1628,76.53,163,77.3,78.39,13321.39,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,46,45,07/1071045,71045,5012,UP,工作日低峰,0.0,330.4,330.4,30.0,360.4,3733.53,3676.0,40.68,57.75,40.67,6609,56.48,2077,56.72,56.93,25802.25,215.84,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,46,45,07/0870845,70845,5012,UP,工作日低峰,0.0,142.3,142.3,30.0,172.3,2164.39,2131.0,54.76,78.72,54.74,2847,78.24,1336,78.55,78.61,17954.57,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,46,45,07/0870845,70845,5012,UP,工作日低峰,0.0,116.95,116.95,0.0,116.95,1620.9,1593.0,49.9,78.78,49.87,2340,78.28,867,78.73,78.76,20396.73,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2977.9,750.0,3727.9,37093.77,36502.0,44.84,79.01,,,,,,,430225.66,...,,,,
