section,segment,rows,duration_s,distance_m,real_energy_wh,mlp_energy_wh,mlp_error_pct,run_class,quality_label,service_no,date_service,source_file,figure
张家潭-同德路,106,3018,150.85,2054.036,17267.516,17521.586,1.471,3,0,72906,07/2872906,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_106_07_2872906.jpg
张家潭-同德路,107,3034,151.65,2053.35,17674.542,17935.075,1.474,3,0,72907,07/2872907,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_107_07_2872907.jpg
张家潭-同德路,108,3010,150.45,2054.571,17937.344,18218.134,1.565,3,0,72908,07/2872908,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_108_07_2872908.jpg
张家潭-同德路,109,3014,150.65,2054.672,17770.316,18177.571,2.292,3,0,72909,07/2872909,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_109_07_2872909.jpg
张家潭-同德路,110,3039,151.9,2054.094,17705.02,17945.29,1.357,3,1,72910,07/2872910,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_110_07_2872910.jpg
张家潭-同德路,111,3017,150.8,2054.312,17836.786,18106.317,1.511,3,0,73011,07/2973011,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_111_07_2973011.jpg
张家潭-同德路,112,3035,151.7,2054.132,17403.137,17708.328,1.754,3,0,73012,07/2973012,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_112_07_2973012.jpg
张家潭-同德路,113,3047,152.3,2054.183,17198.809,17384.913,1.082,3,0,73013,07/2973013,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_113_07_2973013.jpg
张家潭-同德路,114,3035,151.7,2054.101,17542.676,17849.551,1.749,3,0,73014,07/2973014,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_114_07_2973014.jpg
张家潭-同德路,115,3054,152.65,2054.162,17007.317,17397.01,2.291,3,0,73015,07/2973015,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_115_07_2973015.jpg
张家潭-同德路,116,3029,151.4,2054.709,17553.915,17871.547,1.809,3,0,73016,07/2973016,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_116_07_2973016.jpg
张家潭-同德路,117,3044,152.15,2054.053,17028.574,17408.388,2.23,3,1,73017,07/2973017,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_117_07_2973017.jpg
张家潭-同德路,118,3057,152.8,2053.863,17424.448,17585.081,0.922,3,0,73118,07/3073118,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_118_07_3073118.jpg
张家潭-同德路,119,3042,152.05,2054.37,16947.413,17200.368,1.493,3,0,73119,07/3073119,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_119_07_3073119.jpg
张家潭-同德路,120,3021,151.0,2054.286,17597.006,17986.729,2.215,3,0,73120,07/3073120,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_120_07_3073120.jpg
张家潭-同德路,121,3003,150.1,2054.86,17542.839,17834.973,1.665,3,0,73121,07/3073121,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_121_07_3073121.jpg
张家潭-同德路,122,3017,150.8,2053.496,17761.666,18143.509,2.15,3,0,73122,07/3073122,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_122_07_3073122.jpg
张家潭-同德路,123,3047,152.3,2054.248,17325.728,17889.235,3.252,3,0,73123,07/3073123,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_123_07_3073123.jpg
张家潭-同德路,124,3022,151.05,2054.147,17744.148,18248.07,2.84,3,1,73124,07/3073124,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_124_07_3073124.jpg
