message,trainID,time,routeID,received_at
routeEntry,priority_history,30350.0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],2026-07-02T15:05:05
routeEntry,priority_history,30350.0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],2026-07-02T15:10:51
routeEntry,priority_history,30350.0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],2026-07-02T15:11:34
routeEntry,priority_history,30471.0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],2026-07-02T15:05:05
routeEntry,priority_history,30471.0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],2026-07-02T15:10:51
routeEntry,priority_history,30471.0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],2026-07-02T15:11:34
routeEntry,priority_history,30642.0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],2026-07-02T15:05:05
routeEntry,priority_history,30642.0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],2026-07-02T15:10:51
routeEntry,priority_history,30642.0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],2026-07-02T15:11:34
routeEntry,priority_history,30772.0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],2026-07-02T15:05:05
routeEntry,priority_history,30772.0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],2026-07-02T15:10:52
routeEntry,priority_history,30772.0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],2026-07-02T15:11:34
routeEntry,priority_history,30892.0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],2026-07-02T15:05:06
routeEntry,priority_history,30892.0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],2026-07-02T15:10:52
routeEntry,priority_history,30892.0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],2026-07-02T15:11:35
routeEntry,priority_history,31006.0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],2026-07-02T15:05:06
routeEntry,priority_history,31006.0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],2026-07-02T15:10:52
routeEntry,priority_history,31006.0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],2026-07-02T15:11:35
routeEntry,priority_history,31112.0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],2026-07-02T15:05:06
routeEntry,priority_history,31112.0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],2026-07-02T15:10:52
routeEntry,priority_history,31112.0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],2026-07-02T15:11:35
routeEntry,priority_history,31258.0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],2026-07-02T15:05:06
routeEntry,priority_history,31258.0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],2026-07-02T15:10:52
routeEntry,priority_history,31258.0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],2026-07-02T15:11:35
routeEntry,priority_history,31378.0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],2026-07-02T15:05:06
routeEntry,priority_history,31378.0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],2026-07-02T15:10:52
routeEntry,priority_history,31378.0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],2026-07-02T15:11:35
routeEntry,priority_history,31540.0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],2026-07-02T15:05:06
routeEntry,priority_history,31540.0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],2026-07-02T15:10:52
routeEntry,priority_history,31540.0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],2026-07-02T15:11:36
routeEntry,priority_history,31670.0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],2026-07-02T15:05:06
routeEntry,priority_history,31670.0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],2026-07-02T15:10:52
routeEntry,priority_history,31670.0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],2026-07-02T15:11:36
routeEntry,priority_history,31791.0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],2026-07-02T15:05:06
routeEntry,priority_history,31791.0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],2026-07-02T15:10:53
routeEntry,priority_history,31791.0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],2026-07-02T15:11:36
routeEntry,priority_history,31904.0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],2026-07-02T15:05:07
routeEntry,priority_history,31904.0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],2026-07-02T15:10:53
routeEntry,priority_history,31904.0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],2026-07-02T15:11:36
routeEntry,priority_history,32263.0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],2026-07-02T15:05:07
routeEntry,priority_history,32263.0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],2026-07-02T15:10:53
routeEntry,priority_history,32263.0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],2026-07-02T15:11:37
routeEntry,priority_history,32451.0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],2026-07-02T15:05:07
routeEntry,priority_history,32451.0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],2026-07-02T15:10:53
routeEntry,priority_history,32451.0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],2026-07-02T15:11:37
