站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,101.1,101.1,30.0,131.1,1214.09,1214.0,43.23,71.6,43.21,2023,70.89,645,71.35,71.53,14898.04,241.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,91.5,91.5,30.0,121.5,958.58,957.0,37.71,62.49,37.69,1831,60.73,621,61.2,62.23,12751.68,239.4,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,67,66,07/1671666,71666,5014,UP,工作日低峰,0.0,130.95,130.95,30.0,160.95,1799.07,1798.0,49.46,77.34,49.44,2620,76.22,1055,76.97,77.14,21989.23,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,67,66,07/1671666,71666,5014,UP,工作日低峰,0.0,107.25,107.25,30.0,137.25,1307.38,1307.0,43.88,74.66,43.86,2146,72.85,496,74.22,74.49,20497.07,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,67,66,07/1671666,71666,5014,UP,工作日低峰,0.0,90.45,90.45,30.0,120.45,981.59,980.0,39.07,71.62,39.05,1810,68.62,454,69.24,71.3,14005.35,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,67,66,07/1671666,71666,5014,UP,工作日低峰,0.0,83.8,83.8,30.0,113.8,865.56,865.0,37.18,72.3,37.16,1677,69.34,230,70.62,72.21,15082.18,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,76.6,76.6,30.0,106.6,725.75,724.0,34.11,67.21,34.09,1533,66.15,233,67.02,67.14,13314.7,237.61,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,115.6,115.6,30.0,145.6,1552.53,1562.0,48.35,77.11,48.33,2313,76.51,833,76.99,77.03,15681.46,230.0,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,91.0,91.0,30.0,121.0,995.13,994.0,39.37,77.2,39.35,1821,75.44,261,76.96,77.09,20168.77,222.91,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,130.75,130.75,30.0,160.75,1878.49,1877.0,51.72,76.57,51.7,2616,75.84,1149,76.35,76.45,17949.16,217.82,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,98.6,98.6,30.0,128.6,1081.04,1081.0,39.47,62.46,39.45,1973,61.76,700,62.25,62.33,11666.1,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,88.7,88.7,30.0,118.7,959.22,958.0,38.93,71.67,38.91,1775,70.79,360,71.54,71.62,14425.23,215.45,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,81.2,81.2,30.0,111.2,834.54,833.0,37.0,77.05,36.98,1625,75.19,162,75.97,76.96,13094.4,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,67,66,07/1971966,71966,5014,UP,工作日平峰,0.0,317.15,317.15,30.0,347.15,3676.82,3676.0,41.74,63.42,41.73,6344,62.8,1759,63.18,63.33,28699.63,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,142.55,142.55,30.0,172.55,2133.01,2131.0,53.87,77.2,53.85,2852,76.77,1346,77.11,77.16,17676.85,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,116.95,116.95,0.0,116.95,1597.8,1593.0,49.18,77.34,49.16,2340,76.8,876,77.27,77.32,20234.49,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2970.95,750.0,3720.95,36537.08,36502.0,44.27,77.48,,,,,,,446417.04,...,,,,
