time,velocity,cumulative_energy
87.23806366047745,14.254807692307693,11603.141736797153
87.28779840848806,14.182692307692308,11603.145404017627
87.33753315649868,14.110576923076923,11603.148341520786
87.38726790450929,14.038461538461538,11603.148948720753
87.4370026525199,13.966346153846153,11603.147359452307
87.4867374005305,13.89423076923077,11603.14641886121
87.53647214854111,13.822115384615385,11603.148472770214
87.58620689655173,13.75,11603.15389361894
87.63594164456234,13.677884615384617,11603.160504832029
87.68567639257294,13.60576923076923,11603.165901399314
87.73541114058355,13.533653846153847,11603.169984332382
87.78514588859416,13.461538461538462,11603.175241357743
87.83488063660478,13.389423076923077,11603.184194422423
87.88461538461539,13.317307692307693,11603.19738195753
87.934350132626,13.245192307692308,11603.210912092685
87.9840848806366,13.173076923076923,11603.224199100494
88.03381962864721,13.10096153846154,11603.236752419829
88.08355437665783,13.028846153846153,11603.249306089341
88.13328912466844,12.95673076923077,11603.261808349847
88.18302387267904,12.884615384615385,11603.274259134292
88.23275862068965,12.8125,11603.28665837562
88.28249336870026,12.740384615384617,11603.29900579071
88.33222811671088,12.66826923076923,11603.311300962328
88.38196286472149,12.596153846153847,11603.323544173598
88.4316976127321,12.524038461538462,11603.3357358343
88.4814323607427,12.451923076923077,11603.34787574327
88.53116710875332,12.379807692307693,11603.359963826
88.58090185676393,12.307692307692308,11603.372000149548
88.63063660477454,12.235576923076923,11603.383984862923
88.68037135278514,12.16346153846154,11603.395917958676
88.73010610079575,12.091346153846153,11603.40779908663
88.77984084880637,12.01923076923077,11603.419626585304
88.82957559681698,11.947115384615385,11603.431400313139
88.87931034482759,11.875,11603.443120545804
88.9290450928382,11.802884615384617,11603.454786799013
88.9787798408488,11.730769230769232,11603.466398722589
89.02851458885942,11.658653846153847,11603.47795617497
89.07824933687003,11.586538461538462,11603.48945832169
89.12798408488064,11.514423076923077,11603.50090502864
89.17771883289124,11.442307692307693,11603.5122960127
89.22745358090185,11.370192307692307,11603.523630998194
89.27718832891247,11.298076923076923,11603.534909500837
89.32692307692308,11.22596153846154,11603.546131729245
89.37665782493369,11.153846153846155,11603.557297608912
89.4263925729443,11.08173076923077,11603.56840665555
89.4761273209549,11.009615384615385,11603.579458660543
89.52586206896552,10.9375,11603.590453348219
89.57559681697613,10.865384615384617,11603.601390435457
89.62533156498674,10.79326923076923,11603.61226881212
89.67506631299734,10.721153846153847,11603.62308889544
89.72480106100795,10.649038461538463,11603.633850260734
89.77453580901857,10.576923076923077,11603.64455312407
89.82427055702918,10.504807692307693,11603.655198528528
89.87400530503979,10.432692307692308,11603.665794617593
89.9237400530504,10.360576923076923,11603.67634145087
89.973474801061,10.288461538461538,11603.686838827192
90.02320954907162,10.216346153846153,11603.697287022233
90.07294429708223,10.14423076923077,11603.707685760319
90.12267904509284,10.072115384615387,11603.71803489989
90.17241379310344,10.0,11603.728334508001
90.17241379310344,10.0,11603.738584517598
90.22241379310344,10.025,11603.748784995734
90.27241379310344,10.05,11603.758936083972
90.32241379310345,10.075,11603.769037782311
90.37241379310345,10.1,11603.779089882135
90.42241379310344,10.125,11603.789093635141
90.47241379310344,10.15,11603.799052796423
90.52241379310344,10.175,11603.808967090308
90.57241379310345,10.2,11603.818836583852
90.62241379310345,10.225,11603.828661560177
90.67241379310344,10.25,11603.838442153394
90.72241379310344,10.275,11603.848169460058
90.77241379310344,10.3,11603.857842302978
90.82241379310345,10.325,11603.867460607647
90.87241379310345,10.35,11603.877024716794
90.92241379310344,10.375,11603.886534429252
90.97241379310344,10.4,11604.719845812826
91.02241379310344,10.425,11607.007452455722
91.07241379310345,10.45,11610.66746140525
91.12241379310345,10.475,11615.62326866056
91.17241379310344,10.5,11621.80225071136
91.22241379310344,10.525,11629.136532364286
91.27241379310344,10.55,11637.561707734309
91.32241379310345,10.575,11647.017643205
91.37241379310345,10.6,11657.44721889456
91.42241379310344,10.625,11668.797164065696
91.47241379310344,10.65,11681.016819050259
91.52241379310344,10.675,11694.058998649329
91.57241379310345,10.7,11707.87876985734
91.62241379310345,10.725,11723.389869466553
91.67241379310344,10.75,11740.22667673563
91.72241379310344,10.775,11757.888068577598
91.77241379310344,10.8,11776.025628095038
91.82241379310345,10.825,11794.534794649484
91.87241379310345,10.85,11813.359749849682
91.92241379310344,10.875,11832.640887159743
91.97241379310344,10.9,11853.688389113571
92.02241379310344,10.925,11877.920254701845
92.07241379310345,10.95,11905.92031129144
92.12241379310345,10.975,11935.974994765198
92.17241379310344,11.0,11967.227596856563
92.22241379310344,11.025,12000.093716829211
92.27241379310344,11.05,12033.181733183
92.32241379310345,11.075,12065.25142635095
92.37241379310345,11.1,12096.660160936106
92.42241379310344,11.125,12129.210104821314
92.47241379310344,11.15,12162.166164885435
92.52241379310344,11.175,12195.391030278108
92.57241379310345,11.2,12228.451531779352
92.62241379310345,11.225,12261.194058900495
92.67241379310344,11.25,12293.570971141546
92.72241379310344,11.275,12325.676458066686
92.77241379310344,11.3,12357.584291571256
92.82241379310345,11.325,12389.482311717444
92.87241379310345,11.35,12421.283240389343
92.92241379310344,11.375,12452.61007094158
92.97241379310344,11.4,12483.270114052424
93.02241379310344,11.425,12513.161078937588
93.07241379310345,11.45,12543.677028615524
93.12241379310345,11.475,12573.723832372858
93.17241379310344,11.5,12603.505413369496
93.22241379310344,11.525,12633.385205043414
93.27241379310344,11.55,12663.16770254903
93.32241379310345,11.575,12692.836199556084
93.37241379310345,11.6,12722.426470799535
93.42241379310344,11.625,12752.18083302704
93.47241379310344,11.65,12782.263933900009
93.52241379310344,11.675,12813.33799590058
93.57241379310345,11.7,12845.449409419345
93.62241379310345,11.725,12877.825880992887
93.67241379310344,11.75,12910.028906399792
93.72241379310344,11.775,12942.034384979861
93.77241379310344,11.8,12973.940773520779
93.84761720585561,11.812601706376087,13005.389761053986
93.89761720585562,11.812601706376087,13035.685098268328
93.94761720585562,11.812601706376087,13064.734594808782
93.99761720585562,11.812601706376087,13092.41552994487
94.04761720585562,11.812601706376087,13118.927759009834
94.09761720585561,11.812601706376087,13144.142382175638
94.14761720585562,11.812601706376087,13168.278937381847
94.19761720585562,11.812601706376087,13191.412964822717
94.24761720585562,11.812601706376087,13213.650850574053
94.29761720585562,11.812601706376087,13235.097627011177
94.34761720585561,11.812601706376087,13255.633298826346
94.39761720585562,11.812601706376087,13275.406989622119
94.44761720585562,11.812601706376087,13294.414707927846
94.49761720585562,11.812601706376087,13312.739291598706
94.54761720585562,11.812601706376087,13330.318620099655
94.59761720585561,11.812601706376087,13347.189057695708
94.64761720585562,11.812601706376087,13363.339042669018
94.69761720585562,11.812601706376087,13378.60583043249
94.74761720585562,11.812601706376087,13393.042675792387
94.79761720585562,11.812601706376087,13406.656996691221
94.84761720585561,11.812601706376087,13419.529756511798
94.89761720585562,11.812601706376087,13431.644413360187
94.94761720585562,11.812601706376087,13443.202935573374
94.99761720585562,11.812601706376087,13454.228085786775
95.04761720585562,11.812601706376087,13464.820155978694
95.09761720585561,11.812601706376087,13475.045192229021
95.14761720585562,11.812601706376087,13484.972341314422
95.19761720585562,11.812601706376087,13494.635844307175
95.24761720585562,11.812601706376087,13504.063710753064
95.29761720585562,11.812601706376087,13499.083721136838
95.34761720585561,11.812601706376087,13493.155146983829
95.39761720585562,11.812601706376087,13486.761725735134
95.44761720585562,11.812601706376087,13480.745255661004
95.49761720585562,11.812601706376087,13476.040579245158
95.54761720585562,11.812601706376087,13472.9149348249
95.59761720585561,11.812601706376087,13470.745221322657
95.64761720585562,11.812601706376087,13468.654622931486
95.69761720585562,11.812601706376087,13466.963395813635
