send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,14,,traceability,UP014_20240702_184325_R710,13,720,07/0270213,13,0,2030,cruise-avg,71.35,43.06,71.35,634,71.91,71.87,71.84,0,71.35,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""71.35"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,14,,traceability,UP014_20240702_184325_R710,13,721,07/0270213,13,0,1783,cruise-avg,65.91,38.71,65.91,515,67.08,66.98,66.7,0,65.91,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""65.91"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,14,,traceability,UP014_20240702_184325_R710,13,722,07/0270213,13,0,2670,cruise-avg,76.84,48.51,76.84,969,77.76,77.63,77.59,0,76.84,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""76.84"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,14,,traceability,UP014_20240702_184325_R710,13,723,07/0270213,13,0,2142,cruise-avg,73.61,43.92,73.61,454,75.8,75.46,74.7,0,73.61,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""73.61"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,14,,traceability,UP014_20240702_184325_R710,13,724,07/0270213,13,0,1776,cruise-avg,76.48,39.76,76.48,285,77.7,77.67,77.5,0,76.48,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""76.48"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,14,,traceability,UP014_20240702_184325_R710,13,725,07/0270213,13,0,1669,cruise-avg,71.6,37.32,71.6,210,73.54,73.44,72.77,0,71.6,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""71.6"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,14,,traceability,UP014_20240702_184325_R710,13,726,07/0270213,13,0,1543,cruise-avg,66.67,33.86,66.67,195,68.25,68.19,67.89,0,66.67,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""66.67"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,14,,traceability,UP014_20240702_184325_R710,13,727,07/0270213,13,0,2286,cruise-avg,76.99,48.88,76.99,826,77.65,77.6,77.54,0,76.99,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""76.99"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,14,,traceability,UP014_20240702_184325_R710,13,728,07/0270213,13,0,1798,cruise-avg,75.6,39.85,75.6,253,77.55,77.48,77.29,0,75.6,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""75.6"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,14,,traceability,UP014_20240702_184325_R710,13,729,07/0270213,13,0,2609,cruise-avg,76.18,51.84,76.18,1169,77.1,76.9,76.82,0,76.18,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""76.18"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,14,,traceability,UP014_20240702_184325_R710,13,730,07/0270213,13,0,1967,cruise-avg,62.09,39.55,62.09,689,63.1,63.05,62.64,0,62.09,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""62.09"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,14,,traceability,UP014_20240702_184325_R710,13,731,07/0270213,13,0,1762,cruise-avg,71.21,39.21,71.21,361,72.08,72.07,72.02,0,71.21,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""71.21"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,14,,traceability,UP014_20240702_184325_R710,13,732,07/0270213,13,0,1630,cruise-avg,75.37,36.88,75.37,151,77.51,77.44,75.55,0,75.37,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""75.37"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,14,,traceability,UP014_20240702_184325_R710,8,733,07/0270208,8,0,6282,cruise-avg,65.4,42.15,65.4,1647,66.35,65.98,65.82,0,65.4,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""65.4"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,14,,traceability,UP014_20240702_184325_R710,13,734,07/0270213,13,0,2847,cruise-avg,77.21,53.92,77.21,1329,77.61,77.58,77.54,0,77.21,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""77.21"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,14,,traceability,UP014_20240702_184325_R710,13,735,07/0270213,13,0,2345,cruise-avg,77.22,49.02,77.22,864,77.78,77.74,77.65,0,77.22,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""77.22"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
