站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
柳隘-海晏北路,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,89.6,89.6,30.0,119.6,981.34,980.0,39.43,74.43,39.41,1793,71.15,171,70.75,74.16,13485.32,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,84.0,84.0,30.0,114.0,865.13,865.0,37.08,73.23,37.05,1681,71.43,224,72.79,73.14,15631.43,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,76.9,76.9,30.0,106.9,725.85,724.0,33.98,68.09,33.96,1539,66.49,199,67.6,68.04,12323.14,217.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,114.4,114.4,30.0,144.4,1552.85,1562.0,48.87,77.62,48.84,2289,76.89,822,77.5,77.55,14475.02,216.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,91.15,91.15,30.0,121.15,995.34,994.0,39.31,75.95,39.29,1824,73.89,196,74.63,75.93,19382.85,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,138.4,138.4,30.0,168.4,1879.22,1877.0,48.88,68.64,48.86,2769,67.03,1442,67.5,68.46,16297.08,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,103.4,103.4,30.0,133.4,1080.81,1081.0,37.63,53.76,37.61,2069,53.03,982,53.55,53.69,10509.0,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,91.6,91.6,30.0,121.6,958.43,958.0,37.67,60.48,37.65,1833,58.94,669,59.47,60.44,11172.71,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,81.5,81.5,30.0,111.5,833.96,833.0,36.84,72.79,36.81,1631,71.49,264,72.34,72.68,13035.3,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
永茂路-镇海大道,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,142.5,142.5,30.0,172.5,2133.0,2131.0,53.89,77.72,53.87,2851,77.27,1327,77.6,77.64,17780.8,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,116.65,116.65,0.0,116.65,1597.31,1593.0,49.3,77.85,49.27,2334,77.29,868,77.73,77.78,20563.18,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2694.15,720.0,3414.15,32857.72,32826.0,43.91,77.85,,,,,,,381273.46,...,,,,
