站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,105.55,105.55,30.0,135.55,1213.4,1214.0,41.39,65.85,41.37,2112,64.86,779,65.46,65.77,12896.94,218.5,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,91.4,91.4,30.0,121.4,958.48,957.0,37.75,63.27,37.73,1829,61.09,613,61.74,63.11,12053.27,219.2,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,134.8,134.8,30.0,164.8,1799.13,1798.0,48.05,77.8,48.03,2697,76.85,909,77.5,77.58,23129.68,219.1,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,106.0,106.0,30.0,136.0,1306.51,1307.0,44.37,75.63,44.35,2121,73.46,458,74.64,75.28,21350.68,218.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,89.4,89.4,30.0,119.4,980.73,980.0,39.49,74.72,39.47,1789,72.12,137,71.13,74.47,14467.67,218.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,83.9,83.9,30.0,113.9,864.78,865.0,37.11,72.99,37.08,1679,71.43,233,72.75,72.92,15906.41,216.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,76.6,76.6,30.0,106.6,725.39,724.0,34.09,67.96,34.07,1533,66.42,201,67.56,67.86,12285.91,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,114.9,114.9,30.0,144.9,1551.47,1562.0,48.61,77.53,48.59,2299,76.89,825,77.41,77.45,14892.68,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,90.85,90.85,30.0,120.85,994.86,994.0,39.42,77.59,39.4,1818,75.78,256,77.39,77.5,19915.72,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,130.65,130.65,30.0,160.65,1878.73,1877.0,51.77,77.09,51.75,2614,76.01,1164,76.58,76.88,19445.71,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,101.45,101.45,30.0,131.45,1079.81,1081.0,38.32,56.09,38.3,2030,55.36,899,55.9,56.0,10839.37,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,91.35,91.35,30.0,121.35,958.51,958.0,37.77,62.56,37.75,1828,60.73,623,61.23,62.24,11733.56,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,82.3,82.3,30.0,112.3,834.37,833.0,36.5,72.62,36.48,1647,71.02,270,71.79,72.46,13074.04,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,329.6,329.6,30.0,359.6,3674.69,3676.0,40.14,56.64,40.13,6593,55.49,2100,55.86,55.95,26228.95,215.34,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,142.6,142.6,30.0,172.6,2131.99,2131.0,53.82,77.64,53.8,2853,77.17,1320,77.55,77.58,17480.31,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,1,0,07/0170100,70100,5014,UP,工作日高峰,0.0,116.9,116.9,0.0,116.9,1596.37,1593.0,49.16,77.76,49.14,2339,77.2,854,77.64,77.7,20094.22,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3002.7,750.0,3752.7,36517.07,36502.0,43.78,77.8,,,,,,,424855.93,...,,,,
