站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,106.75,106.75,30.0,136.75,1232.74,1214.0,41.57,62.82,41.55,2136,62.25,895,62.66,62.79,11420.36,216.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,93.7,93.7,30.0,123.7,972.94,957.0,37.38,58.63,37.36,1875,57.82,722,58.32,58.53,10615.9,216.12,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,135.5,135.5,30.0,165.5,1827.99,1798.0,48.57,78.58,48.55,2711,77.73,853,78.29,78.4,23129.82,216.44,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,107.25,107.25,30.0,137.25,1327.28,1307.0,44.55,76.16,44.53,2146,74.11,486,75.26,75.89,20585.16,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,92.0,92.0,30.0,122.0,995.54,980.0,38.96,67.58,38.93,1841,66.62,540,67.26,67.5,12399.7,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,84.45,84.45,30.0,114.45,878.91,865.0,37.47,73.44,37.44,1690,71.03,244,71.89,73.37,14899.86,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,76.85,76.85,30.0,106.85,736.84,724.0,34.52,68.65,34.49,1538,67.09,203,68.37,68.6,12212.18,216.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,115.7,115.7,30.0,145.7,1576.61,1562.0,49.06,78.22,49.03,2315,77.54,850,78.12,78.17,14819.96,216.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,90.5,90.5,30.0,120.5,1010.84,994.0,40.21,78.15,40.19,1811,75.75,182,76.02,78.1,18570.06,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,140.35,140.35,30.0,170.35,1907.92,1877.0,48.94,69.14,48.92,2808,67.87,1465,68.09,68.95,18329.59,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,103.85,103.85,30.0,133.85,1097.12,1081.0,38.03,54.46,38.01,2078,53.79,974,54.31,54.41,10498.24,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,91.15,91.15,30.0,121.15,973.36,958.0,38.44,62.94,38.42,1824,61.4,623,61.71,62.69,11726.2,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,142.45,142.45,30.0,172.45,2164.99,2131.0,54.71,78.4,54.69,2850,77.9,1342,78.25,78.3,17728.05,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,117.85,117.85,0.0,117.85,1621.16,1593.0,49.52,78.44,49.5,2358,77.95,874,78.39,78.41,20339.71,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2630.05,690.0,3320.05,32518.43,31993.0,44.51,78.58,,,,,,,367088.79,...,,,,
