站间区间,选定等级,规划用时(s),停站时间(s),历史停站时间(s),停站偏差(s),历史用时(s),规划能耗(Wh),历史能耗(Wh),历史模型回放能耗(Wh),能耗对比基准,节能量(Wh),曲线来源,父等级,支持等级,真实样本数,父等级真实样本数,样本可靠性,规划阶段,MASS,全局趟次ID,历史segment,历史来源run_id
大洋江-泗港,class3,92.0,26.01,26.0,0.01,91.25,10581.11,10847.89,10714.56,历史原始实测能耗,266.78,real,class3,class3,99,99,strong,real_only,215.74,UP060_20240710_213643_R3238,59.0,3249.0
泗港-曹隘,class4,137.0,33.02,33.0,0.02,137.75,24142.74,14818.8,15396.9,历史原始实测能耗,-9323.94,real,class4,class4,82,82,strong,real_only,215.74,UP060_20240710_213643_R3238,59.0,3250.0
曹隘-柳隘,class4,113.0,30.01,30.0,0.01,112.85,12091.41,19041.92,16364.64,历史原始实测能耗,6950.51,real,class4,class4,1,1,weak,real_only,215.54,UP060_20240710_213643_R3238,59.0,3251.0
柳隘-海晏北路,class3,92.0,45.02,45.0,0.02,96.7,11436.38,9607.67,9968.84,历史原始实测能耗,-1828.71,real,class3,class3,35,35,strong,real_only,215.64,UP060_20240710_213643_R3238,59.0,3252.0
海晏北路-民安东路,class3,85.0,29.01,29.0,0.01,84.3,13952.88,15461.5,14210.89,历史原始实测能耗,1508.62,real,class3,class3,41,41,strong,real_only,217.44,UP060_20240710_213643_R3238,59.0,3253.0
民安东路-会展中心,class3,79.0,30.01,30.0,0.01,77.45,11782.34,12325.23,12068.15,历史原始实测能耗,542.89,real,class3,class3,8,8,strong,real_only,217.75,UP060_20240710_213643_R3238,58.0,3254.0
会展中心-院士路,class3,115.0,29.01,29.0,0.01,114.9,14497.07,14849.84,14560.8,历史原始实测能耗,352.77,real,class3,class3,104,104,strong,real_only,217.72,UP060_20240710_213643_R3238,58.0,3255.0
院士路-盎孟港,class3,91.0,30.01,30.0,0.01,90.4,16798.4,18576.6,17667.43,历史原始实测能耗,1778.2,real,class3,class3,99,99,strong,real_only,216.94,UP060_20240710_213643_R3238,58.0,3256.0
盎孟港-三官堂,class3,138.9,35.02,35.0,0.02,138.95,17509.89,18283.3,18483.05,历史原始实测能耗,773.41,real,class3,class3,52,52,strong,real_only,216.54,UP060_20240710_213643_R3238,58.0,3257.0
三官堂-兴庄路,class3,104.0,31.01,31.0,0.01,102.9,11387.19,10736.63,11670.5,历史原始实测能耗,-650.56,real,class3,class3,58,58,strong,real_only,216.04,UP060_20240710_213643_R3238,58.0,3258.0
兴庄路-兴海南路,class2,87.0,30.01,30.0,0.01,91.15,16314.66,11585.58,11408.7,历史原始实测能耗,-4729.08,real,class2,class2,30,30,strong,real_only,215.54,UP060_20240710_213643_R3238,58.0,3259.0
兴海南路-梅堰,class3,82.0,35.02,35.0,0.02,81.8,11110.94,11948.56,11868.49,历史原始实测能耗,837.62,real,class3,class3,73,73,strong,real_only,215.34,UP060_20240710_213643_R3238,58.0,3260.0
梅堰-永茂路,class4,329.0,27.01,27.0,0.01,329.95,26065.87,25621.77,26595.98,历史原始实测能耗,-444.1,real,class4,class4,26,26,strong,real_only,215.44,UP060_20240710_213643_R3238,46.0,3261.0
永茂路-镇海大道,class4,156.0,28.01,28.0,0.01,142.8,15898.55,17697.34,18142.46,历史原始实测能耗,1798.79,real,class4,class4,1,1,weak,real_only,215.34,UP060_20240710_213643_R3238,58.0,3262.0
镇海大道-骆驼桥,class4,128.0,0.0,0.0,0.0,116.85,17084.41,19817.53,19549.69,历史原始实测能耗,2733.12,real,class4,class4,1,1,weak,real_only,215.24,UP060_20240710_213643_R3238,58.0,3263.0
--- 总计 ---,节能率: -3.50%,3068.0,747.3499999999999,747.0,0.35,3815.3500000000004,383709.32,370716.3,369289.13,历史原始实测能耗,-12993.02,,,,,,,real_only,,,,
