站间区间,选定等级,规划用时(s),停站时间(s),历史停站时间(s),停站偏差(s),历史用时(s),规划能耗(Wh),历史能耗(Wh),历史模型回放能耗(Wh),能耗对比基准,节能量(Wh),曲线来源,父等级,支持等级,真实样本数,父等级真实样本数,样本可靠性,规划阶段,MASS,全局趟次ID,历史segment,历史来源run_id
下应路-大洋江,class2,101.0,28.0,28.0,0.0,107.05,13060.41,9208.75,9078.79,历史原始实测能耗,-3851.66,real,class2,class2,41,41,strong,energy_first,215.94,UP060_20240710_213643_R3238,59.0,3248.0
大洋江-泗港,class3,92.0,26.0,26.0,0.0,91.25,10581.11,10847.89,10714.56,历史原始实测能耗,266.78,real,class3,class3,99,99,strong,energy_first,215.74,UP060_20240710_213643_R3238,59.0,3249.0
泗港-曹隘,class4,137.0,33.0,33.0,0.0,137.75,24142.74,14818.8,15396.9,历史原始实测能耗,-9323.94,real,class4,class4,82,82,strong,energy_first,215.74,UP060_20240710_213643_R3238,59.0,3250.0
曹隘-柳隘,class4,113.0,30.0,30.0,0.0,112.85,12091.41,19041.92,16364.64,历史原始实测能耗,6950.51,real,class4,class4,1,1,weak,energy_first,215.54,UP060_20240710_213643_R3238,59.0,3251.0
柳隘-海晏北路,class3,92.0,45.0,45.0,0.0,96.7,11436.38,9607.67,9968.84,历史原始实测能耗,-1828.71,real,class3,class3,35,35,strong,energy_first,215.64,UP060_20240710_213643_R3238,59.0,3252.0
海晏北路-民安东路,class3,85.0,29.0,29.0,0.0,84.3,13952.88,15461.5,14210.89,历史原始实测能耗,1508.62,real,class3,class3,41,41,strong,energy_first,217.44,UP060_20240710_213643_R3238,59.0,3253.0
民安东路-会展中心,class4,83.0,30.0,30.0,0.0,77.45,7634.75,12325.23,12068.15,历史原始实测能耗,4690.48,extrapolated_adjacent,class3,class3,0,8,generated,energy_first,217.75,UP060_20240710_213643_R3238,58.0,3254.0
会展中心-院士路,class3,115.0,29.0,29.0,0.0,114.9,14497.07,14849.84,14560.8,历史原始实测能耗,352.77,real,class3,class3,104,104,strong,energy_first,217.72,UP060_20240710_213643_R3238,58.0,3255.0
院士路-盎孟港,class4,96.0,30.0,30.0,0.0,90.4,13628.32,18576.6,17667.43,历史原始实测能耗,4948.28,extrapolated_adjacent,class3,class3,0,99,generated,energy_first,216.94,UP060_20240710_213643_R3238,58.0,3256.0
盎孟港-三官堂,class2,132.0,35.0,35.0,0.0,138.95,17989.78,18283.3,18483.05,历史原始实测能耗,293.52,real,class2,class2,52,52,strong,energy_first,216.54,UP060_20240710_213643_R3238,58.0,3257.0
三官堂-兴庄路,class1,94.0,31.0,31.0,0.0,102.9,13566.76,10736.63,11670.5,历史原始实测能耗,-2830.13,extrapolated_adjacent,class2,class2,0,46,generated,energy_first,216.04,UP060_20240710_213643_R3238,58.0,3258.0
兴庄路-兴海南路,class4,96.0,30.0,30.0,0.0,91.15,9218.23,11585.58,11408.7,历史原始实测能耗,2367.35,extrapolated_adjacent,class3,class3,0,72,generated,energy_first,215.54,UP060_20240710_213643_R3238,58.0,3259.0
兴海南路-梅堰,class4,86.0,35.0,35.0,0.0,81.8,9359.48,11948.56,11868.49,历史原始实测能耗,2589.08,extrapolated_adjacent,class3,class3,0,73,generated,energy_first,215.34,UP060_20240710_213643_R3238,58.0,3260.0
梅堰-永茂路,class5,345.1,27.0,27.0,0.0,329.95,23426.66,25621.77,26595.98,历史原始实测能耗,2195.11,extrapolated_adjacent,class4,class4,0,26,generated,energy_first,215.44,UP060_20240710_213643_R3238,46.0,3261.0
永茂路-镇海大道,class5,164.1,28.0,28.0,0.0,142.8,14810.95,17697.34,18142.46,历史原始实测能耗,2886.39,extrapolated_adjacent,class4,class4,0,1,generated,energy_first,215.34,UP060_20240710_213643_R3238,58.0,3262.0
镇海大道-骆驼桥,class2,116.0,0.0,0.0,0.0,116.85,19884.8,19817.53,19549.69,历史原始实测能耗,-67.27,real,class2,class2,101,101,strong,energy_first,215.24,UP060_20240710_213643_R3238,58.0,3263.0
--- 总计 ---,节能率: 0.13%,3068.2999999999997,747.05,747.0,0.05,3815.3500000000004,370230.12,370716.3,369289.13,历史原始实测能耗,486.18,,,,,,,energy_first,,,,
