send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,19,,traceability,UP019_20240703_130112_R967,18,977,07/0370318,18,0,2130,cruise-avg,61.57,41.02,61.57,853,62.18,62.08,61.94,0,61.57,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""61.57"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,19,,traceability,UP019_20240703_130112_R967,18,978,07/0370318,18,0,1832,cruise-avg,61.06,37.71,61.06,614,63.23,62.94,61.73,0,61.06,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""61.06"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,19,,traceability,UP019_20240703_130112_R967,18,979,07/0370318,18,0,2649,cruise-avg,76.94,48.89,76.94,797,77.61,77.56,77.5,0,76.94,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""76.94"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,19,,traceability,UP019_20240703_130112_R967,18,980,07/0370318,18,0,2146,cruise-avg,72.16,43.85,72.16,497,75.01,74.56,72.71,0,72.16,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""72.16"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,19,,traceability,UP019_20240703_130112_R967,18,981,07/0370318,18,0,1849,cruise-avg,61.14,38.24,61.14,617,62.38,62.3,61.85,0,61.14,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""61.14"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,19,,traceability,UP019_20240703_130112_R967,18,982,07/0370318,18,0,1671,cruise-avg,71.69,37.27,71.69,207,73.63,73.58,72.81,0,71.69,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""71.69"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,19,,traceability,UP019_20240703_130112_R967,18,983,07/0370318,18,0,1543,cruise-avg,66.49,33.87,66.49,192,68.21,68.15,67.59,0,66.49,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""66.49"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,19,,traceability,UP019_20240703_130112_R967,18,984,07/0370318,18,0,2297,cruise-avg,76.92,48.66,76.92,828,77.5,77.45,77.41,0,76.92,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""76.92"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,19,,traceability,UP019_20240703_130112_R967,18,985,07/0370318,18,0,1797,cruise-avg,74.95,39.85,74.95,215,77.51,77.42,75.8,0,74.95,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""74.95"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,19,,traceability,UP019_20240703_130112_R967,18,986,07/0370318,18,0,2801,cruise-avg,66.11,48.28,66.11,1503,67.52,67.33,66.48,0,66.11,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""66.11"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,19,,traceability,UP019_20240703_130112_R967,18,987,07/0370318,18,0,2043,cruise-avg,55.52,38.07,55.52,893,56.21,56.14,56.04,0,55.52,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""55.52"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,19,,traceability,UP019_20240703_130112_R967,18,988,07/0370318,18,0,1828,cruise-avg,60.95,37.76,60.95,590,63.58,63.24,61.29,0,60.95,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""60.95"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,19,,traceability,UP019_20240703_130112_R967,18,989,07/0370318,18,0,1641,cruise-avg,71.45,36.6,71.45,266,72.73,72.62,72.28,0,71.45,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""71.45"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,19,,traceability,UP019_20240703_130112_R967,13,990,07/0370313,13,0,6605,cruise-avg,55.09,40.07,55.09,2115,56.33,55.57,55.45,0,55.09,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""55.09"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,19,,traceability,UP019_20240703_130112_R967,18,991,07/0370318,18,0,2848,cruise-avg,77.17,53.93,77.17,1332,77.6,77.54,77.49,0,77.17,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""77.17"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,19,,traceability,UP019_20240703_130112_R967,18,992,07/0370318,18,0,2330,cruise-avg,76.75,49.37,76.75,878,77.61,77.57,77.48,0,76.75,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""76.75"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
