send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,49,,traceability,UP049_20240709_061859_R2615,48,2625,07/0970948,48,0,2037,cruise-avg,72.47,43.57,72.47,635,73.23,73.13,73,0,72.47,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""72.47"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,49,,traceability,UP049_20240709_061859_R2615,48,2626,07/0970948,48,0,1828,cruise-avg,61.37,38.31,61.37,629,63.76,63.55,62.13,0,61.37,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""61.37"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,49,,traceability,UP049_20240709_061859_R2615,48,2627,07/0970948,48,0,2693,cruise-avg,78.02,48.83,78.02,958,79.07,78.87,78.71,0,78.02,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""78.02"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,49,,traceability,UP049_20240709_061859_R2615,48,2628,07/0970948,48,0,2134,cruise-avg,74.03,44.74,74.03,505,75.88,75.8,75.54,0,74.03,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""74.03"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,49,,traceability,UP049_20240709_061859_R2615,48,2629,07/0970948,48,0,1773,cruise-avg,77.69,40.43,77.69,285,78.96,78.84,78.72,0,77.69,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""77.69"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,49,,traceability,UP049_20240709_061859_R2615,48,2630,07/0970948,48,0,1672,cruise-avg,72.07,37.81,72.07,229,74.1,74.03,72.69,0,72.07,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""72.07"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,49,,traceability,UP049_20240709_061859_R2615,47,2631,07/0970947,47,0,1540,cruise-avg,67.22,34.43,67.22,207,68.76,68.71,68.38,0,67.22,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""67.22"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,49,,traceability,UP049_20240709_061859_R2615,47,2632,07/0970947,47,0,2296,cruise-avg,78.18,49.42,78.18,824,78.93,78.81,78.73,0,78.18,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""78.18"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,49,,traceability,UP049_20240709_061859_R2615,47,2633,07/0970947,47,0,1804,cruise-avg,76.95,40.31,76.95,241,78.86,78.83,78.57,0,76.95,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""76.95"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,49,,traceability,UP049_20240709_061859_R2615,47,2634,07/0970947,47,0,2608,cruise-avg,76.87,52.66,76.87,1173,78.3,78.14,77.47,0,76.87,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""76.87"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,49,,traceability,UP049_20240709_061859_R2615,47,2635,07/0970947,47,0,1968,cruise-avg,62.36,40.15,62.36,683,63.1,63.02,62.89,0,62.36,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""62.36"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,49,,traceability,UP049_20240709_061859_R2615,47,2636,07/0970947,47,0,1764,cruise-avg,72.24,39.75,72.24,359,73.18,73.12,73.03,0,72.24,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""72.24"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,49,,traceability,UP049_20240709_061859_R2615,47,2637,07/0970947,47,0,1626,cruise-avg,76.43,37.51,76.43,147,78.59,78.53,76.47,0,76.43,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""76.43"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,49,,traceability,UP049_20240709_061859_R2615,37,2638,07/0970937,37,0,6347,cruise-avg,63.63,42.36,63.63,1756,64.85,64.17,64.01,0,63.63,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""63.63"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,49,,traceability,UP049_20240709_061859_R2615,47,2639,07/0970947,47,0,2839,cruise-avg,78.35,54.9,78.35,1324,78.81,78.75,78.71,0,78.35,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""78.35"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,49,,traceability,UP049_20240709_061859_R2615,47,2640,07/0970947,47,0,2328,cruise-avg,78.39,50.11,78.39,865,78.9,78.86,78.82,0,78.39,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""78.39"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
