send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
16,海晏北路-民安东路,35,,traceability,UP035_20240706_081839_R1868,34,1883,07/0670634,34,0,1678,cruise-avg,70.89,37.13,70.89,220,72.79,72.69,72.1,0,70.89,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""70.89"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,35,,traceability,UP035_20240706_081839_R1868,34,1884,07/0670634,34,0,1541,cruise-avg,66.1,33.92,66.1,205,67.66,67.59,67.21,0,66.1,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""66.1"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,35,,traceability,UP035_20240706_081839_R1868,34,1885,07/0670634,34,0,2315,cruise-avg,76.52,48.28,76.52,833,77.09,77.03,77,0,76.52,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""76.52"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,35,,traceability,UP035_20240706_081839_R1868,34,1886,07/0670634,34,0,1805,cruise-avg,75.12,39.68,75.12,244,77.04,76.98,76.62,0,75.12,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""75.12"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,35,,traceability,UP035_20240706_081839_R1868,34,1887,07/0670634,34,0,2723,cruise-avg,70.06,49.66,70.06,1327,71.27,70.99,70.44,0,70.06,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""70.06"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,35,,traceability,UP035_20240706_081839_R1868,34,1888,07/0670634,34,0,2064,cruise-avg,54.13,37.67,54.13,927,54.9,54.85,54.63,0,54.13,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""54.13"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,35,,traceability,UP035_20240706_081839_R1868,34,1889,07/0670634,34,0,1830,cruise-avg,60.79,37.72,60.79,609,63.05,62.7,60.99,0,60.79,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""60.79"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,35,,traceability,UP035_20240706_081839_R1868,34,1890,07/0670634,34,0,1634,cruise-avg,74.9,36.72,74.9,154,76.88,76.85,75.28,0,74.9,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""74.9"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,35,,traceability,UP035_20240706_081839_R1868,27,1891,07/0670627,27,0,6609,cruise-avg,55.75,40.04,55.75,2062,57.62,56.27,55.93,0,55.75,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""55.75"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,35,,traceability,UP035_20240706_081839_R1868,34,1892,07/0670634,34,0,2867,cruise-avg,76.75,53.56,76.75,1343,77.19,77.13,77.09,0,76.75,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""76.75"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,35,,traceability,UP035_20240706_081839_R1868,34,1893,07/0670634,34,0,2346,cruise-avg,76.8,49.01,76.8,868,77.27,77.25,77.21,0,76.8,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip035,"<setPositionSpeed trainID=""priority_history_trip035"" speed=""76.8"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
