send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,21,,traceability,UP021_20240703_172946_R1077,20,1087,07/0370320,20,0,2030,cruise-avg,71.28,43.04,71.28,640,71.91,71.86,71.71,0,71.28,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""71.28"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,21,,traceability,UP021_20240703_172946_R1077,20,1088,07/0370320,20,0,1826,cruise-avg,61.14,37.79,61.14,611,63.28,63.07,61.74,0,61.14,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""61.14"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,21,,traceability,UP021_20240703_172946_R1077,20,1089,07/0370320,20,0,2724,cruise-avg,76.78,47.53,76.78,978,77.76,77.6,77.53,0,76.78,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""76.78"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,21,,traceability,UP021_20240703_172946_R1077,20,1090,07/0370320,20,0,2132,cruise-avg,73.33,44.12,73.33,474,75.47,75.09,74.59,0,73.33,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""73.33"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,21,,traceability,UP021_20240703_172946_R1077,20,1091,07/0370320,20,0,1778,cruise-avg,76.46,39.73,76.46,284,77.68,77.61,77.47,0,76.46,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""76.46"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,21,,traceability,UP021_20240703_172946_R1077,20,1092,07/0370320,20,0,1672,cruise-avg,71.67,37.25,71.67,217,73.49,73.42,72.98,0,71.67,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""71.67"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,21,,traceability,UP021_20240703_172946_R1077,20,1093,07/0370320,20,0,1541,cruise-avg,67.68,33.9,67.68,190,69.5,69.43,68.22,0,67.68,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""67.68"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,21,,traceability,UP021_20240703_172946_R1077,20,1094,07/0370320,20,0,2301,cruise-avg,76.89,48.56,76.89,829,77.51,77.45,77.4,0,76.89,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""76.89"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,21,,traceability,UP021_20240703_172946_R1077,20,1095,07/0370320,20,0,1806,cruise-avg,75.76,39.68,75.76,258,77.58,77.51,77.38,0,75.76,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""75.76"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,21,,traceability,UP021_20240703_172946_R1077,20,1096,07/0370320,20,0,2618,cruise-avg,76.22,51.66,76.22,1164,77.09,76.93,76.86,0,76.22,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""76.22"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,21,,traceability,UP021_20240703_172946_R1077,20,1097,07/0370320,20,0,1972,cruise-avg,61.78,39.46,61.78,671,62.74,62.65,62.34,0,61.78,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""61.78"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,21,,traceability,UP021_20240703_172946_R1077,20,1098,07/0370320,20,0,1768,cruise-avg,71.11,39.06,71.11,358,72,71.97,71.92,0,71.11,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""71.11"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,21,,traceability,UP021_20240703_172946_R1077,20,1099,07/0370320,20,0,1631,cruise-avg,75.54,36.84,75.54,156,77.51,77.41,76.05,0,75.54,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""75.54"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,21,,traceability,UP021_20240703_172946_R1077,15,1100,07/0370315,15,0,6279,cruise-avg,65.57,42.16,65.57,1641,66.53,66.18,65.98,0,65.57,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""65.57"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,21,,traceability,UP021_20240703_172946_R1077,20,1101,07/0370320,20,0,2836,cruise-avg,77.15,54.13,77.15,1325,77.62,77.56,77.52,0,77.15,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""77.15"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,21,,traceability,UP021_20240703_172946_R1077,20,1102,07/0370320,20,0,2326,cruise-avg,77.14,49.42,77.14,864,77.71,77.66,77.6,0,77.14,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip021,"<setPositionSpeed trainID=""priority_history_trip021"" speed=""77.14"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
