send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
15,柳隘-海晏北路,60,,traceability,UP060_20240710_213643_R3238,59,3252,07/1071059,59,1,1935,cruise-avg,55.09,37.07,55.09,819,55.64,55.56,55.47,0,55.09,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""55.09"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,60,,traceability,UP060_20240710_213643_R3238,59,3253,07/1071059,59,1,1687,cruise-avg,72,37.48,72,220,73.83,73.78,73.24,0,72,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""72"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,60,,traceability,UP060_20240710_213643_R3238,58,3254,07/1071058,58,1,1550,cruise-avg,67.21,34.21,67.21,197,68.85,68.79,68.35,0,67.21,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""67.21"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,60,,traceability,UP060_20240710_213643_R3238,58,3255,07/1071058,58,1,2299,cruise-avg,77.73,49.35,77.73,834,78.46,78.37,78.29,0,77.73,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""77.73"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,60,,traceability,UP060_20240710_213643_R3238,58,3256,07/1071058,58,1,1809,cruise-avg,75.86,40.2,75.86,192,78.19,78.12,76.41,0,75.86,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""75.86"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,60,,traceability,UP060_20240710_213643_R3238,58,3257,07/1071058,58,1,2780,cruise-avg,69.03,49.41,69.03,1425,70.52,70.22,69.29,0,69.03,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""69.03"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,60,,traceability,UP060_20240710_213643_R3238,58,3258,07/1071058,58,1,2059,cruise-avg,54.98,38.37,54.98,932,55.55,55.48,55.42,0,54.98,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""54.98"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,60,,traceability,UP060_20240710_213643_R3238,58,3259,07/1071058,58,1,1824,cruise-avg,61.48,38.42,61.48,607,63.09,62.8,61.81,0,61.48,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""61.48"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,60,,traceability,UP060_20240710_213643_R3238,58,3260,07/1071058,58,1,1637,cruise-avg,73.99,37.26,73.99,189,76.14,75.97,74.82,0,73.99,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""73.99"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,60,,traceability,UP060_20240710_213643_R3238,46,3261,07/1071046,46,1,6600,cruise-avg,56.52,40.73,56.52,2072,58.01,56.97,56.76,0,56.52,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""56.52"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,60,,traceability,UP060_20240710_213643_R3238,58,3262,07/1071058,58,1,2857,cruise-avg,77.92,54.55,77.92,1331,78.4,78.32,78.27,0,77.92,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""77.92"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,60,,traceability,UP060_20240710_213643_R3238,58,3263,07/1071058,58,1,2338,cruise-avg,77.94,49.91,77.94,861,78.43,78.41,78.38,0,77.94,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip060,"<setPositionSpeed trainID=""priority_history_trip060"" speed=""77.94"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
