send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,57,,traceability,UP057_20240710_070757_R3070,56,3080,07/1071056,56,0,2025,cruise-avg,72.46,43.84,72.46,641,73.03,72.98,72.93,0,72.46,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""72.46"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,57,,traceability,UP057_20240710_070757_R3070,56,3081,07/1071056,56,0,1840,cruise-avg,61.43,38.07,61.43,619,64.87,64.54,61.86,0,61.43,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""61.43"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,57,,traceability,UP057_20240710_070757_R3070,56,3082,07/1071056,56,0,2696,cruise-avg,77.93,48.78,77.93,960,79.06,78.76,78.63,0,77.93,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""77.93"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,57,,traceability,UP057_20240710_070757_R3070,56,3083,07/1071056,56,0,2132,cruise-avg,74.72,44.84,74.72,462,77.14,76.88,75.75,0,74.72,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""74.72"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,57,,traceability,UP057_20240710_070757_R3070,56,3084,07/1071056,56,0,1780,cruise-avg,77.53,40.26,77.53,287,78.77,78.71,78.58,0,77.53,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""77.53"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,57,,traceability,UP057_20240710_070757_R3070,56,3085,07/1071056,56,0,1667,cruise-avg,71.92,37.92,71.92,232,74,73.98,72.95,0,71.92,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""71.92"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,57,,traceability,UP057_20240710_070757_R3070,55,3086,07/1071055,55,0,1536,cruise-avg,67.78,34.52,67.78,219,69.08,69.04,68.74,0,67.78,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""67.78"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,57,,traceability,UP057_20240710_070757_R3070,55,3087,07/1071055,55,0,2316,cruise-avg,78.13,49.01,78.13,833,78.82,78.77,78.7,0,78.13,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""78.13"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,57,,traceability,UP057_20240710_070757_R3070,55,3088,07/1071055,55,0,1799,cruise-avg,76.81,40.42,76.81,242,78.73,78.68,78.45,0,76.81,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""76.81"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,57,,traceability,UP057_20240710_070757_R3070,55,3089,07/1071055,55,0,2610,cruise-avg,77.04,52.61,77.04,1155,78.11,77.97,77.66,0,77.04,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""77.04"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,57,,traceability,UP057_20240710_070757_R3070,55,3090,07/1071055,55,0,1969,cruise-avg,62.44,40.14,62.44,713,63.34,63.29,63.15,0,62.44,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""62.44"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,57,,traceability,UP057_20240710_070757_R3070,55,3091,07/1071055,55,0,1756,cruise-avg,72.18,39.91,72.18,366,73.05,73.02,72.99,0,72.18,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""72.18"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,57,,traceability,UP057_20240710_070757_R3070,55,3092,07/1071055,55,0,1635,cruise-avg,76.6,37.29,76.6,161,78.56,78.39,77.29,0,76.6,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""76.6"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,57,,traceability,UP057_20240710_070757_R3070,43,3093,07/1071043,43,0,6350,cruise-avg,63.7,42.34,63.7,1758,64.65,64.23,64.09,0,63.7,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""63.7"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,57,,traceability,UP057_20240710_070757_R3070,55,3094,07/1071055,55,0,2847,cruise-avg,78.22,54.75,78.22,1325,78.71,78.63,78.58,0,78.22,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""78.22"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,57,,traceability,UP057_20240710_070757_R3070,55,3095,07/1071055,55,0,2333,cruise-avg,78.26,50.04,78.26,868,78.73,78.71,78.68,0,78.26,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip057,"<setPositionSpeed trainID=""priority_history_trip057"" speed=""78.26"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
